Species,RA
Mesoplasma lactucae,0.0
Mesoplasma florum,0.0
Spiroplasma corruscae,0.0
Spiroplasma chinense,0.0
Spiroplasma helicoides,0.0
Spiroplasma kunkelii,0.0
Spiroplasma cantharicola,0.0
Spiroplasma chrysopicola,0.0
Mycoplasma citelli,0.0
Mycoplasma californicum,0.0
Mycoplasma pulmonis,0.0
Mycoplasma edwardii,0.0
Mycoplasma maculosum,0.0
Mycoplasma bovirhinis,0.0
Mycoplasma penetrans,0.0
Mycoplasma flocculare,0.0
Mycoplasma hyopneumoniae,0.0
Mycoplasma anserisalpingitidis,0.0
Mycoplasma mycoides,0.0
Cellulosilyticum sp. WCF-2,0.0
Enterocloster bolteae,0.0
Anaerocolumna cellulosilytica,0.0
Chromobacterium haemolyticum,0.0
Chromobacterium paludis,0.0
Chromobacterium vaccinii,0.0
Snodgrassella alvi,0.0
Kingella kingae,0.0
Chitinolyticbacter meiyuanensis,0.0
Simonsiella muelleri,0.0
Crenobacter cavernae,0.0
Vitreoscilla sp. C1,0.0
Vitreoscilla filiformis,0.0
Neisseria dentiae,0.0
Neisseria shayeganii,0.0
Neisseria musculi,0.0
Neisseria lactamica,0.0
Neisseria elongata,0.0
Neisseria meningitidis,0.0
Neisseria gonorrhoeae,0.0
Turicimonas muris,0.0
Sutterella wadsworthensis,0.0
Sutterella faecalis,0.0
Sutterella megalosphaeroides,0.0
Roseateles depolymerans,0.0
Chromobacterium violaceum,0.0
Chromobacterium phragmitis,0.0
Aquabacterium olei,0.0
Iodobacter sp. H11R3,0.0
Thiobacillus denitrificans,0.0
Sulfuritortus calidifontis,0.0
Nitrosospira multiformis,0.0
Nitrosomonas communis,0.0
Nitrosomonas europaea,0.0
Nitrosomonas stercoris,0.0
Sulfurimicrobium lacus,0.0
Sulfuriferula plumbiphila,0.0
Sulfuricella denitrificans,0.0
Ferrigenium kumadai,0.0
Candidatus Nitrotoga sp. AM1P,0.0
Gallionella capsiferriformans,0.0
Methylovorus sp. MP688,0.0
Pseudogulbenkiania sp. NH8B,0.0
Laribacter hongkongensis,0.0
Vogesella sp. LIG4,0.0
Jeongeupia sp. HS-3,0.0
Paludibacterium paludis,0.0
Paludibacterium sp. B53371,0.0
Microvirgula aerodenitrificans,0.0
Aquaspirillum sp. LM1,0.0
Rubrivivax gelatinosus,0.0
Mitsuaria sp. 7,0.0
Proteus vulgaris,0.0
Janthinobacterium sp. 17J80-10,0.0
Herbaspirillum hiltneri,0.0
Herbaspirillum frisingense,0.0
Herbaspirillum sp. meg3,0.0
Herbaspirillum huttiense,0.0
Herbaspirillum robiniae,0.0
Herbaspirillum rubrisubalbicans,0.0
Herbaspirillum seropedicae,0.0
Massilia armeniaca,0.0
Massilia oculi,0.0
Massilia lutea,0.0
Massilia violaceinigra,0.0
Massilia flava,0.0
Massilia plicata,0.0
Massilia umbonata,0.0
Massilia sp. CCM 8941,0.0
Massilia sp. YMA4,0.0
Massilia sp. Se16.2.3,0.0
Massilia sp. LPB0304,0.0
Massilia sp. WG5,0.0
Massilia sp. NR 4-1,0.0
Pulveribacter suum,0.0
Janthinobacterium sp. 1_2014MBL_MicDiv,0.0
Janthinobacterium agaricidamnosum,0.0
Paucibacter sp. KCTC 42545,0.0
Janthinobacterium lividum,0.0
Methylibium sp. Pch-M,0.0
Methylibium petroleiphilum,0.0
Leptothrix cholodnii,0.0
Rhizobacter gummiphilus,0.0
Rhizobacter sp. AJA081-3,0.0
Xylophilus rhododendri,0.0
Sphaerotilus natans,0.0
Inhella inkyongensis,0.0
Thiomonas arsenitoxydans,0.0
Thiomonas intermedia,0.0
Thiomonas sp. X19,0.0
Oxalobacter formigenes,0.0
Undibacterium sp. KW1,0.0
Undibacterium parvum,0.0
Noviherbaspirillum sp. UKPF54,0.0
Duganella sp. AF9R3,0.0
Duganella sp. GN2-R2,0.0
Collimonas arenae,0.0
Collimonas fungivorans,0.0
Collimonas pratensis,0.0
Janthinobacterium tructae,0.0
Usitatibacter palustris,0.0
Denitratisoma sp. DHT3,0.0
Methyloversatilis sp. RAC08,0.0
Salmonella bongori,0.0
Nitrosophilus alvini,0.0
Sulfurimonas paralvinellae,0.0
Sulfurimonas autotrophica,0.0
Sulfurimonas denitrificans,0.0
Helicobacter bilis,0.0
Helicobacter pullorum,0.0
Helicobacter pylori,0.0
Pseudoarcobacter acticola,0.0
Malaciobacter canalis,0.0
Malaciobacter molluscorum,0.0
Arcobacter sp. FWKO B,0.0
Arcobacter aquimarinus,0.0
Arcobacter cloacae,0.0
Arcobacter defluvii,0.0
Poseidonibacter lekithochrous,0.0
Aliarcobacter lanthieri,0.0
Aliarcobacter trophiarum,0.0
Aliarcobacter butzleri,0.0
Aliarcobacter skirrowii,0.0
Campylobacter blaseri,0.0
Campylobacter sputorum,0.0
Salmonella enterica,0.0
Escherichia coli,0.0
Candidatus Kinetoplastibacterium oncopeltii,0.0
Escherichia fergusonii,0.0
Morganella morganii,0.0
Kluyvera ascorbata,0.0
Shigella flexneri,0.0
Candidatus Hoaglandella endobia,0.0
Shimwellia blattae,0.0
Pluralibacter gergoviae,0.0
Leclercia adecarboxylata,0.0
Enterobacteriaceae endosymbiont of Donacia bicoloricornis,0.0
Enterobacteriaceae endosymbiont of Donacia semicuprea,0.0
Citrobacter freundii,0.0
Citrobacter braakii,0.0
Kosakonia cowanii,0.0
Kosakonia sacchari,0.0
Enterobacter ludwigii,0.0
Enterobacter kobei,0.0
Enterobacter cloacae,0.0
Enterobacter cloacae complex sp.,0.0
Klebsiella michiganensis,0.0
Klebsiella aerogenes,0.0
Klebsiella variicola,0.0
Klebsiella pneumoniae,0.0
Campylobacter volucris,0.0
Campylobacter lari,0.0
Campylobacter lanienae,0.0
Campylobacter ureolyticus,0.0
Thauera chlorobenzoica,0.0
Thauera hydrothermalis,0.0
Azoarcus olearius,0.0
Azoarcus sp. DD4,0.0
Azoarcus sp. DN11,0.0
Azoarcus sp. CIB,0.0
Azoarcus pumilus,0.0
Oryzomicrobium terrae,0.0
Aromatoleum petrolei,0.0
Aromatoleum bremense,0.0
Aromatoleum aromaticum,0.0
Azospira sp. I09,0.0
Azospira oryzae,0.0
Azospira restricta,0.0
Niveibacterium sp. HC41,0.0
Candidatus Accumulibacter phosphatis,0.0
Candidatus Profftella armatura (Diaphorina cf. continua),0.0
Candidatus Profftella armatura,0.0
Casimicrobium huifangae,0.0
Candidatus Kinetoplastibacterium crithidii,0.0
Candidatus Kinetoplastibacterium sorsogonicusi,0.0
Thauera aromatica,0.0
Dechloromonas sp. TW-R-39-2,0.0
Dechloromonas sp. HYN0024,0.0
Sorangium cellulosum,0.0
Campylobacter sp. RM16192,0.0
Campylobacter sp. RM6137,0.0
Campylobacter fetus,0.0
Campylobacter coli,0.0
Campylobacter jejuni,0.0
Syntrophus aciditrophicus,0.0
Geoalkalibacter subterraneus,0.0
Candidatus Desulfofervidus auxilii,0.0
Haliangium ochraceum,0.0
Corallococcus coralloides,0.0
Dechloromonas aromatica,0.0
Corallococcus macrosporus,0.0
Anaeromyxobacter sp. K,0.0
Melittangium boletus,0.0
Stigmatella aurantiaca,0.0
Archangium violaceum,0.0
Lawsonia intracellularis,0.0
Desulfovibrio sp. 86,0.0
Desulfovibrio desulfuricans,0.0
Fluviibacter phosphoraccumulans,0.0
Curvibacter sp. AEP1-3,0.0
Limnohabitans sp. 103DPR2,0.0
Hylemonella gracilis,0.0
Paraburkholderia sp. PGU16,0.0
Paraburkholderia sp. SOS3,0.0
Cupriavidus nantongensis,0.0
Cupriavidus malaysiensis,0.0
Cupriavidus neocaledonicus,0.0
Cupriavidus campinensis,0.0
Cupriavidus gilardii,0.0
Cupriavidus oxalaticus,0.0
Cupriavidus metallidurans,0.0
Cupriavidus sp. USMAHM13,0.0
Cupriavidus sp. ISTL7,0.0
Cupriavidus sp. KK10,0.0
Cupriavidus sp. EM10,0.0
Cupriavidus pinatubonensis,0.0
Cupriavidus necator,0.0
Cupriavidus basilensis,0.0
Cupriavidus pauculus,0.0
Cupriavidus taiwanensis,0.0
Burkholderia plantarii,0.0
Burkholderia gladioli,0.0
Burkholderia glumae,0.0
Burkholderia sp. NRF60-BP8,0.0
Paraburkholderia sp. 7MH5,0.0
Paraburkholderia sp. PGU19,0.0
Ralstonia pickettii,0.0
Paraburkholderia caribensis,0.0
Ralstonia solanacearum,0.0
Paraburkholderia graminis,0.0
Paraburkholderia caledonica,0.0
Paraburkholderia terricola,0.0
Paraburkholderia terrae,0.0
Paraburkholderia tropica,0.0
Paraburkholderia caffeinilytica,0.0
Paraburkholderia dokdonella,0.0
Paraburkholderia acidiphila,0.0
Paraburkholderia acidophila,0.0
Paraburkholderia ginsengisoli,0.0
Paraburkholderia xenovorans,0.0
Paraburkholderia fungorum,0.0
Paraburkholderia aromaticivorans,0.0
Paraburkholderia phymatum,0.0
Paraburkholderia megapolitana,0.0
Paraburkholderia phytofirmans,0.0
Paraburkholderia sprentiae,0.0
Paraburkholderia atlantica,0.0
Paraburkholderia acidisoli,0.0
Paraburkholderia phenoliruptrix,0.0
Burkholderia sp. JP2-270,0.0
Burkholderia sp. KBS0801,0.0
Burkholderia sp. Bp7605,0.0
Burkholderia sp. LA-2-3-30-S1-D2,0.0
Paenalcaligenes hominis,0.0
Basilea psittacipulmonis,0.0
Advenella mimigardefordensis,0.0
Advenella kashmirensis,0.0
Algicoccus marinus,0.0
Kerstersia gyiorum,0.0
Oligella urethralis,0.0
Oligella ureolytica,0.0
Orrella dioscoreae,0.0
Castellaniella defragrans,0.0
Taylorella asinigenitalis,0.0
Taylorella equigenitalis,0.0
Alcaligenes sp. SORT26,0.0
Alcaligenes aquatilis,0.0
Alcaligenes faecalis,0.0
Pigmentiphaga aceris,0.0
Pigmentiphaga sp. H8,0.0
Pusillimonas thiosulfatoxidans,0.0
Pusillimonas sp. DMV24BSW_D,0.0
Pusillimonas sp. T7-7,0.0
Achromobacter ruhlandii,0.0
Pelistega ratti,0.0
Burkholderia cenocepacia,0.0
Burkholderia cepacia,0.0
Burkholderia pseudomallei,0.0
Burkholderia sp. DHOD12,0.0
Burkholderia sp. MBR-1,0.0
Burkholderia sp. CCGE1003,0.0
Burkholderia sp. KK1,0.0
Burkholderia oklahomensis,0.0
Burkholderia sp. BDU8,0.0
Burkholderia sp. BDU6,0.0
Burkholderia mallei,0.0
Burkholderia thailandensis,0.0
Burkholderia pyrrocinia,0.0
Burkholderia stabilis,0.0
Burkholderia stagnalis,0.0
Burkholderia ambifaria,0.0
Burkholderia metallica,0.0
Burkholderia anthina,0.0
Burkholderia territorii,0.0
Burkholderia vietnamiensis,0.0
Burkholderia contaminans,0.0
Burkholderia ubonensis,0.0
Burkholderia multivorans,0.0
Ralstonia mannitolilytica,0.0
Ralstonia insidiosa,0.0
Candidatus Symbiobacter mobilis,0.0
Delftia sp. HK171,0.0
Hydrogenophaga sp. BPS33,0.0
Hydrogenophaga sp. BA0156,0.0
Hydrogenophaga sp. PAMC20947,0.0
Hydrogenophaga sp. NH-16,0.0
Hydrogenophaga sp. YM1,0.0
Hydrogenophaga sp. RAC07,0.0
Hydrogenophaga sp. PBL-H3,0.0
Hydrogenophaga sp. PBC,0.0
Comamonas kerstersii,0.0
Comamonas piscis,0.0
Comamonas serinivorans,0.0
Comamonas koreensis,0.0
Comamonas sp. NLF-7-7,0.0
Comamonas testosteroni,0.0
Comamonas aquatica,0.0
Rhodoferax ferrireducens,0.0
Rhodoferax antarcticus,0.0
Rhodoferax saidenbachensis,0.0
Rhodoferax koreense,0.0
Rhodoferax sediminis,0.0
Rhodoferax sp. PAMC29310,0.0
Delftia sp. Cs1-4,0.0
Delftia acidovorans,0.0
Polynucleobacter necessarius,0.0
Delftia lacustris,0.0
Verminephrobacter eiseniae,0.0
Simplicispira suum,0.0
Alicycliphilus denitrificans,0.0
Kinneretia sp. DAIF2,0.0
Melaminivora sp. SC2-9,0.0
Ramlibacter tataouinensis,0.0
Schlegelella thermodepolymerans,0.0
Diaphorobacter ruginosibacter,0.0
Diaphorobacter polyhydroxybutyrativorans,0.0
Diaphorobacter aerolatus,0.0
Diaphorobacter sp. JS3050,0.0
Diaphorobacter sp. HDW4B,0.0
Diaphorobacter sp. HDW4A,0.0
Polaromonas naphthalenivorans,0.0
Polaromonas vacuolata,0.0
Polaromonas sp. JS666,0.0
Ottowia oryzae,0.0
Ottowia sp. oral taxon 894,0.0
Ottowia sp. 27C,0.0
Serpentinomonas mccroryi,0.0
Serpentinomonas raichei,0.0
Rhodoferax sp. BAB1,0.0
Rhodoferax sp. AJA081-3,0.0
Acidovorax monticola,0.0
Acidovorax cattleyae,0.0
Limnobacter sp. SAORIC-580,0.0
Ephemeroptericola cinctiostellae,0.0
Lautropia mirabilis,0.0
Mycetohabitans rhizoxinica,0.0
Caballeronia sp. SBC1,0.0
Caballeronia sp. SBC2,0.0
Caballeronia sp. M1242,0.0
Pandoraea fibrosis,0.0
Pandoraea apista,0.0
Pandoraea sp. XY-2,0.0
Pandoraea sputorum,0.0
Pandoraea pulmonicola,0.0
Pandoraea norimbergensis,0.0
Pandoraea faecigallinarum,0.0
Pandoraea oxalativorans,0.0
Pandoraea thiooxydans,0.0
Pandoraea pnomenusa,0.0
Polynucleobacter acidiphobus,0.0
Polynucleobacter sp. MWH-CaK5,0.0
Polynucleobacter sp. LimPoW16,0.0
Polynucleobacter sp. MWH-Svant-W18,0.0
Candidatus Vallotia tarda,0.0
Chitinimonas arctica,0.0
Mycoavidus cysteinexigens,0.0
Variovorax paradoxus,0.0
Acidovorax carolinensis,0.0
Acidovorax citrulli,0.0
Acidovorax antarcticus,0.0
Acidovorax sp. 1608163,0.0
Acidovorax sp. T1,0.0
Acidovorax sp. HDW3,0.0
Acidovorax sp. KKS102,0.0
Acidovorax sp. RAC01,0.0
Acidovorax avenae,0.0
Variovorax sp. 38R,0.0
Variovorax sp. PBL-E5,0.0
Variovorax sp. PAMC26660,0.0
Variovorax sp. RKNM96,0.0
Variovorax sp. PAMC28562,0.0
Variovorax sp. PBL-H6,0.0
Variovorax sp. PBS-H4,0.0
Variovorax sp. WDL1,0.0
Variovorax sp. RA8,0.0
Variovorax sp. HW608,0.0
Variovorax sp. PAMC 28711,0.0
Proteus mirabilis,0.0
Proteus penneri,0.0
Anaerocolumna sedimenticola,0.0
Entomobacter blattae,0.0
Acetobacter aceti,0.0
Acetobacter orientalis,0.0
Roseomonas sp. 546,0.0
Roseomonas sp. 1318,0.0
Roseomonas gilardii,0.0
Acidibrevibacterium fodinaquatile,0.0
Paraurantiacibacter namhicola,0.0
Croceicoccus naphthovorans,0.0
Porphyrobacter sp. HT-58-2,0.0
Porphyrobacter sp. LM 6,0.0
Erythrobacter litoralis,0.0
Erythrobacter sp. 6D36,0.0
Erythrobacter sp. 3-20A1M,0.0
Sphingosinithalassobacter sp. CS137,0.0
Novosphingobium sp. Gsoil 351,0.0
Novosphingobium sp. P6W,0.0
Novosphingobium sp. THN1,0.0
Tardibacter chloracetimidivorans,0.0
Sphingomonas ginsengisoli An et al. 2013,0.0
Sphingomonas paucimobilis,0.0
Sphingomonas melonis,0.0
Komagataeibacter hansenii,0.0
Azospirillum ramasamyi,0.0
Sphingomonas sp. NBWT7,0.0
Azospirillum sp. TSA2s,0.0
Rhodovulum sp. MB263,0.0
Paracoccus liaowanqingii,0.0
Paracoccus zhejiangensis,0.0
Paracoccus sp. MC1862,0.0
Brevundimonas diminuta,0.0
Brevundimonas sp. GRTSA-9,0.0
Brevundimonas sp. LVF2,0.0
Brevundimonas sp. AJA228-03,0.0
Brevundimonas sp. 'scallop',0.0
Caulobacter soli,0.0
Caulobacter vibrioides,0.0
Caulobacter mirabilis,0.0
Caulobacter henricii,0.0
Caulobacter sp. S6,0.0
Caulobacter sp. K31,0.0
Caulobacter sp. FWC26,0.0
Haematospirillum jordaniae,0.0
Magnetospirillum sp. ME-1,0.0
Rhodospirillum centenum,0.0
Nitrospirillum amazonense,0.0
Azospirillum thiophilum,0.0
Sphingomonas hengshuiensis,0.0
Sphingomonas sp. FARSPH,0.0
Arsenophonus nasoniae,0.0
Methylorubrum populi,0.0
Methylobacterium sp. 4-46,0.0
Methylobacterium indicum,0.0
Methylobacterium nodulans,0.0
Methylobacterium brachiatum,0.0
Salaquimonas pukyongi,0.0
Hoeflea phototrophica,0.0
Aminobacter sp. MSH1,0.0
Mesorhizobium sp. L-8-3,0.0
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1,0.0
Mesorhizobium sp. J8,0.0
Mesorhizobium sp. M4B.F.Ca.ET.058.02.1.1,0.0
Ensifer sp. PDNC004,0.0
Candidatus Liberibacter asiaticus,0.0
Candidatus Liberibacter africanus,0.0
Shinella sp. PSBB067,0.0
Agrobacterium tumefaciens,0.0
Rhizobium jaguaris,0.0
Rhizobium lentis,0.0
Rhizobium leguminosarum,0.0
Rhizobium rhizoryzae,0.0
Rhizobium daejeonense,0.0
Microvirga sp. VF16,0.0
Devosia sp. S02,0.0
Sphingomonas sp. LMO-1,0.0
Devosia sp. A16,0.0
Sphingomonas sp. HDW15A,0.0
Sphingobium sp. YG1,0.0
Sphingobium cloacae,0.0
Sphingobium japonicum,0.0
Sphingobium amiense,0.0
Candidatus Phaeomarinobacter ectocarpi,0.0
Brucella anthropi,0.0
Beijerinckia indica,0.0
Bosea sp. AS-1,0.0
Martelella sp. AD-3,0.0
Aureimonas sp. LMG 31693,0.0
Aureimonas sp. AU20,0.0
Methylocystis sp. SC2,0.0
Chelatococcus sp. CO-6,0.0
Chelatococcus daeguensis,0.0
Methyloceanibacter sp. wino2,0.0
Rhodoplanes sp. Z2-YC6860,0.0
Hyphomicrobium sp. MC1,0.0
Aquabacter sp. L1I39,0.0
Devosia sp. LEGU1,0.0
Devosia sp. D6-9,0.0
Rhodovulum sulfidophilum,0.0
Pelagovum pacificum,0.0
Confluentimicrobium sp. EMB200-NS6,0.0
Blautia obeum,0.0
Blautia sp. YL58,0.0
Blautia sp. SC05B48,0.0
Butyrivibrio proteoclasticus,0.0
Butyrivibrio fibrisolvens,0.0
Hungatella hathewayi,0.0
Caloramator sp. E03,0.0
Candidatus Arthromitus sp. SFB-mouse,0.0
Geosporobacter ferrireducens,0.0
Alkaliphilus oremlandii,0.0
Alkaliphilus sp. B6464,0.0
Sarcina sp. JB2,0.0
Hathewaya histolytica,0.0
Caloranaerobacter azorensis,0.0
Serpentinicella alkaliphila,0.0
Clostridium diolis,0.0
Clostridium formicaceticum,0.0
Clostridium ljungdahlii,0.0
Clostridium autoethanogenum,0.0
Clostridium septicum,0.0
Clostridium isatidis,0.0
Clostridium bornimense,0.0
Blautia sp. LZLJ-3,0.0
Blautia hansenii,0.0
Polymorphum gilvum,0.0
Blautia argi,0.0
Anaerocolumna sp. CTTW,0.0
Anaerostipes rhamnosivorans,0.0
Anaerostipes caccae,0.0
Anaerostipes hadrus,0.0
Faecalicatena sp. Marseille-Q4148,0.0
Lacrimispora sphenoides,0.0
Lacrimispora saccharolytica,0.0
Anaerobutyricum hallii,0.0
Lachnospira eligens,0.0
Lachnoclostridium phytofermentans,0.0
[Clostridium] hylemonae,0.0
Lachnoclostridium phocaeense,0.0
[Clostridium] scindens,0.0
Lachnoclostridium sp. YL32,0.0
Coprococcus catus,0.0
Coprococcus comes,0.0
Coprococcus sp. ART55/1,0.0
Enterocloster clostridioformis,0.0
[Ruminococcus] gnavus,0.0
[Ruminococcus] torques,0.0
Blautia producta,0.0
Clostridium thermarum,0.0
Clostridium cochlearium,0.0
Clostridium gasigenes,0.0
Clostridium novyi,0.0
Hydrogenophilus thermoluteolus,0.0
Acidithiobacillus thiooxidans,0.0
Candidatus Cytomitobacter indipagum,0.0
endosymbiont of Acanthamoeba sp. UWC8,0.0
Candidatus Pelagibacter sp. FZCC0015,0.0
Candidatus Pelagibacter ubique,0.0
Maricaulis maris,0.0
Micavibrio aeruginosavorus,0.0
Phreatobacter stygius,0.0
Candidatus Neoehrlichia mikurensis,0.0
Rickettsia amblyommatis,0.0
Rickettsia montanensis,0.0
Orientia tsutsugamushi,0.0
Sulfitobacter sp. SK011,0.0
Pukyongiella litopenaei,0.0
Roseovarius indicus,0.0
Ruegeria sp. THAF33,0.0
Leisingera sp. NJS201,0.0
Salipiger profundus,0.0
Phaeobacter gallaeciensis,0.0
Celeribacter manganoxidans,0.0
Clostridium sp. CT4,0.0
Clostridium sp. JN-1,0.0
Clostridium sp. 001,0.0
Clostridium kluyveri,0.0
Clostridium chauvoei,0.0
Clostridium tyrobutyricum,0.0
Clostridium intestinale,0.0
Clostridium baratii,0.0
Clostridium fermenticellae,0.0
Clostridium estertheticum,0.0
Clostridium acetobutylicum,0.0
Clostridium tetani,0.0
Clostridium saccharoperbutylacetonicum,0.0
Clostridium argentinense,0.0
Clostridium sp. AWRP,0.0
Clostridium taeniosporum,0.0
Clostridium beijerinckii,0.0
Clostridium sp. BNL1100,0.0
Clostridium sp. C1,0.0
Clostridium sp. MF28,0.0
Clostridium sp. 'deep sea',0.0
Clostridium sp. SY8519,0.0
Clostridium sp. DL-VIII,0.0
Clostridium sp. JN-9,0.0
Rhizobium etli,0.0
Rhizobium sp. ACO-34A,0.0
Rhizobium sp. NXC14,0.0
Acinetobacter baumannii,0.0
Entomomonas sp. F2A,0.0
Oblitimonas alkaliphila,0.0
Azotobacter vinelandii,0.0
Pseudomonas prosekii,0.0
Pseudomonas thivervalensis,0.0
Pseudomonas litoralis,0.0
Pseudomonas entomophila,0.0
Pseudomonas lurida,0.0
Pseudomonas yamanorum,0.0
Pseudomonas graminis,0.0
Pseudomonas rhizosphaerae,0.0
Pseudomonas xinjiangensis,0.0
Pseudomonas alkylphenolica,0.0
Pseudomonas otitidis,0.0
Pseudomonas antarctica,0.0
Pseudomonas monteilii,0.0
Pseudomonas plecoglossicida,0.0
Pseudomonas putida,0.0
Pseudomonas fragi,0.0
Pseudomonas chlororaphis,0.0
Pseudomonas orientalis,0.0
Acinetobacter sp. MYb10,0.0
Acinetobacter pittii,0.0
Thermomonas sp. SY21,0.0
Acinetobacter lanii,0.0
Luteimonas granuli,0.0
Xylella fastidiosa,0.0
Pseudoxanthomonas suwonensis,0.0
Lysobacter sp. HDW10,0.0
Lysobacter gummosus,0.0
Lysobacter antibioticus,0.0
Lysobacter enzymogenes,0.0
Lysobacter solisilvae,0.0
Stenotrophomonas sp. SAU14A_NAIMI4_5,0.0
Stenotrophomonas maltophilia,0.0
Stenotrophomonas sp. 169,0.0
Stenotrophomonas sp. 364,0.0
Xanthomonas vesicatoria,0.0
Xanthomonas theicola,0.0
Xanthomonas cucurbitae,0.0
Xanthomonas citri,0.0
Xanthomonas albilineans,0.0
Xanthomonas oryzae,0.0
Xanthomonas arboricola,0.0
Moraxella osloensis,0.0
Acinetobacter schindleri,0.0
Pseudomonas fluorescens,0.0
Pseudomonas asturiensis,0.0
Pseudomonas coronafaciens,0.0
Pseudomonas viridiflava,0.0
Pseudomonas sp. XWY-1,0.0
Leminorella richardii,0.0
Hafnia alvei,0.0
Pectobacterium parmentieri,0.0
Dickeya solani,0.0
Dickeya zeae,0.0
Dickeya dianthicola,0.0
Mixta calida,0.0
Candidatus Erwinia haradaeae,0.0
Pantoea sp. At-9b,0.0
Buchnera aphidicola,0.0
Nissabacter sp. SGAir0207,0.0
Ewingella americana,0.0
Yersinia frederiksenii,0.0
Yersinia pestis,0.0
Serratia symbiotica,0.0
Serratia liquefaciens,0.0
Photorhabdus asymbiotica,0.0
Xenorhabdus nematophila,0.0
Providencia rettgeri,0.0
Candidatus Arsenophonus lipoptenae,0.0
Pseudomonas sp. RtIB026,0.0
Pseudomonas sp. FGI182,0.0
Pseudomonas sp. gcc21,0.0
Pseudomonas sp. PP3,0.0
Pseudomonas syringae,0.0
Pseudomonas denitrificans (nom. rej.),0.0
Pseudomonas balearica,0.0
Pseudomonas stutzeri,0.0
Pseudomonas mendocina,0.0
Pseudomonas aeruginosa,0.0
Pseudomonas sp. K2W31S-8,0.0
Pseudomonas sp. RC3H12,0.0
Pseudomonas sp. RW10S1,0.0
Pseudomonas sp. ADPe,0.0
Pseudomonas sp. BIOMIG1BAC,0.0
Pseudomonas sp. LPB0260,0.0
Pseudomonas sp. SCB32,0.0
Pseudomonas sp. HLS-6,0.0
Pseudomonas sp. R32,0.0
Pseudomonas sp. RW8P3,0.0
Pseudomonas sp. Seg1,0.0
Pseudomonas sp. CC6-YY-74,0.0
Pseudomonas sp. Ost2,0.0
Pseudomonas sp. TCU-HL1,0.0
Luteimonas sp. MC1572,0.0
Arenimonas daejeonensis,0.0
Afipia carboxidovorans,0.0
Halioglobus japonicus,0.0
Acidiferrobacter sp. SPIII_3,0.0
Candidatus Reidiella endopervernicosa,0.0
endosymbiont of Pachyrhynchus infernalis,0.0
Candidatus Ruthia endofausta,0.0
Zobellella denitrificans,0.0
Aeromonas sp. CU5,0.0
Aeromonas encheleia,0.0
Aeromonas hydrophila,0.0
Actinobacillus lignieresii,0.0
Bisgaardia hudsonensis,0.0
Mannheimia varigena,0.0
Pasteurella atlantica,0.0
Pasteurella multocida,0.0
Haemophilus influenzae,0.0
Legionella pneumophila,0.0
Aquicella lusitana,0.0
Coxiella burnetii,0.0
Thiothrix sp. Ku-5,0.0
Thiosulfativibrio zosterae,0.0
Francisella frigiditurris,0.0
Francisella tularensis,0.0
Sulfurifustis variabilis,0.0
Kineobactrum salinum,0.0
Dokdonella koreensis,0.0
Microbulbifer sp. GL-2,0.0
Rhodopseudomonas sp. SK50-23,0.0
Rhodopseudomonas palustris,0.0
Bradyrhizobium ottawaense,0.0
Bradyrhizobium diazoefficiens,0.0
Bradyrhizobium cosmicum,0.0
Bradyrhizobium genosp. L,0.0
Bradyrhizobium erythrophlei,0.0
Bradyrhizobium amphicarpaeae,0.0
Bradyrhizobium sp. CCBAU 53340,0.0
Bradyrhizobium sp. CCBAU 51753,0.0
Bradyrhizobium sp. PSBB068,0.0
Bradyrhizobium sp. S2-11-4,0.0
Bradyrhizobium sp. S2-20-1,0.0
Bradyrhizobium sp. CCBAU 53421,0.0
Bradyrhizobium sp. WSM471,0.0
Bradyrhizobium sp. 6(2017),0.0
Immundisolibacter cernigliae,0.0
Gilliamella apicola,0.0
endosymbiont of unidentified scaly snail isolate Monju,0.0
Cardiobacterium hominis,0.0
Steroidobacter denitrificans,0.0
Francisella philomiragia,0.0
Francisella halioticida,0.0
Vibrio spartinae,0.0
Vibrio taketomensis,0.0
Pseudoalteromonas luteoviolacea,0.0
Pseudoalteromonas aliena,0.0
Pseudoalteromonas espejiana,0.0
Shewanella pealeana,0.0
Shewanella litorisediminis,0.0
Shewanella sp. SNU WT4,0.0
Salinimonas sp. KX18D6,0.0
Salinimonas sediminis,0.0
Alteromonas sp. RW2A1,0.0
Wenzhouxiangella sp. AB-CW3,0.0
Sulfuriflexus mobilis,0.0
Candidatus Nitrosoglobus terrae,0.0
Thermochromatium tepidum,0.0
Candidatus Thiodictyon syntrophicum,0.0
Thiocystis violascens,0.0
Caldichromatium japonicum,0.0
Spiribacter sp. 2438,0.0
Ectothiorhodospira haloalkaliphila,0.0
Thioalkalivibrio versutus,0.0
Ahniella affigens,0.0
Rhodanobacter sp. FDAARGOS 1247,0.0
Pseudoalteromonas piscicida,0.0
Colwellia beringensis,0.0
Thalassotalea crassostreae,0.0
Amphritea japonica,0.0
Vibrio sp. B1FLJ16,0.0
Vibrio mimicus,0.0
Vibrio scophthalmi,0.0
Vibrio natriegens,0.0
Vibrio parahaemolyticus,0.0
Vibrio cholerae,0.0
Spartinivicinus ruber,0.0
Alcanivorax sp. N3-2A,0.0
Alcanivorax pacificus,0.0
Thalassolituus oleivorans,0.0
Psychromonas sp. CNPT3,0.0
Marinobacterium georgiense,0.0
