Species,RA
Runella sp. HYN0085,0.0
Runella sp. SP2,0.0
Aquirufa nivalisilvae,0.0
Dyadobacter sp. Q3-56,0.0
Spirosoma aerolatum,0.0
Rhodocytophaga rosea,0.0
Leadbetterella byssophila,0.0
Arcticibacterium luteifluviistationis,0.0
Cytophaga hutchinsonii,0.0
Fibrella sp. ES10-3-2-2,0.0
Echinicola sp. LN3S3,0.0
Echinicola sp. 20G,0.0
Echinicola rosea,0.0
Echinicola vietnamensis,0.0
Spirosoma sp. PL0136,0.0
Olivibacter sp. SDN3,0.0
Algoriphagus sp. Y33,0.0
Mucilaginibacter mali,0.0
Pedobacter ginsengisoli,0.0
Pedobacter cryoconitis,0.0
Pedobacter steynii,0.0
Pedobacter heparinus,0.0
Pedobacter suwonensis,0.0
Pedobacter roseus,0.0
Mucilaginibacter ginsenosidivorax,0.0
Mucilaginibacter mallensis,0.0
Mucilaginibacter xinganensis,0.0
Mucilaginibacter gossypii,0.0
Olivibacter sp. LS-1,0.0
Mucilaginibacter ginsenosidivorans,0.0
Mucilaginibacter paludis,0.0
Mucilaginibacter gotjawali,0.0
Mucilaginibacter rubeus,0.0
Mucilaginibacter celer,0.0
Mucilaginibacter ginkgonis,0.0
Solitalea canadensis,0.0
Pseudopedobacter saltans,0.0
Anseongella ginsenosidimutans,0.0
Echinicola strongylocentroti,0.0
Algoriphagus machipongonensis,0.0
Pedobacter sp. eg,0.0
Arachidicoccus sp. BS20,0.0
Chryseolinea soli,0.0
Chitinophaga sp. XS-30,0.0
Chitinophaga sp. KRA15-503,0.0
Chitinophaga sp. MD30,0.0
Chitinophaga pinensis,0.0
Chitinophaga caeni,0.0
Chitinophaga agri,0.0
Chitinophaga alhagiae,0.0
Arachidicoccus sp. B3-10,0.0
Arachidicoccus soli,0.0
Bernardetia litoralis,0.0
Arachidicoccus ginsenosidivorans,0.0
Niabella ginsenosidivorans,0.0
Niabella soli,0.0
Lacibacter sp. S13-6-6,0.0
Phnomibacter ginsenosidimutans,0.0
Panacibacter ginsenosidivorans,0.0
Paraflavitalea soli,0.0
Niastella koreensis,0.0
Filimonas lacunae,0.0
Fulvivirga sp. S481,0.0
Cardinium endosymbiont of Sogatella furcifera,0.0
Algoriphagus sanaruensis,0.0
Pontibacter korlensis,0.0
Cyclobacterium marinum,0.0
Cyclobacterium amurskyense,0.0
Belliella baltica,0.0
Aquiflexum balticum,0.0
Flammeovirga yaeyamensis,0.0
Flammeovirga kamogawensis,0.0
Flammeovirga pectinis,0.0
Flammeovirga sp. MY04,0.0
Flammeovirgaceae bacterium R1DC9,0.0
Pontibacter sp. SGAir0037,0.0
Candidatus Amoebophilus asiaticus,0.0
Pontibacter actiniarum,0.0
Pontibacter russatus,0.0
Pontibacter pudoricolor,0.0
Rufibacter tibetensis,0.0
Adhaeribacter swui,0.0
Hymenobacter sp. PAMC 26554,0.0
Hymenobacter sp. APR13,0.0
Nibribacter ruber,0.0
Marivirga tractuosa,0.0
Pedobacter sp. JBR3-12,0.0
Pedobacter sp. HDW13,0.0
Rhodococcus sp. S2-17,0.0
Chryseobacterium balustinum,0.0
Chryseobacterium sp. IHB B 17019,0.0
Chryseobacterium sp. PCH239,0.0
Chryseobacterium indologenes,0.0
Chryseobacterium indoltheticum,0.0
Chryseobacterium joostei,0.0
Chryseobacterium aureum,0.0
Chryseobacterium arthrosphaerae,0.0
Chryseobacterium gleum,0.0
Chryseobacterium carnipullorum,0.0
Chryseobacterium gallinarum,0.0
Chryseobacterium sp. StRB126,0.0
Chryseobacterium nakagawai,0.0
Chryseobacterium shandongense,0.0
Chryseobacterium lactis,0.0
Chryseobacterium glaciei,0.0
Chryseobacterium piperi,0.0
Chryseobacterium bernardetii,0.0
Kaistella antarctica,0.0
Kaistella jeonii,0.0
Kaistella flava (ex Peng et al. 2021),0.0
Chryseobacterium sp. 6424,0.0
Chryseobacterium sp. JV274,0.0
Kaistella carnis,0.0
Changchengzhania lutea,0.0
Arenibacter algicola,0.0
Mariniflexile sp. TRM1-10,0.0
Flavivirga eckloniae,0.0
Galbibacter sp. BG1,0.0
Psychroserpens sp. NJDZ02,0.0
Amniculibacterium sp. G2-70,0.0
Flagellimonas maritima,0.0
Lutibacter profundi,0.0
Leeuwenhoekiella sp. ZYFB001,0.0
Euzebyella marina,0.0
Chryseobacterium sp. T16E-39,0.0
Robiginitalea biformata,0.0
Chryseobacterium sp. POL2,0.0
Chryseobacterium sp.,0.0
Chryseobacterium sp. G0201,0.0
Chryseobacterium sp. ZHDP1,0.0
Chryseobacterium sp. NEB161,0.0
Chryseobacterium sp. NBC 122,0.0
Chryseobacterium sp. SNU WT5,0.0
Chryseobacterium sp. cx-624,0.0
Chryseobacterium haifense,0.0
Kaistella daneshvariae,0.0
Pedobacter sp. SW-16,0.0
Sphingobacterium sp. DR205,0.0
Fluviicola taffensis,0.0
Croceimicrobium hydrocarbonivorans,0.0
Ichthyobacterium seriolicida,0.0
Candidatus Walczuchella monophlebidarum,0.0
Sphingobacterium daejeonense,0.0
Sphingobacterium sp. CZ-2,0.0
Sphingobacterium sp. dk4302,0.0
Sphingobacterium sp. ML3W,0.0
Sphingobacterium sp. UDSM-2020,0.0
Sphingobacterium sp. B29,0.0
Blattabacterium punctulatus,0.0
Sphingobacterium spiritivorum,0.0
Sphingobacterium multivorum,0.0
Sphingobacterium hotanense,0.0
Sphingobacterium thalpophilum,0.0
Sphingobacterium psychroaquaticum,0.0
Sphingobacterium mizutaii,0.0
Pedobacter sp. CJ43,0.0
Pedobacter sp. G11,0.0
Pedobacter sp. PACM 27299,0.0
Blattabacterium clevelandi,0.0
Blattabacterium sp. (Blaberus giganteus),0.0
Chryseobacterium taklimakanense,0.0
Riemerella anatipestifer,0.0
Elizabethkingia sp. JS20170427COW,0.0
Elizabethkingia sp. M8,0.0
Elizabethkingia anophelis,0.0
Elizabethkingia miricola,0.0
Elizabethkingia meningoseptica,0.0
Elizabethkingia ursingii,0.0
Empedobacter brevis,0.0
Empedobacter falsenii,0.0
Empedobacter stercoris,0.0
Apibacter sp. B2966,0.0
Blattabacterium sp. (Blattella germanica),0.0
Apibacter raozihei,0.0
Weeksella virosa,0.0
Ornithobacterium rhinotracheale,0.0
Cloacibacterium normanense,0.0
Cloacibacterium caeni,0.0
Bergeyella cardium,0.0
Blattabacterium cuenoti,0.0
Blattabacterium sp. (Mastotermes darwiniensis),0.0
Blattabacterium sp. (Cryptocercus kyebangensis),0.0
Pseudobacter ginsenosidimutans,0.0
Flavisolibacter tropicus,0.0
Pseudocnuella soli,0.0
Theileria parva,0.0
Plasmodium malariae,0.0
Plasmodium knowlesi,0.0
Plasmodium vivax,0.0
Plasmodium coatneyi,0.0
Plasmodium relictum,0.0
Plasmodium falciparum,0.0
Plasmodium reichenowi,0.0
Plasmodium gaboni,0.0
Plasmodium sp. gorilla clade G2,0.0
Theileria equi,0.0
Plasmodium vinckei,0.0
Theileria annulata,0.0
Toxoplasma gondii,0.0
Besnoitia besnoiti,0.0
Cryptosporidium parvum,0.0
Paramecium tetraurelia,0.0
Dictyostelium discoideum,0.0
Guillardia theta,0.0
Trypanosoma brucei,0.0
Methanosarcina mazei,0.0
Plasmodium berghei,0.0
Plasmodium chabaudi,0.0
Methanosalsum zhilinae,0.0
Tetrapisispora blattae,0.0
Thermothielavioides terrestris,0.0
Pyricularia grisea,0.0
Pyricularia pennisetigena,0.0
Botrytis cinerea,0.0
Aspergillus luchuensis,0.0
Aspergillus puulaauensis,0.0
Talaromyces rugulosus,0.0
Cercospora beticola,0.0
Zymoseptoria tritici,0.0
Tetrapisispora phaffii,0.0
Plasmodium yoelii,0.0
[Candida] glabrata,0.0
Saccharomyces paradoxus,0.0
Naumovozyma dairenensis,0.0
Kluyveromyces lactis,0.0
Komagataella phaffii,0.0
Debaryomyces hansenii,0.0
Candida dubliniensis,0.0
Sugiyamaella lignohabitans,0.0
Schizosaccharomyces pombe,0.0
Methanohalobium evestigatum,0.0
Methanospirillum sp. J.3.6.1-F.2.7.3,0.0
Saprospira grandis,0.0
Geobacillus virus E3,0.0
Candidatus Methanoplasma termitum,0.0
Clostridium phage phiCT453A,0.0
Clostridium phage phiCT9441A,0.0
Clostridium phage phiCT453B,0.0
Burkholderia virus KL3,0.0
Enterobacteria phage P88,0.0
Pectobacterium bacteriophage PM2,0.0
Clostridium phage phiCT19406C,0.0
Stx2-converting phage 1717,0.0
Clostridium phage phiCTP1,0.0
Candidatus Nitrosocosmicus oleophilus,0.0
Escherichia virus mEpX1,0.0
Escherichia virus Min27,0.0
Caviid betaherpesvirus 2,0.0
Megavirus chiliensis,0.0
Moumouvirus,0.0
Brazilian marseillevirus,0.0
Amsacta moorei entomopoxvirus,0.0
Pacmanvirus A23,0.0
Pandoravirus dulcis,0.0
Aciduliprofundum boonei,0.0
Nitrosopumilus adriaticus,0.0
Methanoplanus limicola,0.0
Methanocaldococcus bathoardescens,0.0
Halogeometricum borinquense,0.0
Halalkaliarchaeum desulfuricum,0.0
Haloterrigena longa,0.0
Methanobrevibacter smithii,0.0
Methanobacterium subterraneum,0.0
Methanobacterium congolense,0.0
Methanobacterium paludis,0.0
Methanothermobacter sp. THM-1,0.0
Methanococcus maripaludis,0.0
Thermococcus paralvinellae,0.0
Candidatus Nitrosotalea okcheonensis,0.0
Thermococcus onnurineus,0.0
Sulfolobus acidocaldarius,0.0
Acidianus brierleyi,0.0
Acidianus hospitalis,0.0
Caldivirga maquilingensis,0.0
Vulcanisaeta distributa,0.0
Desulfurococcus amylolyticus,0.0
Staphylothermus hellenicus,0.0
Caldisphaera lagunensis,0.0
Thermothelomyces thermophilus,0.0
Neurospora crassa,0.0
Pochonia chlamydosporia,0.0
Treponema parvum,0.0
Chlamydia suis,0.0
Candidatus Vampirococcus archaeovorus,0.0
Borrelia sp. A-FGy1,0.0
Borrelia coriaceae,0.0
Borrelia crocidurae,0.0
Borreliella afzelii,0.0
Borreliella mayonii,0.0
Treponema putidum,0.0
Treponema brennaborense,0.0
Treponema sp. OMZ 838,0.0
Candidatus Protochlamydia amoebophila,0.0
Treponema sp. OMZ 806,0.0
Treponema phagedenis,0.0
Thiospirochaeta perfilievii,0.0
Spirochaeta africana,0.0
Brachyspira pilosicoli,0.0
Brachyspira intermedia,0.0
Brachyspira hyodysenteriae,0.0
Brachyspira hampsonii,0.0
Leptospira interrogans,0.0
Waddlia chondrophila,0.0
Candidatus Kuenenia stuttgartiensis,0.0
Fusarium oxysporum,0.0
Gimesia algae,0.0
Chlorobium phaeovibrioides,0.0
Chlorobium phaeobacteroides,0.0
Prosthecochloris sp. CIB 2401,0.0
Ignavibacterium album,0.0
Melioribacter roseus,0.0
Candidatus Cyclonatronum proteinivorum,0.0
Candidatus Cloacimonas acidaminovorans,0.0
Luteolibacter luteus,0.0
Nibricoccus aquaticus,0.0
Gimesia alba,0.0
Poriferisphaera corsica,0.0
Polystyrenella longa,0.0
Maioricimonas rarisocia,0.0
Symmachiella dynata,0.0
Gemmata massiliana,0.0
Frigoriglobus tundricola,0.0
Bythopirellula goksoyri,0.0
Singulisphaera acidiphila,0.0
Anaerohalosphaera lusitana,0.0
Phycisphaera mikurensis,0.0
Leptospira santarosai,0.0
Thermosipho sp. JL129W03,0.0
Fervidobacterium nodosum,0.0
Granulicella tundricola,0.0
Hydrogenobaculum sp. HO,0.0
Thermodesulfobacterium commune,0.0
Thermodesulfobacterium geofontis,0.0
Thermosulfurimonas marina,0.0
Flexistipes sinusarabici,0.0
Geovibrio thiophilus,0.0
Deferribacter desulfuricans,0.0
Calditerrivibrio nitroreducens,0.0
Granulicella mallensis,0.0
Paludibaculum fermentans,0.0
Thermotoga caldifontis,0.0
Thermotomaculum hydrothermale,0.0
Dictyoglomus turgidum,0.0
Dictyoglomus thermophilum,0.0
Aminobacterium colombiense,0.0
Caldisericum exile,0.0
Desulfurispirillum indicum,0.0
Homo sapiens,0.0
Fusarium fujikuroi,0.0
Fusarium verticillioides,0.0
Thermocrinis albus,0.0
Hydrogenobacter thermophilus,0.0
Sulfurihydrogenibium sp. YO3AOP1,0.0
Sulfurihydrogenibium azorense,0.0
Petrotoga mobilis,0.0
Tepiditoga spiralis,0.0
Kosmotoga olearia,0.0
Athalassotoga saccharophila,0.0
Fusobacterium nucleatum,0.0
Fusobacterium sp. NSJ-57,0.0
Fusobacterium ulcerans,0.0
Fusobacterium canifelinum,0.0
Fusobacterium pseudoperiodonticum,0.0
Ilyobacter polytropus,0.0
Leptotrichia wadei,0.0
Leptotrichia shahii,0.0
Leptotrichia hongkongensis,0.0
Leptotrichia sp. oral taxon 221,0.0
Sebaldella termitidis,0.0
Nitrospira japonica,0.0
Thermodesulfovibrio yellowstonii,0.0
Dissulfurispira thermophila,0.0
Persephonella marina,0.0
Kordia antarctica,0.0
Kordia sp. SMS9,0.0
Urechidicola croceus,0.0
Mycoplasma hyosynoviae,0.0
Mycoplasma canadense,0.0
Mycoplasma anserisalpingitidis,0.0
Mycoplasma phocicerebrale,0.0
Mycoplasma sp. NEAQ87857,0.0
Mycoplasma sp. OR1901,0.0
Mycoplasma capricolum,0.0
Mycoplasma mycoides,0.0
Mycoplasma cloacale,0.0
Mycoplasma conjunctivae,0.0
Mycoplasma alkalescens,0.0
cyanobacterium endosymbiont of Rhopalodia gibberula,0.0
Mycoplasma suis,0.0
Mycoplasma neurolyticum,0.0
Mycoplasma pulmonis,0.0
Mycoplasma synoviae,0.0
Mycoplasma cynos,0.0
Mycoplasma californicum,0.0
Spiroplasma turonicum,0.0
Spiroplasma melliferum,0.0
Spiroplasma cantharicola,0.0
Mycoplasma phocidae,0.0
Stanieria cyanosphaera,0.0
Spiroplasma taiwanense,0.0
Pseudanabaena sp. ABRG5-3,0.0
Calothrix parietina,0.0
Calothrix brevissima,0.0
Scytonema sp. HK-05,0.0
Thermosynechococcus sp. NK55a,0.0
Synechococcus sp. PCC 7502,0.0
Prochlorococcus marinus,0.0
Leptolyngbya sp. PCC 7376,0.0
Synechocystis sp. PCC 6714,0.0
Synechocystis sp. CACIAM 05,0.0
Halothece sp. PCC 7418,0.0
Moorea producens,0.0
Euhalothece natronophila,0.0
Gloeothece citriformis,0.0
Gloeothece verrucosa,0.0
Crocosphaera subtropica,0.0
Geminocystis sp. NIES-3709,0.0
Geminocystis sp. NIES-3708,0.0
Geminocystis herdmanii,0.0
Trichodesmium erythraeum,0.0
Planktothrix agardhii,0.0
Spiroplasma chrysopicola,0.0
Spiroplasma gladiatoris,0.0
Parabacteroides sp. CT06,0.0
Bacteroides heparinolyticus,0.0
Bacteroides ovatus,0.0
Bacteroides uniformis,0.0
Bacteroides cellulosilyticus,0.0
Bacteroides caccae,0.0
Bacteroides zhangwenhongi,0.0
Bacteroides caecimuris,0.0
Bacteroides salyersiae,0.0
Bacteroides coprosuis,0.0
Bacteroides intestinalis,0.0
Bacteroides helcogenes,0.0
Bacteroides sp. PHL 2737,0.0
Bacteroides luhongzhouii,0.0
Bacteroides zoogleoformans,0.0
Phocaeicola coprophilus,0.0
Butyricimonas virosa,0.0
Butyricimonas faecalis,0.0
Dysgonomonas sp. HDW5B,0.0
Dysgonomonas sp. HDW5A,0.0
Parabacteroides distasonis,0.0
Parabacteroides merdae,0.0
Bacteroides eggerthii,0.0
Bacteroides sp. ZJ-18,0.0
Mesoplasma lactucae,0.0
Deinococcus wulumuqiensis,0.0
Mesoplasma florum,0.0
Mesoplasma syrphidae,0.0
Entomoplasma freundtii,0.0
Acholeplasma axanthum,0.0
Acholeplasma brassicae,0.0
Candidatus Izimaplasma sp. HR1,0.0
Deinococcus radiodurans,0.0
Deinococcus radiopugnans,0.0
Deinococcus proteolyticus,0.0
Deinococcus actinosclerus,0.0
Bacteroides sp. A1C1,0.0
Thermus thermophilus,0.0
Dehalococcoides mccartyi,0.0
Dehalogenimonas lykanthroporepellens,0.0
Caldilinea aerophila,0.0
Fimbriimonas ginsengisoli,0.0
Bacteroides sp. CBA7301,0.0
Bacteroides sp. M10,0.0
Bacteroides sp. HF-162,0.0
Bacteroides sp. CACC 737,0.0
Calothrix sp. NIES-2098,0.0
Anabaenopsis circularis,0.0
Fischerella sp. NIES-3754,0.0
Catellatospora sp. IY07-71,0.0
Micromonospora carbonacea,0.0
Micromonospora maris,0.0
Micromonospora endophytica (Xie et al. 2001) Li et al. 2019,0.0
Actinoplanes teichomyceticus,0.0
Actinoplanes sp. OR16,0.0
Actinoplanes missouriensis,0.0
Plantactinospora sp. KBS50,0.0
Phytohabitans suffuscus,0.0
Actinocatenispora sera,0.0
Microlunatus sp. KUDC0627,0.0
Micromonospora echinofusca,0.0
Microlunatus sp. Gsoil 973,0.0
Tessaracoccus defluvii,0.0
Brevilactibacter coleopterorum,0.0
Nocardioides sp. LMS-CY,0.0
Nocardioides sp. HDW12B,0.0
Nocardioides sp. zg-579,0.0
Nocardioides daphniae,0.0
Nocardioides mesophilus,0.0
Nocardioides seonyuensis,0.0
Micromonospora siamensis,0.0
Micromonospora tulbaghiae,0.0
Microchaete diplosiphon,0.0
Corynebacterium qintianiae,0.0
Rhodococcus sp. B7740,0.0
Rhodococcus sp. PBTS 1,0.0
Rhodococcus rhodochrous,0.0
Rhodococcus ruber,0.0
Rhodococcus opacus,0.0
Corynebacterium humireducens,0.0
Corynebacterium glutamicum,0.0
Corynebacterium pseudotuberculosis,0.0
Corynebacterium sphenisci,0.0
Corynebacterium suranareeae,0.0
Micromonospora sp. HM134,0.0
Corynebacterium testudinoris,0.0
Corynebacterium timonense,0.0
Gordonia polyisoprenivorans,0.0
Tomitella sp. HY188,0.0
Tomitella sp. HY172,0.0
Leisingera aquaemixtae,0.0
Micromonospora rifamycinica,0.0
Micromonospora echinospora,0.0
Micromonospora sp. WMMC415,0.0
Nocardioides houyundeii,0.0
Aeromicrobium marinum,0.0
Aeromicrobium yanjiei,0.0
Candidatus Nanopelagicus limnes,0.0
Actinomyces naeslundii,0.0
Actinomyces sp. oral taxon 414,0.0
Actinotignum schaalii,0.0
Mobiluncus curtisii,0.0
Trueperella pyogenes,0.0
Stackebrandtia nassauensis,0.0
Epidermidibacterium keratini,0.0
Catenulispora acidiphila,0.0
Actinopolyspora erythraea,0.0
Frankia sp. QA3,0.0
Pimelobacter simplex,0.0
Olsenella sp. LZLJ-2,0.0
Coriobacterium glomerans,0.0
Slackia heliotrinireducens,0.0
Cryptobacterium curtum,0.0
Nostoc piscinale,0.0
Nostoc sp. TCL26-01,0.0
Nostoc carneum,0.0
Anabaena cylindrica,0.0
Rivularia sp. PCC 7116,0.0
Nonomuraea sp. ATCC 55076,0.0
Actinomadura sp. NAK00032,0.0
Thermobifida fusca,0.0
Streptomonospora sp. M2,0.0
Marmoricola scoriae,0.0
Actinopolymorpha singaporensis,0.0
Saccharothrix syringae,0.0
Saccharothrix sp. 6-C,0.0
Saccharothrix espanaensis,0.0
Amycolatopsis sp. Hca4,0.0
Amycolatopsis sp. FDAARGOS 1241,0.0
Amycolatopsis methanolica,0.0
Amycolatopsis mediterranei,0.0
Kutzneria sp. CA-103260,0.0
Kutzneria albida,0.0
Pseudonocardia sp. HH130629-09,0.0
Pseudonocardia dioxanivorans,0.0
Actinoalloteichus hoggarensis,0.0
Actinosynnema pretiosum,0.0
Saccharopolyspora pogona,0.0
Saccharomonospora viridis,0.0
Prauserella marina,0.0
Alloactinosynnema sp. L-07,0.0
Parabacteroides goldsteinii,0.0
Tannerella forsythia,0.0
Oceanihabitans sp. IOP_32,0.0
Aquimarina sp. TRL1,0.0
Cellulophaga algicola,0.0
Winogradskyella sp. PC-19,0.0
Winogradskyella sp. J14-2,0.0
Winogradskyella sp. PG-2,0.0
Winogradskyella forsetii,0.0
Winogradskyella helgolandensis,0.0
Winogradskyella schleiferi,0.0
Winogradskyella sediminis,0.0
Aquimarina sp. AD10,0.0
Aquimarina sp. BL5,0.0
Cellulophaga baltica,0.0
Aquimarina sp. AD1,0.0
Nonlabens sp. Ci31,0.0
Nonlabens sp. Hel1_33_55,0.0
Nonlabens sp. MB-3u-79,0.0
Nonlabens spongiae,0.0
Nonlabens dokdonensis,0.0
Nonlabens ponticola,0.0
Nonlabens marinus,0.0
Formosa sediminum,0.0
Cellulophaga lytica,0.0
Cellulophaga sp. L1A9,0.0
Formosa sp. Hel1_31_208,0.0
Capnocytophaga stomatis,0.0
Polaribacter reichenbachii,0.0
Tenacibaculum jejuense,0.0
Tenacibaculum sp. SZ-18,0.0
Tenacibaculum maritimum,0.0
Tenacibaculum singaporense,0.0
Tenacibaculum mesophilum,0.0
Tenacibaculum todarodis,0.0
Tenacibaculum dicentrarchi,0.0
Capnocytophaga cynodegmi,0.0
Capnocytophaga sp. oral taxon 878,0.0
Cellulophaga sp. HaHaR_3_176,0.0
Capnocytophaga sp. oral taxon 864,0.0
Capnocytophaga canimorsus,0.0
Capnocytophaga sputigena,0.0
Capnocytophaga endodontalis,0.0
Gramella salexigens,0.0
Gramella forsetii,0.0
Gramella fulva,0.0
Gramella echinicola,0.0
Gramella flava,0.0
Formosa sp. L2A11,0.0
Formosa sp. Hel3_A1_48,0.0
Tannerella sp. oral taxon HOT-286,0.0
Lacinutrix sp. Bg11-31,0.0
Olleya sp. Bg11-27,0.0
Olleya aquimaris,0.0
Muriicola sp. MMS17-SY002,0.0
Gilvibacter sp. SZ-19,0.0
Wenyingzhuangia fucanilytica,0.0
Muricauda ruestringensis,0.0
Muricauda lutaonensis,0.0
Seonamhaeicola sp. S2-3,0.0
Lacinutrix sp. 5H-3-7-4,0.0
Lacinutrix venerupis,0.0
Salegentibacter salegens,0.0
Psychroflexus sp. ALD_RP9,0.0
Psychroflexus torquis,0.0
Zunongwangia profunda,0.0
Gillisia sp. Hel1_33_143,0.0
Tamlana sp. s12,0.0
Tamlana carrageenivorans,0.0
Pukyongia salina,0.0
Croceibacter atlanticus,0.0
Siansivirga zeaxanthinifaciens,0.0
Zobellia galactanivorans,0.0
Salegentibacter sp. T436,0.0
Formosa agariphila,0.0
Aequorivita sublithincola,0.0
Maribacter sp. T28,0.0
Maribacter sp. HTCC2170,0.0
Maribacter sp. 1_2014MBL_MicDiv,0.0
Maribacter sp. MJ134,0.0
Maribacter dokdonensis,0.0
Maribacter cobaltidurans,0.0
Dokdonia sp. 4H-3-7-5,0.0
Dokdonia sp. Dokd-P16,0.0
Dokdonia sp. PRO95,0.0
Aequorivita sp. H23M31,0.0
Algibacter alginicilyticus,0.0
Aequorivita sp. KX20305,0.0
Myroides profundi,0.0
Myroides phaeus,0.0
Myroides fluvii,0.0
Myroides odoratus,0.0
Antarcticibacterium flavum,0.0
Antarcticibacterium arcticum,0.0
Algibacter sp. L3A6,0.0
Algibacter sp. L1A34,0.0
Polaribacter haliotis,0.0
Polaribacter sejongensis,0.0
Polaribacter vadi,0.0
Muribaculum intestinale,0.0
Alistipes finegoldii,0.0
Alistipes onderdonkii,0.0
Alistipes dispar,0.0
Alistipes sp. dk3624,0.0
Porphyromonas gingivalis,0.0
Porphyromonas cangingivalis,0.0
Porphyromonas crevioricanis,0.0
Porphyromonas asaccharolytica,0.0
Porphyromonas sp. oral taxon 275,0.0
Muribaculum gordoncarteri,0.0
Alistipes indistinctus,0.0
Duncaniella dubosii,0.0
Sodaliphilus pleomorphus,0.0
Coprobacter secundus,0.0
Barnesiella viscericola,0.0
Paludibacter propionicigenes,0.0
Tenuifilum thalassicum,0.0
Salinivirga cyanobacteriivorans,0.0
Draconibacterium halophilum,0.0
Draconibacterium orientale,0.0
Alistipes shahii,0.0
Alistipes megaguti,0.0
Polaribacter sp. Q13,0.0
Prevotella oris,0.0
Prevotella intermedia,0.0
Prevotella melaninogenica,0.0
Prevotella sp. WR041,0.0
Prevotella sp. oral taxon 299,0.0
Prevotella sp. oral taxon 475,0.0
Prevotella copri,0.0
Prevotella enoeca,0.0
Prevotella nigrescens,0.0
Prevotella histicola,0.0
Prevotella ruminicola,0.0
Alistipes communis,0.0
Prevotella scopos,0.0
Prevotella fusca,0.0
Prevotella jejuni,0.0
Prevotella dentalis,0.0
Prevotella denticola,0.0
Prevotella multiformis,0.0
Prevotella veroralis,0.0
Paraprevotella xylaniphila,0.0
Alloprevotella sp. E39,0.0
Prolixibacteraceae bacterium WC007,0.0
Alkalitalea saponilacus,0.0
Labilibaculum antarcticum,0.0
Polaribacter sp. L3A8,0.0
Flavobacterium alkalisoli,0.0
Flavobacterium sangjuense,0.0
Flavobacterium faecale,0.0
Flavobacterium gilvum,0.0
Flavobacterium johnsoniae,0.0
Flavobacterium kingsejongi,0.0
Flavobacterium nackdongense,0.0
Flavobacterium haoranii,0.0
Flavobacterium album,0.0
Polaribacter sp. L12M9,0.0
Flavobacterium sp. KBS0721,0.0
Polaribacter sp. ALD11,0.0
Polaribacter sp. MED152,0.0
Polaribacter sp. SA4-12,0.0
Polaribacter sp. BM10,0.0
Polaribacter sp. G4M1,0.0
Polaribacter sp. Hel1_33_78,0.0
Polaribacter sp. KT25b,0.0
Polaribacter sp. KT 15,0.0
Polaribacter sp. SA4-10,0.0
Flavobacterium pallidum,0.0
Flavobacterium commune,0.0
Flavobacterium branchiophilum,0.0
Flavobacterium arcticum,0.0
Flavobacterium sp. 140616W15,0.0
Flavobacterium sp. xlx-214,0.0
Flavobacterium sp. CS20,0.0
Flavobacterium sp. I3-2,0.0
Flavobacterium sp. CJ74,0.0
Flavobacterium sp. Sr18,0.0
Flavobacterium sp. LPB0248,0.0
Flavobacterium sp. P2-65,0.0
Flavobacterium sp. CLA17,0.0
Flavobacterium sp. M31R6,0.0
Flavobacterium sp. MDT1-60,0.0
Flavobacterium sp. SLB02,0.0
Flavobacterium sp. BB8,0.0
Flavobacterium columnare,0.0
Flavobacterium psychrophilum,0.0
Flavobacterium crocinum,0.0
Flavobacterium sediminis,0.0
Flavobacterium anhuiense,0.0
Flavobacterium nitrogenifigens,0.0
Polymorphum gilvum,0.0
Roseivivax sp. THAF40,0.0
Brevirhabdus pacifica,0.0
Chromobacterium sp. ATCC 53434,0.0
Kosakonia sp. CCTCC M2018092,0.0
Kosakonia sp. MUSA4,0.0
Kosakonia sacchari,0.0
Kosakonia arachidis,0.0
Kosakonia radicincitans,0.0
Kosakonia cowanii,0.0
Kosakonia pseudosacchari,0.0
Kosakonia oryzae,0.0
Leclercia sp. 4-9-1-25,0.0
Leclercia sp. 29361,0.0
Leclercia sp. J807,0.0
Leclercia sp. W17,0.0
Leclercia sp. 119287,0.0
Leclercia sp. Colony189,0.0
Leclercia sp. LSNIH1,0.0
Leclercia sp. W6,0.0
Leclercia sp. LSNIH3,0.0
Leclercia adecarboxylata,0.0
Cronobacter sakazakii,0.0
Cronobacter condimenti,0.0
Cronobacter dublinensis,0.0
Kosakonia sp. SMBL-WEM22,0.0
Salmonella sp. SJTUF14178,0.0
Salmonella sp. SSDFZ54,0.0
Klebsiella sp. LTGPAF-6F,0.0
Shigella sonnei,0.0
Klebsiella pneumoniae,0.0
Klebsiella sp. STW0522-44,0.0
Klebsiella sp. A52,0.0
Klebsiella sp. WP8-S18-ESBL-06,0.0
Klebsiella sp. LY,0.0
Klebsiella sp. P1CD1,0.0
Klebsiella sp. FDAARGOS_511,0.0
Klebsiella sp. BDA134-6,0.0
Klebsiella oxytoca,0.0
Salmonella sp. SSDFZ69,0.0
Klebsiella aerogenes,0.0
Klebsiella michiganensis,0.0
Klebsiella quasipneumoniae,0.0
Klebsiella variicola,0.0
Klebsiella huaxiensis,0.0
Klebsiella grimontii,0.0
Klebsiella quasivariicola,0.0
Klebsiella africana,0.0
Salmonella bongori,0.0
Cronobacter universalis,0.0
Cronobacter malonaticus,0.0
Cronobacter muytjensii,0.0
Candidatus Purcelliella pentastirinorum,0.0
Shimwellia blattae,0.0
