TAX_ID,species,RA,Source,SampleID
1768115,bacterium F082,2.2659479683963705e-07,wol,SRR11487939
317,Pseudomonas syringae,2.2659479683963705e-07,wol,SRR11487939
1321777,Clostridiales bacterium oral taxon 876,2.2659479683963705e-07,wol,SRR11487939
84109,Slackia exigua,2.2659479683963705e-07,wol,SRR11487939
319653,Pediococcus ethanolidurans,2.2659479683963705e-07,wol,SRR11487939
33036,Anaerococcus tetradius,2.2659479683963705e-07,wol,SRR11487939
1855302,Pseudobutyrivibrio sp. JW11,2.2659479683963705e-07,wol,SRR11487939
1267,Clostridium ventriculi,2.2659479683963705e-07,wol,SRR11487939
1410621,Lachnospiraceae bacterium AD3010,2.2659479683963705e-07,wol,SRR11487939
68570,Streptomyces albulus,2.2659479683963705e-07,wol,SRR11487939
1967,Streptomyces kanamyceticus,2.2659479683963705e-07,wol,SRR11487939
671266,Enterorhabdus caecimuris,2.2659479683963705e-07,wol,SRR11487939
668331,Raphidiopsis brookii,2.2659479683963705e-07,wol,SRR11487939
1262945,Roseburia sp. CAG:309,2.2659479683963705e-07,wol,SRR11487939
1520802,Pseudobutyrivibrio sp. YE44,2.2659479683963705e-07,wol,SRR11487939
1428,Bacillus thuringiensis,2.2659479683963705e-07,wol,SRR11487939
1262956,Ruminococcus sp. CAG:379,2.2659479683963705e-07,wol,SRR11487939
1520808,Butyrivibrio sp. INlla14,2.2659479683963705e-07,wol,SRR11487939
63612,Sodalis glossinidius,2.2659479683963705e-07,wol,SRR11487939
1249,Weissella paramesenteroides,2.2659479683963705e-07,wol,SRR11487939
1247023,Arsenophonus endosymbiont of Nilaparvata lugens,2.2659479683963705e-07,wol,SRR11487939
1410623,Lachnospiraceae bacterium FD2005,2.2659479683963705e-07,wol,SRR11487939
1542,Clostridium novyi,2.2659479683963705e-07,wol,SRR11487939
36845,Clostridium intestinale,2.2659479683963705e-07,wol,SRR11487939
1547516,Luteimonas sp. FCS-9,2.2659479683963705e-07,wol,SRR11487939
1218508,Lactobacillus mellis,2.2659479683963705e-07,wol,SRR11487939
1263010,Firmicutes bacterium CAG:227,2.2659479683963705e-07,wol,SRR11487939
483,Neisseria cinerea,2.2659479683963705e-07,wol,SRR11487939
1263061,Blautia hydrogenotrophica CAG:147,2.2659479683963705e-07,wol,SRR11487939
1910958,Synechococcus sp. Tous,2.2659479683963705e-07,wol,SRR11487939
487514,Mycobacterium kyorinense,2.2659479683963705e-07,wol,SRR11487939
159450,Paraburkholderia sacchari,2.2659479683963705e-07,wol,SRR11487939
1408319,Lachnospiraceae bacterium AB2028,2.2659479683963705e-07,wol,SRR11487939
420336,Epulopiscium sp. 'N.t. morphotype B',2.2659479683963705e-07,wol,SRR11487939
38284,Corynebacterium accolens,2.2659479683963705e-07,wol,SRR11487939
381742,Lactobacillus camelliae,2.2659479683963705e-07,wol,SRR11487939
177400,Anaerophaga thermohalophila,2.2659479683963705e-07,wol,SRR11487939
1323361,Rhodococcus defluvii,2.2659479683963705e-07,wol,SRR11487939
562,Escherichia coli,0.1049780964365435,wol,SRR11487941
818,Bacteroides thetaiotaomicron,0.0740245724658741,wol,SRR11487941
216816,Bifidobacterium longum,0.0587392479294703,wol,SRR11487941
28132,Prevotella melaninogenica,0.0526003158860558,wol,SRR11487941
239935,Akkermansia muciniphila,0.05134346674295,wol,SRR11487941
214856,Alistipes finegoldii,0.0430959648447426,wol,SRR11487941
823,Parabacteroides distasonis,0.039170593686235,wol,SRR11487941
301301,Roseburia hominis,0.0377515029694202,wol,SRR11487941
165179,Prevotella copri,0.0350143183419329,wol,SRR11487941
438033,Ruminococcus gauvreauii,0.0335366456735326,wol,SRR11487941
820,Bacteroides uniformis,0.0327511149590915,wol,SRR11487941
166486,Roseburia intestinalis,0.0296198335663931,wol,SRR11487941
853,Faecalibacterium prausnitzii,0.0292109011121441,wol,SRR11487941
74426,Collinsella aerofaciens,0.027013697525407,wol,SRR11487941
39488,Eubacterium hallii,0.0254238061835151,wol,SRR11487941
1263054,Bacteroides thetaiotaomicron CAG:40,0.0234034896583835,wol,SRR11487941
649756,Anaerostipes hadrus,0.023258556388552,wol,SRR11487941
40520,Blautia obeum,0.0228884249671712,wol,SRR11487941
623,Shigella flexneri,0.0202657414268737,wol,SRR11487941
1896967,Akkermansia sp. 54_46,0.018108860482137,wol,SRR11487941
1263034,Akkermansia muciniphila CAG:154,0.0176308850135194,wol,SRR11487941
622,Shigella dysenteriae,0.0174711160546501,wol,SRR11487941
1638783,Akkermansia sp. UNK.MGS-1,0.017070362249486,wol,SRR11487941
1929996,Akkermansia sp. Phil8,0.015613992108935,wol,SRR11487941
1685,Bifidobacterium breve,0.0106649584068143,wol,SRR11487941
1492,Clostridium butyricum,0.0098261713727501,wol,SRR11487941
1596,Lactobacillus gasseri,0.0083707522379066,wol,SRR11487941
1262850,Collinsella sp. CAG:166,0.0079165519119779,wol,SRR11487941
589437,Prevotella scopos,0.004641098054014,wol,SRR11487941
360807,Roseburia inulinivorans,0.0041292667822075,wol,SRR11487941
328814,Alistipes shahii,0.0027328100012325,wol,SRR11487941
983706,Bifidobacterium reuteri,0.0024709030293716,wol,SRR11487941
1150298,Fusicatenibacter saccharivorans,0.0024142230892012,wol,SRR11487941
1263044,Bacteroides faecis CAG:32,0.0021753304554632,wol,SRR11487941
1613,Lactobacillus fermentum,0.0020252617548109,wol,SRR11487941
411486,Clostridium sp. M62/1,0.0016895567400437,wol,SRR11487941
301302,Roseburia faecis,0.001668824815619,wol,SRR11487941
39486,Dorea formicigenerans,0.0015305485857403,wol,SRR11487941
384638,Bacteroides pectinophilus,0.0014721568352964,wol,SRR11487941
410072,Coprococcus comes,0.0014708254273058,wol,SRR11487941
46506,Bacteroides stercoris,0.0014133846825695,wol,SRR11487941
821,Bacteroides vulgatus,0.0013947449707014,wol,SRR11487941
29361,Tyzzerella nexilis,0.0013563243401161,wol,SRR11487941
1262879,Eubacterium sp. CAG:146,0.0012739672458418,wol,SRR11487941
592978,Ruminococcus faecis,0.0012654081944738,wol,SRR11487941
39496,Eubacterium ventriosum,0.0012496214997283,wol,SRR11487941
1226324,Blautia sp. KLE 1732,0.0012292699775866,wol,SRR11487941
1322,Blautia hansenii,0.001142348055916,wol,SRR11487941
39491,Eubacterium rectale,0.001116290499529,wol,SRR11487941
1288121,Alistipes senegalensis,0.0010811032883494,wol,SRR11487941
1897041,Bacteroidales bacterium 55_9,0.00101320148083,wol,SRR11487941
39490,Eubacterium ramulus,0.0010093974579997,wol,SRR11487941
45851,Butyrivibrio crossotus,0.001005022831745,wol,SRR11487941
817,Bacteroides fragilis,0.0009894263381411,wol,SRR11487941
470565,Prevotella histicola,0.0009795358787825,wol,SRR11487941
589436,Prevotella fusca,0.0009504351041313,wol,SRR11487941
1776384,Emergencia timonensis,0.0009319855934047,wol,SRR11487941
28117,Alistipes putredinis,0.0009215245306216,wol,SRR11487941
762210,Bifidobacterium saguini,0.0008342222066679,wol,SRR11487941
411489,Clostridium sp. L2-50,0.0008285161724226,wol,SRR11487941
552398,Ruminococcaceae bacterium D16,0.0008159628970829,wol,SRR11487941
762209,Bifidobacterium callitrichos,0.0008140608856678,wol,SRR11487941
341220,Lactonifactor longoviformis,0.0008123490753942,wol,SRR11487941
28116,Bacteroides ovatus,0.000808925454847,wol,SRR11487941
1897051,Bacteroides sp. 43_46,0.0007872425247147,wol,SRR11487941
158787,Bifidobacterium scardovii,0.0007686028128466,wol,SRR11487941
1681,Bifidobacterium bifidum,0.0007433060610256,wol,SRR11487941
310297,Bacteroides plebeius,0.0006951851722233,wol,SRR11487941
1871018,Angelakisella massiliensis,0.0006892889368364,wol,SRR11487941
180164,Blautia schinkii,0.0006811102877515,wol,SRR11487941
1550024,Ruthenibacterium lactatiformans,0.0006561939382135,wol,SRR11487941
33043,Coprococcus eutactus,0.0006539115245154,wol,SRR11487941
39483,Faecalitalea cylindroides,0.0006447818697228,wol,SRR11487941
208479,Clostridium bolteae,0.0006301363818265,wol,SRR11487941
1329411,Bifidobacterium aesculapii,0.000597611986628,wol,SRR11487941
1496,Clostridioides difficile,0.0005962805786375,wol,SRR11487941
358743,Clostridium citroniae,0.0005907647455336,wol,SRR11487941
1203033,Lactobacillus hominis,0.0005808742861751,wol,SRR11487941
88431,Dorea longicatena,0.0005736466427976,wol,SRR11487941
342942,Clostridium glycyrrhizinilyticum,0.0005730760393731,wol,SRR11487941
1697793,Clostridia bacterium UC5.1-1E11,0.0005673700051278,wol,SRR11487941
626931,Bacteroides oleiciplenus,0.0005666092005617,wol,SRR11487941
214851,Subdoligranulum variabile,0.0005565285400616,wol,SRR11487941
169679,Clostridium saccharobutylicum,0.0005361770179199,wol,SRR11487941
1673721,Intestinimonas massiliensis,0.0005310415870991,wol,SRR11487941
106588,Pseudoflavonifractor capillosus,0.0005215315300236,wol,SRR11487941
28118,Odoribacter splanchnicus,0.0005047938295706,wol,SRR11487941
28131,Prevotella intermedia,0.0004899581405327,wol,SRR11487941
1650663,Fournierella massiliensis,0.0004861541177025,wol,SRR11487941
160404,Clostridium lactatifermentans,0.0004846325085704,wol,SRR11487941
1520,Clostridium beijerinckii,0.0004614279693061,wol,SRR11487941
109790,Lactobacillus jensenii,0.00046066716474,wol,SRR11487941
33038,Ruminococcus gnavus,0.0004593357567494,wol,SRR11487941
1531,Clostridium clostridioforme,0.0004551513316362,wol,SRR11487941
1263014,Firmicutes bacterium CAG:270,0.0004505865042399,wol,SRR11487941
1841865,Mediterranea massiliensis,0.0004502061019569,wol,SRR11487941
1680,Bifidobacterium adolescentis,0.0004465922802682,wol,SRR11487941
1235792,Lachnospiraceae bacterium M18-1,0.0004464020791267,wol,SRR11487941
310298,Bacteroides coprocola,0.0004311859878058,wol,SRR11487941
1232449,Clostridiales bacterium VE202-08,0.0004277623672586,wol,SRR11487941
46228,Ruminococcus lactaris,0.0004146384884943,wol,SRR11487941
1522,Clostridium innocuum,0.000408932454249,wol,SRR11487941
1703332,Lachnospiraceae bacterium TF01-11,0.0003942869663526,wol,SRR11487941
169435,Anaerotruncus colihominis,0.0003872495241167,wol,SRR11487941
397287,Lachnospiraceae bacterium 28-4,0.0003788806738902,wol,SRR11487941
1512,Clostridium symbiosum,0.0003712726282298,wol,SRR11487941
154046,Hungatella hathewayi,0.0003691804156731,wol,SRR11487941
1262691,Akkermansia sp. CAG:344,0.000366898001975,wol,SRR11487941
454155,Paraprevotella xylaniphila,0.0003625233757202,wol,SRR11487941
105841,Anaerostipes caccae,0.0003613821688712,wol,SRR11487941
1720300,Ruminococcus sp. AT10,0.0003547251289183,wol,SRR11487941
290052,Acetivibrio ethanolgignens,0.0003518721117956,wol,SRR11487941
39485,Eubacterium eligens,0.0003509211060881,wol,SRR11487941
1160721,Ruminococcus bicirculans,0.0003431228592861,wol,SRR11487941
82983,Obesumbacterium proteus,0.0003427424570031,wol,SRR11487941
501571,Butyricicoccus pullicaecorum,0.0003379874284653,wol,SRR11487941
1519439,Oscillibacter sp. ER4,0.0003376070261823,wol,SRR11487941
282402,Prevotella multiformis,0.0003128808777858,wol,SRR11487941
31971,Eubacterium dolichum,0.000307365044682,wol,SRR11487941
39482,Eubacterium contortum,0.000306604240116,wol,SRR11487941
1235798,Dorea sp. 5-2,0.0003056532344084,wol,SRR11487941
1897010,Odoribacter sp. 43_10,0.0003035610218518,wol,SRR11487941
28901,Salmonella enterica,0.0003031806195688,wol,SRR11487941
1501392,Coprobacter secundus,0.0003020394127197,wol,SRR11487941
36745,Clostridium saccharoperbutylacetonicum,0.0002982353898895,wol,SRR11487941
246787,Bacteroides cellulosilyticus,0.0002961431773328,wol,SRR11487941
1930001,Ruminococcus sp. Zagget7,0.0002929097579272,wol,SRR11487941
626930,Bacteroides fluxus,0.0002900567408045,wol,SRR11487941
1226323,Oscillibacter sp. KLE 1745,0.0002887253328139,wol,SRR11487941
552396,Erysipelotrichaceae bacterium 5_2_54FAA,0.0002881547293894,wol,SRR11487941
1697794,Clostridia bacterium UC5.1-1D1,0.0002778838677478,wol,SRR11487941
1841857,Culturomica massiliensis,0.0002776936666063,wol,SRR11487941
457402,Eubacterium sp. 3_1_31,0.0002712268277949,wol,SRR11487941
387090,Bacteroides coprophilus,0.0002695150175213,wol,SRR11487941
397288,Lachnospiraceae bacterium 3-1,0.0002693248163798,wol,SRR11487941
29347,Clostridium scindens,0.0002689444140967,wol,SRR11487941
60133,Prevotella pallens,0.0002681836095307,wol,SRR11487941
762212,Bifidobacterium biavatii,0.0002681836095307,wol,SRR11487941
546,Citrobacter freundii,0.0002681836095307,wol,SRR11487941
762211,Bifidobacterium stellenboschense,0.0002664717992571,wol,SRR11487941
1262925,Prevotella sp. CAG:386,0.0002590539547382,wol,SRR11487941
1235800,Lachnospiraceae bacterium 10-1,0.0002516361102192,wol,SRR11487941
33039,Ruminococcus torques,0.0002489732942381,wol,SRR11487941
1676614,Prevotella sp. 109,0.0002485928919551,wol,SRR11487941
425941,Prevotella nanceiensis,0.0002455496736909,wol,SRR11487941
1284775,Prevotella sp. S7-1-8,0.0002331865994926,wol,SRR11487941
97253,Eubacterium plexicaudatum,0.0002284315709549,wol,SRR11487941
1262932,Prevotella sp. CAG:604,0.0002257687549737,wol,SRR11487941
1683,Bifidobacterium angulatum,0.0002253883526907,wol,SRR11487941
1896999,Dorea sp. 42_8,0.0002219647321435,wol,SRR11487941
1535,Clostridium leptum,0.000221774531002,wol,SRR11487941
1504823,bacterium LF-3,0.0002168293013227,wol,SRR11487941
1624,Lactobacillus salivarius,0.0002153076921906,wol,SRR11487941
84030,Clostridium saccharolyticum,0.0002149272899076,wol,SRR11487941
28129,Prevotella denticola,0.0002078898476717,wol,SRR11487941
78259,Scardovia inopinata,0.0002073192442471,wol,SRR11487941
556262,Coprobacillus sp. D6,0.0002004720031527,wol,SRR11487941
1735,Holdemanella biformis,0.0001983797905961,wol,SRR11487941
556259,Bacteroides sp. D2,0.0001983797905961,wol,SRR11487941
1903263,Traorella massiliensis,0.0001978091871716,wol,SRR11487941
341225,Clostridium saccharogumia,0.000196858181464,wol,SRR11487941
1235790,Eubacterium sp. 14-2,0.0001913423483602,wol,SRR11487941
28141,Cronobacter sakazakii,0.0001869677221054,wol,SRR11487941
457421,Clostridiales bacterium 1_7_47FAA,0.0001869677221054,wol,SRR11487941
1896986,Clostridium sp. CAG:245_30_32,0.0001865873198224,wol,SRR11487941
596085,Prevotella aurantiaca,0.0001860167163979,wol,SRR11487941
1870991,Massilioclostridium coli,0.0001852559118318,wol,SRR11487941
1745713,Bariatricus massiliensis,0.0001844951072658,wol,SRR11487941
61598,Lamprocystis purpurea,0.0001812616878601,wol,SRR11487941
227943,Lactobacillus antri,0.0001806910844356,wol,SRR11487941
1574265,Akkermansia sp. KLE1798,0.0001803106821525,wol,SRR11487941
35703,Citrobacter amalonaticus,0.0001799302798695,wol,SRR11487941
936595,Lachnoanaerobaculum sp. OBRC5-5,0.0001799302798695,wol,SRR11487941
871325,Bacteroides faecichinchillae,0.0001791694753035,wol,SRR11487941
1465754,Alistipes timonensis,0.0001787890730205,wol,SRR11487941
40519,Ruminococcus callidus,0.0001782184695959,wol,SRR11487941
571,Klebsiella oxytoca,0.0001732732399166,wol,SRR11487941
61171,Holdemania filiformis,0.0001706104239355,wol,SRR11487941
387661,Parabacteroides johnsonii,0.0001690888148034,wol,SRR11487941
61648,Kluyvera intermedia,0.0001690888148034,wol,SRR11487941
1131336,Akkermansia sp. KLE1605,0.0001687084125204,wol,SRR11487941
397290,Lachnospiraceae bacterium A2,0.0001681378090958,wol,SRR11487941
397865,Barnesiella viscericola,0.0001660455965392,wol,SRR11487941
78344,Bifidobacterium gallinarum,0.0001656651942562,wol,SRR11487941
1574264,Akkermansia sp. KLE1797,0.0001656651942562,wol,SRR11487941
46206,Pseudobutyrivibrio ruminis,0.0001647141885486,wol,SRR11487941
1684,Bifidobacterium asteroides,0.0001639533839826,wol,SRR11487941
1720313,Bittarella massiliensis,0.0001576767463127,wol,SRR11487941
1473216,Senegalimassilia anaerobia,0.0001542531257655,wol,SRR11487941
1650661,Clostridium phoceensis,0.0001534923211995,wol,SRR11487941
1897020,Ruminococcus sp. CAG:108-related_41_35,0.0001496882983692,wol,SRR11487941
1263095,Paraprevotella clara CAG:116,0.0001489274938032,wol,SRR11487941
1653434,Sellimonas intestinalis,0.0001485470915202,wol,SRR11487941
550,Enterobacter cloacae,0.0001472156835296,wol,SRR11487941
28125,Prevotella bivia,0.0001470254823881,wol,SRR11487941
1519438,Eubacterium sp. ER2,0.0001460744766805,wol,SRR11487941
228604,Prevotella salivae,0.0001439822641239,wol,SRR11487941
1078091,Coprococcus sp. HPP0048,0.0001422704538503,wol,SRR11487941
291644,Bacteroides salyersiae,0.0001382762298786,wol,SRR11487941
28130,Prevotella disiens,0.000137705626454,wol,SRR11487941
397291,Lachnospiraceae bacterium A4,0.000136564419605,wol,SRR11487941
574930,Parabacteroides gordonii,0.0001363742184635,wol,SRR11487941
908340,Clostridium sp. HGF2,0.0001354232127559,wol,SRR11487941
1263045,Bacteroides finegoldii CAG:203,0.0001348526093314,wol,SRR11487941
168384,Marvinbryantia formatexigens,0.0001348526093314,wol,SRR11487941
363265,Prevotella stercorea,0.0001344722070483,wol,SRR11487941
626940,Phascolarctobacterium succinatutens,0.0001310485865011,wol,SRR11487941
796942,Stomatobaculum longum,0.0001297171785106,wol,SRR11487941
1526,Clostridium aminophilum,0.0001295269773691,wol,SRR11487941
227942,Lactobacillus gastricus,0.0001276249659539,wol,SRR11487941
180311,Hespellia stercorisuis,0.0001262935579634,wol,SRR11487941
580,Kluyvera cryocrescens,0.0001251523511143,wol,SRR11487941
39484,Butyricicoccus desmolans,0.0001245817476898,wol,SRR11487941
1392486,Prevotella sp. HUN102,0.0001238209431237,wol,SRR11487941
1235835,Anaerotruncus sp. G3(2012),0.000119446316869,wol,SRR11487941
1499681,Collinsella sp. MS5,0.0001190659145859,wol,SRR11487941
267818,Lactobacillus kefiranofaciens,0.0001190659145859,wol,SRR11487941
1263107,Ruminococcus obeum CAG:39,0.0001162128974633,wol,SRR11487941
1602169,Prevotella sp. P4-76,0.0001146912883312,wol,SRR11487941
376805,Bacteroides salanitronis,0.0001101264609349,wol,SRR11487941
28128,Prevotella corporis,0.0001093656563689,wol,SRR11487941
1689,Bifidobacterium dentium,0.0001089852540859,wol,SRR11487941
1871030,Merdibacter massiliensis,0.0001084146506613,wol,SRR11487941
51288,Kluyvera ascorbata,0.0001084146506613,wol,SRR11487941
471189,Gordonibacter pamelaeae,0.0001076538460953,wol,SRR11487941
61646,Lelliottia amnigena,0.0001076538460953,wol,SRR11487941
1287488,Prevotella sp. S7 MS 2,0.0001063224381047,wol,SRR11487941
28136,Prevotella oulorum,0.0001048008289726,wol,SRR11487941
77635,Bifidobacterium subtile,0.0001040400244066,wol,SRR11487941
386414,Prevotella timonensis,0.0001040400244066,wol,SRR11487941
1263037,Bacteroides caccae CAG:21,0.000102708616416,wol,SRR11487941
28135,Prevotella oris,0.0001008066050009,wol,SRR11487941
1896976,Blautia sp. CAG:37_48_57,0.0001006164038594,wol,SRR11487941
1263050,Bacteroides ovatus CAG:22,9.966539815185354e-05,wol,SRR11487941
1896203,Fibrobacter sp. UWB12,9.890459358580888e-05,wol,SRR11487941
1587,Lactobacillus helveticus,9.73829844537195e-05,wol,SRR11487941
419005,Prevotella amnii,9.700258217069717e-05,wol,SRR11487941
1042156,Clostridium sp. SY8519,9.66221798876748e-05,wol,SRR11487941
1392494,Lachnospiraceae bacterium AC2012,9.567117418011896e-05,wol,SRR11487941
167,Treponema succinifaciens,9.47201684725631e-05,wol,SRR11487941
1334193,Enterobacter lignolyticus,9.452996733105192e-05,wol,SRR11487941
1679444,Akkermansia glycaniphila,9.14867490668732e-05,wol,SRR11487941
1930012,Christensenellaceae bacterium Phil1,9.14867490668732e-05,wol,SRR11487941
1226325,Clostridium sp. KLE 1755,9.14867490668732e-05,wol,SRR11487941
487174,Barnesiella intestinihominis,9.129654792536204e-05,wol,SRR11487941
439703,Prevotella maculosa,9.129654792536204e-05,wol,SRR11487941
379893,Trabulsiella odontotermitis,8.920433536873915e-05,wol,SRR11487941
1118061,Alistipes obesi,8.88239330857168e-05,wol,SRR11487941
1263090,Odoribacter splanchnicus CAG:14,8.863373194420563e-05,wol,SRR11487941
1579,Lactobacillus acidophilus,8.578071482153807e-05,wol,SRR11487941
573,Klebsiella pneumoniae,8.521011139700456e-05,wol,SRR11487941
1834207,Erysipelotrichaceae bacterium I46,8.349830112340402e-05,wol,SRR11487941
322095,Porphyromonas somerae,8.349830112340402e-05,wol,SRR11487941
1540257,Clostridium sp. KNHs214,8.216689313282582e-05,wol,SRR11487941
1491,Clostridium botulinum,8.216689313282582e-05,wol,SRR11487941
328812,Parabacteroides goldsteinii,8.178649084980349e-05,wol,SRR11487941
1158459,Kosakonia sacchari,8.178649084980349e-05,wol,SRR11487941
338188,Bacteroides finegoldii,8.178649084980349e-05,wol,SRR11487941
381741,Lactobacillus thailandensis,8.083548514224763e-05,wol,SRR11487941
1484157,Pantoea sp. PSNIH2,8.026488171771412e-05,wol,SRR11487941
76122,Alloprevotella tannerae,8.007468057620294e-05,wol,SRR11487941
1297617,Intestinimonas butyriciproducens,8.007468057620294e-05,wol,SRR11487941
180332,Robinsoniella peoriensis,7.77922668780689e-05,wol,SRR11487941
147802,Lactobacillus iners,7.684126117051304e-05,wol,SRR11487941
76123,Prevotella enoeca,7.455884747237899e-05,wol,SRR11487941
1852370,Prevotellamassilia timonensis,7.417844518935665e-05,wol,SRR11487941
158877,Yokenella regensburgei,7.284703719877846e-05,wol,SRR11487941
137838,Clostridium neonatale,7.227643377424494e-05,wol,SRR11487941
1262994,Firmicutes bacterium CAG:65,7.227643377424494e-05,wol,SRR11487941
54291,Raoultella ornithinolytica,7.208623263273377e-05,wol,SRR11487941
174709,Allobaculum stercoricanis,7.170583034971143e-05,wol,SRR11487941
83655,Leclercia adecarboxylata,7.170583034971143e-05,wol,SRR11487941
548,Enterobacter aerogenes,6.92332155100662e-05,wol,SRR11487941
1600,Lactobacillus acetotolerans,6.771160637797683e-05,wol,SRR11487941
84026,Clostridium methylpentosum,6.752140523646567e-05,wol,SRR11487941
217,Helicobacter mustelae,6.657039952890981e-05,wol,SRR11487941
53443,Blautia hydrogenotrophica,6.618999724588747e-05,wol,SRR11487941
61647,Pluralibacter gergoviae,6.485858925530927e-05,wol,SRR11487941
2702,Gardnerella vaginalis,6.466838811379811e-05,wol,SRR11487941
77095,Prevotella bryantii,6.466838811379811e-05,wol,SRR11487941
28127,Prevotella buccalis,6.238597441566405e-05,wol,SRR11487941
712991,Lachnospiraceae bacterium oral taxon 500,6.238597441566405e-05,wol,SRR11487941
699192,Megasphaera genomosp. type_1,6.162516984961938e-05,wol,SRR11487941
658657,Erysipelotrichaceae bacterium 21_3,6.14349687081082e-05,wol,SRR11487941
1694,Bifidobacterium pseudolongum,6.14349687081082e-05,wol,SRR11487941
1834153,Corynebacterium sp. EPI-003-04-2554_SCH2473622,6.14349687081082e-05,wol,SRR11487941
616990,Lactobacillus paucivorans,6.067416414206352e-05,wol,SRR11487941
242750,Prevotella bergensis,5.915255500997415e-05,wol,SRR11487941
333367,Clostridium asparagiforme,5.915255500997415e-05,wol,SRR11487941
102148,Solobacterium moorei,5.8772152726951805e-05,wol,SRR11487941
259059,Lactobacillus satsumensis,5.8201549302418297e-05,wol,SRR11487941
1235793,Lachnospiraceae bacterium COE1,5.782114701939595e-05,wol,SRR11487941
1263094,Parabacteroides merdae CAG:48,5.782114701939595e-05,wol,SRR11487941
1502943,Veillonella seminalis,5.725054359486244e-05,wol,SRR11487941
189723,Prevotella micans,5.706034245335127e-05,wol,SRR11487941
147207,Collinsella intestinalis,5.534853217975073e-05,wol,SRR11487941
28126,Prevotella buccae,5.477792875521722e-05,wol,SRR11487941
1776382,Neglecta timonensis,5.401712418917253e-05,wol,SRR11487941
53444,Lactobacillus lindneri,5.401712418917253e-05,wol,SRR11487941
626934,Slackia piriformis,5.3826923047661366e-05,wol,SRR11487941
1623,Lactobacillus ruminis,5.3826923047661366e-05,wol,SRR11487941
414682,Lactobacillus similis,5.249551505708317e-05,wol,SRR11487941
1262824,Clostridium sp. CAG:58,5.249551505708317e-05,wol,SRR11487941
1193095,Lactobacillus hokkaidonensis,5.078370478348263e-05,wol,SRR11487941
116089,Lactobacillus psittaci,5.059350364197146e-05,wol,SRR11487941
1347393,Bacteroides neonati,5.040330250046029e-05,wol,SRR11487941
1547597,Sanguibacteroides justesenii,4.945229679290444e-05,wol,SRR11487941
398555,Lactobacillus composti,4.869149222685975e-05,wol,SRR11487941
310514,Prevotella multisaccharivorax,4.8501291085348576e-05,wol,SRR11487941
89153,Clostridium hylemonae,4.8501291085348576e-05,wol,SRR11487941
1262919,Prevotella sp. CAG:1092,4.793068766081507e-05,wol,SRR11487941
176292,Lactobacillus malefermentans,4.7740486519303896e-05,wol,SRR11487941
189722,Prevotella marshii,4.736008423628155e-05,wol,SRR11487941
393921,Porphyromonas crevioricanis,4.659927967023687e-05,wol,SRR11487941
1262741,Bacteroides sp. CAG:530,4.64090785287257e-05,wol,SRR11487941
1262929,Prevotella sp. CAG:520,4.621887738721453e-05,wol,SRR11487941
52133,Acinetobacter venetianus,4.526787167965868e-05,wol,SRR11487941
1280670,Butyrivibrio sp. AD3002,4.5077670538147504e-05,wol,SRR11487941
376804,Bacteroides barnesiae,4.431686597210282e-05,wol,SRR11487941
147206,Collinsella stercoris,4.431686597210282e-05,wol,SRR11487941
1687,Bifidobacterium coryneforme,4.4126664830591645e-05,wol,SRR11487941
742723,Lachnospiraceae bacterium 2_1_46FAA,4.393646368908047e-05,wol,SRR11487941
51663,Pediococcus damnosus,4.374626254756931e-05,wol,SRR11487941
467210,Lachnoanaerobaculum saburreum,4.260505569850228e-05,wol,SRR11487941
1625,Lactobacillus sanfranciscensis,4.241485455699111e-05,wol,SRR11487941
167481,Lactobacillus mindensis,4.222465341547994e-05,wol,SRR11487941
179838,Lactobacillus diolivorans,4.203445227396877e-05,wol,SRR11487941
29322,Eubacterium cellulosolvens,4.146384884943525e-05,wol,SRR11487941
28139,Rikenella microfusus,4.127364770792408e-05,wol,SRR11487941
408580,Bacillus coahuilensis,4.032264200036823e-05,wol,SRR11487941
840,Prevotella loescheii,4.013244085885706e-05,wol,SRR11487941
33035,Blautia producta,3.9942239717345886e-05,wol,SRR11487941
1897049,Clostridiales bacterium 59_14,3.9942239717345886e-05,wol,SRR11487941
563,Shimwellia blattae,3.975203857583472e-05,wol,SRR11487941
1324352,Chryseobacterium gallinarum,3.975203857583472e-05,wol,SRR11487941
47493,Lactobacillus panis,3.956183743432354e-05,wol,SRR11487941
1930002,Alistipes sp. Zagget8,3.956183743432354e-05,wol,SRR11487941
310300,Bacteroides pyogenes,3.956183743432354e-05,wol,SRR11487941
582,Morganella morganii,3.937163629281238e-05,wol,SRR11487941
390842,Lactobacillus parafarraginis,3.937163629281238e-05,wol,SRR11487941
750,Gallibacterium anatis,3.861083172676769e-05,wol,SRR11487941
28134,Prevotella oralis,3.765982601921184e-05,wol,SRR11487941
1930020,Oscillospiraceae bacterium Zagget12,3.765982601921184e-05,wol,SRR11487941
1531429,Coriobacteriaceae bacterium 68-1-3,3.708922259467832e-05,wol,SRR11487941
1681196,Klebsiella sp. RIT-PI-d,3.6518619170144814e-05,wol,SRR11487941
1871003,Tidjanibacter massiliensis,3.632841802863364e-05,wol,SRR11487941
140626,Lachnobacterium bovis,3.613821688712247e-05,wol,SRR11487941
435910,Franconibacter pulveris,3.613821688712247e-05,wol,SRR11487941
184870,Varibaculum cambriense,3.5377412321077783e-05,wol,SRR11487941
