TAX_ID,species,RA,Source,SampleID
1348853,Novosphingobium malaysiense,1.6432843733187146e-07,wol,SRR11487932
1354301,Clostridium sp. BL8,1.6432843733187146e-07,wol,SRR11487932
652,Aeromonas schubertii,1.6432843733187146e-07,wol,SRR11487932
184072,Cosenzaea myxofaciens,1.6432843733187146e-07,wol,SRR11487932
1897000,Eggerthella sp. 51_9,1.6432843733187146e-07,wol,SRR11487932
626933,Odoribacter laneus,1.6432843733187146e-07,wol,SRR11487932
291995,Pseudomonas azotifigens,1.6432843733187146e-07,wol,SRR11487932
29341,Clostridium argentinense,1.6432843733187146e-07,wol,SRR11487932
29354,Clostridium celerecrescens,1.6432843733187146e-07,wol,SRR11487932
300419,Catellicoccus marimammalium,1.6432843733187146e-07,wol,SRR11487932
318464,Clostridium sulfidigenes,1.6432843733187146e-07,wol,SRR11487932
319475,Clostridium lundense,1.6432843733187146e-07,wol,SRR11487932
39497,Eubacterium xylanophilum,1.6432843733187146e-07,wol,SRR11487932
446660,Adlercreutzia equolifaciens,1.6432843733187146e-07,wol,SRR11487932
459347,Bacillus cecembensis,1.6432843733187146e-07,wol,SRR11487932
472113,Geofilum rubicundum,1.6432843733187146e-07,wol,SRR11487932
47735,Bibersteinia trehalosi,1.6432843733187146e-07,wol,SRR11487932
47770,Lactobacillus crispatus,1.6432843733187146e-07,wol,SRR11487932
574560,Photorhabdus temperata,1.6432843733187146e-07,wol,SRR11487932
1827136,Candidatus Marithrix sp. Canyon 246,1.6432843733187146e-07,wol,SRR11487932
177972,Shuttleworthia satelles,1.6432843733187146e-07,wol,SRR11487932
663,Vibrio alginolyticus,1.6432843733187146e-07,wol,SRR11487932
1505866,Candidatus Schmidhempelia bombi,1.6432843733187146e-07,wol,SRR11487932
79880,Bacillus clausii,1.6432843733187146e-07,wol,SRR11487932
1393034,Atopobium deltae,1.6432843733187146e-07,wol,SRR11487932
1410575,uncultured Acidilobus sp. OSP8,1.6432843733187146e-07,wol,SRR11487932
144,Borrelia coriaceae,1.6432843733187146e-07,wol,SRR11487932
1445505,Gynuella sunshinyii,1.6432843733187146e-07,wol,SRR11487932
1469557,Lacinutrix jangbogonensis,1.6432843733187146e-07,wol,SRR11487932
1470434,Zhongshania aliphaticivorans,1.6432843733187146e-07,wol,SRR11487932
747,Pasteurella multocida,1.6432843733187146e-07,wol,SRR11487932
66429,Streptomyces roseoverticillatus,1.6432843733187146e-07,wol,SRR11487932
1519,Clostridium tyrobutyricum,1.6432843733187146e-07,wol,SRR11487932
152335,Lactobacillus suebicus,1.6432843733187146e-07,wol,SRR11487932
1588753,Coriobacteriales bacterium DNF00809,1.6432843733187146e-07,wol,SRR11487932
1643675,bacterium T1.2,1.6432843733187146e-07,wol,SRR11487932
1761883,Prevotella sp. kh1p2,1.6432843733187146e-07,wol,SRR11487932
1768115,bacterium F082,1.6432843733187146e-07,wol,SRR11487932
666,Vibrio cholerae,1.6432843733187146e-07,wol,SRR11487932
727,Haemophilus influenzae,1.6432843733187146e-07,wol,SRR11487932
562,Escherichia coli,0.2942851926801948,wol,SRR11487933
216816,Bifidobacterium longum,0.1219660682348427,wol,SRR11487933
818,Bacteroides thetaiotaomicron,0.1137167443328444,wol,SRR11487933
823,Parabacteroides distasonis,0.0908361645904114,wol,SRR11487933
165179,Prevotella copri,0.0724710917822376,wol,SRR11487933
623,Shigella flexneri,0.0569351487415603,wol,SRR11487933
622,Shigella dysenteriae,0.0490099496252839,wol,SRR11487933
1263054,Bacteroides thetaiotaomicron CAG:40,0.0363694697658875,wol,SRR11487933
1492,Clostridium butyricum,0.0244453134186114,wol,SRR11487933
1685,Bifidobacterium breve,0.0217221623996682,wol,SRR11487933
28132,Prevotella melaninogenica,0.0128095043598264,wol,SRR11487933
214856,Alistipes finegoldii,0.0084817809380589,wol,SRR11487933
301301,Roseburia hominis,0.008013385812153,wol,SRR11487933
649756,Anaerostipes hadrus,0.005929781730192,wol,SRR11487933
39488,Eubacterium hallii,0.0052523299853331,wol,SRR11487933
74426,Collinsella aerofaciens,0.0051302997109951,wol,SRR11487933
983706,Bifidobacterium reuteri,0.0049419360228728,wol,SRR11487933
1263044,Bacteroides faecis CAG:32,0.0033321420393714,wol,SRR11487933
820,Bacteroides uniformis,0.0023371408326061,wol,SRR11487933
762210,Bifidobacterium saguini,0.0017857805915006,wol,SRR11487933
762209,Bifidobacterium callitrichos,0.0016103741591321,wol,SRR11487933
158787,Bifidobacterium scardovii,0.0015502292854092,wol,SRR11487933
1262850,Collinsella sp. CAG:166,0.0015111641262709,wol,SRR11487933
169679,Clostridium saccharobutylicum,0.0014579813601173,wol,SRR11487933
1681,Bifidobacterium bifidum,0.0014208501197482,wol,SRR11487933
239935,Akkermansia muciniphila,0.001406345728979,wol,SRR11487933
589437,Prevotella scopos,0.0012529859705796,wol,SRR11487933
1329411,Bifidobacterium aesculapii,0.001207345487626,wol,SRR11487933
1520,Clostridium beijerinckii,0.00116499266658,wol,SRR11487933
28116,Bacteroides ovatus,0.0010448963110112,wol,SRR11487933
82983,Obesumbacterium proteus,0.0009520682100885,wol,SRR11487933
166486,Roseburia intestinalis,0.0009191915910117,wol,SRR11487933
1680,Bifidobacterium adolescentis,0.0009182246316271,wol,SRR11487933
817,Bacteroides fragilis,0.0008971449170426,wol,SRR11487933
438033,Ruminococcus gauvreauii,0.0008963713495349,wol,SRR11487933
821,Bacteroides vulgatus,0.0008731643243042,wol,SRR11487933
28901,Salmonella enterica,0.0008716171892888,wol,SRR11487933
853,Faecalibacterium prausnitzii,0.0008704568380273,wol,SRR11487933
328814,Alistipes shahii,0.0008555656635043,wol,SRR11487933
46506,Bacteroides stercoris,0.0008344859489197,wol,SRR11487933
40520,Blautia obeum,0.0007946472222737,wol,SRR11487933
1930001,Ruminococcus sp. Zagget7,0.0007579027656585,wol,SRR11487933
546,Citrobacter freundii,0.0007379834023355,wol,SRR11487933
36745,Clostridium saccharoperbutylacetonicum,0.0007290873759971,wol,SRR11487933
626931,Bacteroides oleiciplenus,0.0007122622827048,wol,SRR11487933
1841865,Mediterranea massiliensis,0.0006911825681203,wol,SRR11487933
310297,Bacteroides plebeius,0.0006693292860281,wol,SRR11487933
571,Klebsiella oxytoca,0.0005747606582131,wol,SRR11487933
28141,Cronobacter sakazakii,0.0005554214705208,wol,SRR11487933
35703,Citrobacter amalonaticus,0.0005295069590132,wol,SRR11487933
1262925,Prevotella sp. CAG:386,0.0005281532158748,wol,SRR11487933
762211,Bifidobacterium stellenboschense,0.0005208043245517,wol,SRR11487933
1896967,Akkermansia sp. 54_46,0.0005045594068903,wol,SRR11487933
28117,Alistipes putredinis,0.0005039792312595,wol,SRR11487933
61598,Lamprocystis purpurea,0.0004979840830749,wol,SRR11487933
1263034,Akkermansia muciniphila CAG:154,0.0004861871785827,wol,SRR11487933
762212,Bifidobacterium biavatii,0.0004743902740904,wol,SRR11487933
360807,Roseburia inulinivorans,0.0004722629634442,wol,SRR11487933
61648,Kluyvera intermedia,0.0004709092203058,wol,SRR11487933
1638783,Akkermansia sp. UNK.MGS-1,0.0004691686934135,wol,SRR11487933
1262932,Prevotella sp. CAG:604,0.0004660744233827,wol,SRR11487933
1683,Bifidobacterium angulatum,0.0004552444782751,wol,SRR11487933
28118,Odoribacter splanchnicus,0.0004389995606136,wol,SRR11487933
1929996,Akkermansia sp. Phil8,0.0004374524255982,wol,SRR11487933
550,Enterobacter cloacae,0.0004299101423983,wol,SRR11487933
78259,Scardovia inopinata,0.0004041890227676,wol,SRR11487933
78344,Bifidobacterium gallinarum,0.0003985806583368,wol,SRR11487933
1897051,Bacteroides sp. 43_46,0.0003889110644907,wol,SRR11487933
580,Kluyvera cryocrescens,0.0003686049174139,wol,SRR11487933
1897041,Bacteroidales bacterium 55_9,0.0003525533916293,wol,SRR11487933
1684,Bifidobacterium asteroides,0.0003299265420294,wol,SRR11487933
61646,Lelliottia amnigena,0.0003208371238141,wol,SRR11487933
310298,Bacteroides coprocola,0.0003154221512602,wol,SRR11487933
1150298,Fusicatenibacter saccharivorans,0.0003088468274449,wol,SRR11487933
51288,Kluyvera ascorbata,0.0002949226123065,wol,SRR11487933
556259,Bacteroides sp. D2,0.000293568869168,wol,SRR11487933
1334193,Enterobacter lignolyticus,0.0002881538966142,wol,SRR11487933
589436,Prevotella fusca,0.0002833190996911,wol,SRR11487933
470565,Prevotella histicola,0.000271328803322,wol,SRR11487933
454155,Paraprevotella xylaniphila,0.0002705552358143,wol,SRR11487933
1262879,Eubacterium sp. CAG:146,0.0002632063444912,wol,SRR11487933
379893,Trabulsiella odontotermitis,0.0002614658175989,wol,SRR11487933
871325,Bacteroides faecichinchillae,0.0002490887374759,wol,SRR11487933
1596,Lactobacillus gasseri,0.0002490887374759,wol,SRR11487933
1484157,Pantoea sp. PSNIH2,0.000248701953722,wol,SRR11487933
1158459,Kosakonia sacchari,0.0002452208999374,wol,SRR11487933
1689,Bifidobacterium dentium,0.0002378720086144,wol,SRR11487933
83655,Leclercia adecarboxylata,0.0002365182654759,wol,SRR11487933
573,Klebsiella pneumoniae,0.0002328438198144,wol,SRR11487933
1491,Clostridium botulinum,0.0002224006584606,wol,SRR11487933
39486,Dorea formicigenerans,0.0002204667396914,wol,SRR11487933
387661,Parabacteroides johnsonii,0.0002185328209222,wol,SRR11487933
61647,Pluralibacter gergoviae,0.0002071227001837,wol,SRR11487933
1602169,Prevotella sp. P4-76,0.0002049953895376,wol,SRR11487933
592978,Ruminococcus faecis,0.0002024812951376,wol,SRR11487933
387090,Bacteroides coprophilus,0.000193972052553,wol,SRR11487933
291644,Bacteroides salyersiae,0.0001931984850453,wol,SRR11487933
1288121,Alistipes senegalensis,0.0001893306475069,wol,SRR11487933
77635,Bifidobacterium subtile,0.0001877835124915,wol,SRR11487933
54291,Raoultella ornithinolytica,0.0001868165531069,wol,SRR11487933
548,Enterobacter aerogenes,0.0001844958505838,wol,SRR11487933
217,Helicobacter mustelae,0.0001844958505838,wol,SRR11487933
384638,Bacteroides pectinophilus,0.0001819817561838,wol,SRR11487933
137838,Clostridium neonatale,0.0001802412292915,wol,SRR11487933
158877,Yokenella regensburgei,0.0001763733917531,wol,SRR11487933
1263045,Bacteroides finegoldii CAG:203,0.0001678641491685,wol,SRR11487933
301302,Roseburia faecis,0.0001655434466455,wol,SRR11487933
2702,Gardnerella vaginalis,0.0001562606365532,wol,SRR11487933
1501392,Coprobacter secundus,0.0001556804609224,wol,SRR11487933
246787,Bacteroides cellulosilyticus,0.0001539399340301,wol,SRR11487933
410072,Coprococcus comes,0.0001525861908917,wol,SRR11487933
39491,Eubacterium rectale,0.0001450439076917,wol,SRR11487933
1896203,Fibrobacter sp. UWB12,0.0001438835564302,wol,SRR11487933
39490,Eubacterium ramulus,0.0001396289351379,wol,SRR11487933
29361,Tyzzerella nexilis,0.0001376950163686,wol,SRR11487933
328812,Parabacteroides goldsteinii,0.0001346007463379,wol,SRR11487933
363265,Prevotella stercorea,0.0001315064763071,wol,SRR11487933
28131,Prevotella intermedia,0.0001315064763071,wol,SRR11487933
1263050,Bacteroides ovatus CAG:22,0.000129379165661,wol,SRR11487933
1226324,Blautia sp. KLE 1732,0.0001282188143994,wol,SRR11487933
39496,Eubacterium ventriosum,0.000126865071261,wol,SRR11487933
1694,Bifidobacterium pseudolongum,0.0001253179362456,wol,SRR11487933
77095,Prevotella bryantii,0.0001237708012302,wol,SRR11487933
342942,Clostridium glycyrrhizinilyticum,0.0001231906255995,wol,SRR11487933
52133,Acinetobacter venetianus,0.0001224170580918,wol,SRR11487933
1681196,Klebsiella sp. RIT-PI-d,0.0001187426124303,wol,SRR11487933
338188,Bacteroides finegoldii,0.0001175822611687,wol,SRR11487933
45851,Butyrivibrio crossotus,0.000117002085538,wol,SRR11487933
411486,Clostridium sp. M62/1,0.000111780504861,wol,SRR11487933
626930,Bacteroides fluxus,0.0001104267617226,wol,SRR11487933
1263014,Firmicutes bacterium CAG:270,0.0001100399779687,wol,SRR11487933
563,Shimwellia blattae,0.0001081060591995,wol,SRR11487933
376805,Bacteroides salanitronis,0.0001048183972918,wol,SRR11487933
322095,Porphyromonas somerae,0.0001046250054149,wol,SRR11487933
1687,Bifidobacterium coryneforme,0.0001034646541534,wol,SRR11487933
435910,Franconibacter pulveris,0.0001005637759996,wol,SRR11487933
1834153,Corynebacterium sp. EPI-003-04-2554_SCH2473622,9.921003286114772e-05,wol,SRR11487933
60133,Prevotella pallens,9.2634709045789e-05,wol,SRR11487933
1930020,Oscillospiraceae bacterium Zagget12,9.24413171688667e-05,wol,SRR11487933
408580,Bacillus coahuilensis,9.224792529194438e-05,wol,SRR11487933
566,Escherichia vulneris,9.166774966117744e-05,wol,SRR11487933
582,Morganella morganii,9.166774966117744e-05,wol,SRR11487933
1776384,Emergencia timonensis,9.050739839964354e-05,wol,SRR11487933
397865,Barnesiella viscericola,8.818669587657576e-05,wol,SRR11487933
1262919,Prevotella sp. CAG:1092,8.547920959966335e-05,wol,SRR11487933
282402,Prevotella multiformis,8.412546646120714e-05,wol,SRR11487933
1226325,Clostridium sp. KLE 1755,8.141798018429473e-05,wol,SRR11487933
1839807,Rappaport israeli,8.083780455352778e-05,wol,SRR11487933
39483,Faecalitalea cylindroides,7.871049390738232e-05,wol,SRR11487933
28129,Prevotella denticola,7.368230510740212e-05,wol,SRR11487933
28125,Prevotella bivia,7.329552135355749e-05,wol,SRR11487933
411489,Clostridium sp. L2-50,7.329552135355749e-05,wol,SRR11487933
31971,Eubacterium dolichum,7.290873759971285e-05,wol,SRR11487933
48296,Acinetobacter pittii,7.290873759971285e-05,wol,SRR11487933
425941,Prevotella nanceiensis,7.116821070741202e-05,wol,SRR11487933
1287488,Prevotella sp. S7 MS 2,7.116821070741202e-05,wol,SRR11487933
1263037,Bacteroides caccae CAG:21,7.058803507664508e-05,wol,SRR11487933
1322,Blautia hansenii,7.058803507664508e-05,wol,SRR11487933
1324352,Chryseobacterium gallinarum,6.981446756895581e-05,wol,SRR11487933
33043,Coprococcus eutactus,6.981446756895581e-05,wol,SRR11487933
310514,Prevotella multisaccharivorax,6.96210756920335e-05,wol,SRR11487933
565,Atlantibacter hermannii,6.904090006126654e-05,wol,SRR11487933
1262741,Bacteroides sp. CAG:530,6.749376504588802e-05,wol,SRR11487933
750,Gallibacterium anatis,6.691358941512108e-05,wol,SRR11487933
88431,Dorea longicatena,6.652680566127644e-05,wol,SRR11487933
33038,Ruminococcus gnavus,6.555984627666488e-05,wol,SRR11487933
1561,Clostridium baratii,6.381931938436403e-05,wol,SRR11487933
1284775,Prevotella sp. S7-1-8,6.362592750744172e-05,wol,SRR11487933
341220,Lactonifactor longoviformis,6.227218436898551e-05,wol,SRR11487933
1522,Clostridium innocuum,6.188540061514088e-05,wol,SRR11487933
552398,Ruminococcaceae bacterium D16,6.149861686129626e-05,wol,SRR11487933
228604,Prevotella salivae,6.149861686129626e-05,wol,SRR11487933
1871018,Angelakisella massiliensis,6.111183310745161e-05,wol,SRR11487933
1196095,Gilliamella apicola,6.091844123052931e-05,wol,SRR11487933
1531,Clostridium clostridioforme,5.9758089968995415e-05,wol,SRR11487933
1232449,Clostridiales bacterium VE202-08,5.95646980920731e-05,wol,SRR11487933
208479,Clostridium bolteae,5.898452246130616e-05,wol,SRR11487933
1852370,Prevotellamassilia timonensis,5.859773870746152e-05,wol,SRR11487933
1703332,Lachnospiraceae bacterium TF01-11,5.859773870746152e-05,wol,SRR11487933
39482,Eubacterium contortum,5.743738744592763e-05,wol,SRR11487933
357233,Siccibacter turicensis,5.743738744592763e-05,wol,SRR11487933
638619,Bifidobacterium actinocoloniiforme,5.724399556900532e-05,wol,SRR11487933
358743,Clostridium citroniae,5.666381993823837e-05,wol,SRR11487933
487174,Barnesiella intestinihominis,5.627703618439374e-05,wol,SRR11487933
1613,Lactobacillus fermentum,5.608364430747142e-05,wol,SRR11487933
1078480,Haemophilus sputorum,5.589025243054911e-05,wol,SRR11487933
1512,Clostridium symbiosum,5.56968605536268e-05,wol,SRR11487933
596085,Prevotella aurantiaca,5.4729901169015215e-05,wol,SRR11487933
1262934,Prevotella sp. CAG:732,5.3182766153636695e-05,wol,SRR11487933
1263042,Bacteroides dorei CAG:222,5.260259052286975e-05,wol,SRR11487933
1897010,Odoribacter sp. 43_10,5.240919864594744e-05,wol,SRR11487933
28112,Tannerella forsythia,5.221580676902512e-05,wol,SRR11487933
39485,Eubacterium eligens,5.221580676902512e-05,wol,SRR11487933
2209,Methanosarcina mazei,5.20224148921028e-05,wol,SRR11487933
83554,Chlamydia psittaci,5.20224148921028e-05,wol,SRR11487933
1550024,Ruthenibacterium lactatiformans,5.182902301518049e-05,wol,SRR11487933
214851,Subdoligranulum variabile,5.1635631138258175e-05,wol,SRR11487933
1841857,Culturomica massiliensis,5.1635631138258175e-05,wol,SRR11487933
399742,Enterobacter sp. 638,5.105545550749123e-05,wol,SRR11487933
160404,Clostridium lactatifermentans,5.105545550749123e-05,wol,SRR11487933
310300,Bacteroides pyogenes,5.047527987672428e-05,wol,SRR11487933
1807758,Bacteroidales bacterium H10,5.047527987672428e-05,wol,SRR11487933
46228,Ruminococcus lactaris,5.047527987672428e-05,wol,SRR11487933
1126,Microcystis aeruginosa,5.0088496122879655e-05,wol,SRR11487933
118562,Arthrospira platensis,5.0088496122879655e-05,wol,SRR11487933
28136,Prevotella oulorum,4.873475298442344e-05,wol,SRR11487933
1392486,Prevotella sp. HUN102,4.796118547673418e-05,wol,SRR11487933
28127,Prevotella buccalis,4.776779359981187e-05,wol,SRR11487933
158822,Cedecea neteri,4.718761796904492e-05,wol,SRR11487933
457402,Eubacterium sp. 3_1_31,4.699422609212261e-05,wol,SRR11487933
1673721,Intestinimonas massiliensis,4.622065858443335e-05,wol,SRR11487933
35760,Bifidobacterium choerinum,4.583387483058872e-05,wol,SRR11487933
1262929,Prevotella sp. CAG:520,4.5060307322899455e-05,wol,SRR11487933
1697793,Clostridia bacterium UC5.1-1E11,4.486691544597714e-05,wol,SRR11487933
154046,Hungatella hathewayi,4.448013169213251e-05,wol,SRR11487933
386414,Prevotella timonensis,4.448013169213251e-05,wol,SRR11487933
1262928,Prevotella sp. CAG:487,4.409334793828788e-05,wol,SRR11487933
1061,Rhodobacter capsulatus,4.389995606136556e-05,wol,SRR11487933
33039,Ruminococcus torques,4.3513172307520935e-05,wol,SRR11487933
33905,Bifidobacterium thermophilum,4.254621292290936e-05,wol,SRR11487933
1157490,Tumebacillus flagellatus,4.1772645415220094e-05,wol,SRR11487933
84980,Desulfotalea psychrophila,4.0999077907530834e-05,wol,SRR11487933
185293,Prevotella oryzae,4.022551039984157e-05,wol,SRR11487933
105841,Anaerostipes caccae,3.983872664599694e-05,wol,SRR11487933
628,Xenorhabdus nematophila,3.925855101523e-05,wol,SRR11487933
1599,Lactobacillus sakei,3.925855101523e-05,wol,SRR11487933
730,Haemophilus ducreyi,3.925855101523e-05,wol,SRR11487933
263511,Crocosphaera watsonii,3.906515913830768e-05,wol,SRR11487933
195,Campylobacter coli,3.8484983507540734e-05,wol,SRR11487933
1263094,Parabacteroides merdae CAG:48,3.751802412292916e-05,wol,SRR11487933
419005,Prevotella amnii,3.732463224600685e-05,wol,SRR11487933
76123,Prevotella enoeca,3.713124036908453e-05,wol,SRR11487933
70864,Shewanella pealeana,3.67444566152399e-05,wol,SRR11487933
1347393,Bacteroides neonati,3.655106473831758e-05,wol,SRR11487933
29347,Clostridium scindens,3.655106473831758e-05,wol,SRR11487933
1547597,Sanguibacteroides justesenii,3.558410535370601e-05,wol,SRR11487933
1267021,Frischella perrara,3.558410535370601e-05,wol,SRR11487933
180164,Blautia schinkii,3.5197321599861374e-05,wol,SRR11487933
1133319,Bacteroides reticulotermitis,3.5197321599861374e-05,wol,SRR11487933
471511,Bifidobacterium bombi,3.481053784601675e-05,wol,SRR11487933
28130,Prevotella disiens,3.42303622152498e-05,wol,SRR11487933
1017,Capnocytophaga gingivalis,3.42303622152498e-05,wol,SRR11487933
504,Kingella kingae,3.42303622152498e-05,wol,SRR11487933
1235798,Dorea sp. 5-2,3.3650186584482854e-05,wol,SRR11487933
28128,Prevotella corporis,3.345679470756054e-05,wol,SRR11487933
290052,Acetivibrio ethanolgignens,3.268322719987128e-05,wol,SRR11487933
242750,Prevotella bergensis,3.1909659692182014e-05,wol,SRR11487933
1697794,Clostridia bacterium UC5.1-1D1,3.17162678152597e-05,wol,SRR11487933
1473216,Senegalimassilia anaerobia,3.152287593833739e-05,wol,SRR11487933
341225,Clostridium saccharogumia,3.1136092184492754e-05,wol,SRR11487933
1465754,Alistipes timonensis,3.055591655372581e-05,wol,SRR11487933
1263095,Paraprevotella clara CAG:116,3.055591655372581e-05,wol,SRR11487933
1650663,Fournierella massiliensis,2.978234904603655e-05,wol,SRR11487933
376804,Bacteroides barnesiae,2.978234904603655e-05,wol,SRR11487933
1896986,Clostridium sp. CAG:245_30_32,2.978234904603655e-05,wol,SRR11487933
1224318,Mangrovibacter sp. MFB070,2.939556529219192e-05,wol,SRR11487933
77768,Prevotella albensis,2.939556529219192e-05,wol,SRR11487933
1504823,bacterium LF-3,2.939556529219192e-05,wol,SRR11487933
106588,Pseudoflavonifractor capillosus,2.939556529219192e-05,wol,SRR11487933
397287,Lachnospiraceae bacterium 28-4,2.8621997784502657e-05,wol,SRR11487933
169435,Anaerotruncus colihominis,2.8428605907580344e-05,wol,SRR11487933
1235800,Lachnospiraceae bacterium 10-1,2.765503839989108e-05,wol,SRR11487933
1076,Rhodopseudomonas palustris,2.726825464604645e-05,wol,SRR11487933
552396,Erysipelotrichaceae bacterium 5_2_54FAA,2.688147089220182e-05,wol,SRR11487933
1410681,Methyloglobulus morosus,2.688147089220182e-05,wol,SRR11487933
1496,Clostridioides difficile,2.6301295261434877e-05,wol,SRR11487933
1519439,Oscillibacter sp. ER4,2.5914511507590244e-05,wol,SRR11487933
76122,Alloprevotella tannerae,2.5914511507590244e-05,wol,SRR11487933
28135,Prevotella oris,2.5914511507590244e-05,wol,SRR11487933
501571,Butyricicoccus pullicaecorum,2.5914511507590244e-05,wol,SRR11487933
109790,Lactobacillus jensenii,2.572111963066793e-05,wol,SRR11487933
471189,Gordonibacter pamelaeae,2.552772775374561e-05,wol,SRR11487933
1896999,Dorea sp. 42_8,2.552772775374561e-05,wol,SRR11487933
52227,Prevotella dentalis,2.4947552122978667e-05,wol,SRR11487933
1118061,Alistipes obesi,2.4947552122978667e-05,wol,SRR11487933
574930,Parabacteroides gordonii,2.4754160246056357e-05,wol,SRR11487933
554,Pectobacterium carotovorum,2.4754160246056357e-05,wol,SRR11487933
28025,Bifidobacterium animalis,2.436737649221172e-05,wol,SRR11487933
215803,Enhygromyxa salina,2.398059273836709e-05,wol,SRR11487933
1693,Bifidobacterium minimum,2.3787200861444777e-05,wol,SRR11487933
179628,Clostridium colicanis,2.359380898452246e-05,wol,SRR11487933
84159,Magnetospirillum magneticum,2.3013633353755517e-05,wol,SRR11487933
1224136,Enterobacteriaceae bacterium LSJC7,2.3013633353755517e-05,wol,SRR11487933
439703,Prevotella maculosa,2.243345772298857e-05,wol,SRR11487933
966,Oceanospirillum linum,2.224006584606625e-05,wol,SRR11487933
1203033,Lactobacillus hominis,2.204667396914394e-05,wol,SRR11487933
1502,Clostridium perfringens,2.1853282092221624e-05,wol,SRR11487933
1499681,Collinsella sp. MS5,2.1659890215299307e-05,wol,SRR11487933
189722,Prevotella marshii,2.127310646145468e-05,wol,SRR11487933
204038,Dickeya dadantii,2.127310646145468e-05,wol,SRR11487933
1896996,Coprococcus sp. 43_8,2.069293083068773e-05,wol,SRR11487933
1235790,Eubacterium sp. 14-2,2.069293083068773e-05,wol,SRR11487933
97253,Eubacterium plexicaudatum,2.069293083068773e-05,wol,SRR11487933
457421,Clostridiales bacterium 1_7_47FAA,2.03061470768431e-05,wol,SRR11487933
356829,Bifidobacterium tsurumiense,2.03061470768431e-05,wol,SRR11487933
1226323,Oscillibacter sp. KLE 1745,2.03061470768431e-05,wol,SRR11487933
1720313,Bittarella massiliensis,2.0112755199920787e-05,wol,SRR11487933
1547,Erysipelatoclostridium ramosum,2.0112755199920787e-05,wol,SRR11487933
1472418,Falsirhodobacter sp. alg1,1.972597144607616e-05,wol,SRR11487933
1262937,Prevotella sp. CAG:891,1.9339187692231527e-05,wol,SRR11487933
46206,Pseudobutyrivibrio ruminis,1.875901206146458e-05,wol,SRR11487933
839,Prevotella ruminicola,1.8565620184542264e-05,wol,SRR11487933
1692,Bifidobacterium magnum,1.8565620184542264e-05,wol,SRR11487933
208226,Alkaliphilus metalliredigens,1.837222830761995e-05,wol,SRR11487933
1263090,Odoribacter splanchnicus CAG:14,1.7598660799930687e-05,wol,SRR11487933
28139,Rikenella microfusus,1.7598660799930687e-05,wol,SRR11487933
40269,Aliivibrio salmonicida,1.7211877046086057e-05,wol,SRR11487933
356828,Alloscardovia criceti,1.7018485169163744e-05,wol,SRR11487933
1913460,Candidatus Melainabacteria bacterium LEY3_CP_29_8,1.7018485169163744e-05,wol,SRR11487933
1676614,Prevotella sp. 109,1.6825093292241427e-05,wol,SRR11487933
61171,Holdemania filiformis,1.6825093292241427e-05,wol,SRR11487933
1392494,Lachnospiraceae bacterium AC2012,1.6825093292241427e-05,wol,SRR11487933
1745713,Bariatricus massiliensis,1.6825093292241427e-05,wol,SRR11487933
1650661,Clostridium phoceensis,1.6825093292241427e-05,wol,SRR11487933
82989,Buttiauxella ferragutiae,1.663170141531911e-05,wol,SRR11487933
518643,Bifidobacterium mongoliense,1.663170141531911e-05,wol,SRR11487933
1580831,Treponema endosymbiont of Eucomonympha sp.,1.6438309538396797e-05,wol,SRR11487933
29449,Rhizobium etli,1.624491766147448e-05,wol,SRR11487933
189723,Prevotella micans,1.6051525784552167e-05,wol,SRR11487933
40519,Ruminococcus callidus,1.585813390762985e-05,wol,SRR11487933
908340,Clostridium sp. HGF2,1.585813390762985e-05,wol,SRR11487933
103810,Riemerella columbina,1.547135015378522e-05,wol,SRR11487933
54265,Carboxydothermus ferrireducens,1.5277958276862904e-05,wol,SRR11487933
1526,Clostridium aminophilum,1.5277958276862904e-05,wol,SRR11487933
1493,Clostridium cellulovorans,1.5277958276862904e-05,wol,SRR11487933
61652,Serratia rubidaea,1.5277958276862904e-05,wol,SRR11487933
414996,Actinopolyspora erythraea,1.5277958276862904e-05,wol,SRR11487933
1347366,Clostridium sp. ND2,1.508456639994059e-05,wol,SRR11487933
2148,Acholeplasma laidlawii,1.508456639994059e-05,wol,SRR11487933
180311,Hespellia stercorisuis,1.4891174523018275e-05,wol,SRR11487933
485602,Actinophytocola xinjiangensis,1.4891174523018275e-05,wol,SRR11487933
626940,Phascolarctobacterium succinatutens,1.4891174523018275e-05,wol,SRR11487933
333367,Clostridium asparagiforme,1.4891174523018275e-05,wol,SRR11487933
553,Pantoea ananatis,1.469778264609596e-05,wol,SRR11487933
1720300,Ruminococcus sp. AT10,1.4504390769173644e-05,wol,SRR11487933
1235792,Lachnospiraceae bacterium M18-1,1.4504390769173644e-05,wol,SRR11487933
1300914,Mucilaginibacter sp. PAMC 26640,1.3730823261484384e-05,wol,SRR11487933
1903263,Traorella massiliensis,1.3730823261484384e-05,wol,SRR11487933
936595,Lachnoanaerobaculum sp. OBRC5-5,1.3537431384562069e-05,wol,SRR11487933
840,Prevotella loescheii,1.3537431384562069e-05,wol,SRR11487933
28126,Prevotella buccae,1.3344039507639752e-05,wol,SRR11487933
1262751,Bacteroides sp. CAG:770,1.3344039507639752e-05,wol,SRR11487933
1688,Bifidobacterium cuniculi,1.2957255753795122e-05,wol,SRR11487933
1897018,Roseburia sp. CAG:197_41_10,1.2957255753795122e-05,wol,SRR11487933
