Species,RA
Flavobacterium johnsoniae,0.0
Riemerella anatipestifer,0.0
Elizabethkingia anophelis,0.0
Elizabethkingia meningoseptica,0.0
Ornithobacterium rhinotracheale,0.0
Cloacibacterium caeni,0.0
Arenibacter algicola,0.0
Flavobacterium sp. CLA17,0.0
Flavobacterium sp. Sr18,0.0
Flavobacterium sediminis,0.0
Flavobacterium magnum,0.0
Flavobacterium columnare,0.0
Flavobacterium psychrophilum,0.0
Fluviicola taffensis,0.0
Flavobacterium indicum,0.0
Flavobacterium haoranii,0.0
Polaribacter sp. KT 15,0.0
Polaribacter sejongensis,0.0
Polaribacter vadi,0.0
Capnocytophaga sputigena,0.0
Capnocytophaga stomatis,0.0
Olleya sp. Bg11-27,0.0
Salegentibacter salegens,0.0
Croceibacter atlanticus,0.0
Aequorivita sp. H23M31,0.0
Bacteroides sp. CACC 737,0.0
Bacteroides sp. M10,0.0
Bacteroides sp. CBA7301,0.0
Bacillus infantis,0.0
Paenibacillus sp. JZ16,0.0
Paenibacillus sp. 32O-W,0.0
Paenibacillus sp. FSL R5-0345,0.0
Paenibacillus sp. FSL P4-0081,0.0
Paenibacillus sp. IHB B 3084,0.0
Paenibacillus polymyxa,0.0
Paenibacillus donghaensis,0.0
Paenibacillus alvei,0.0
Paenibacillus protaetiae,0.0
Paenibacillus lutimineralis,0.0
Paenibacillus rhizovicinus,0.0
Paenibacillus tritici,0.0
Paenibacillus ihbetae,0.0
Paenibacillus cellulositrophicus,0.0
Paenibacillus xylanexedens,0.0
Paenibacillus cellulosilyticus,0.0
Paenibacillus odorifer,0.0
Paenibacillus durus,0.0
Paenibacillus mucilaginosus,0.0
Aneurinibacillus sp. XH2,0.0
Cohnella sp. LGH,0.0
Bacillus sp. THAF10,0.0
Bacillus sp. FJAT-18017,0.0
Bacillus mycoides,0.0
Bacillus thuringiensis,0.0
Paenibacillus sp. DCT19,0.0
Paenibacillus sp. FSL H7-0357,0.0
Paenibacillus sp. PAMC21692,0.0
Enterococcus faecium,0.0
Streptococcus sp. HKU75,0.0
Streptococcus sp. CNU G2,0.0
Streptococcus oralis,0.0
Streptococcus agalactiae,0.0
Streptococcus infantarius,0.0
Streptococcus mutans,0.0
Streptococcus pantholopis,0.0
Streptococcus cristatus,0.0
Streptococcus acidominimus,0.0
Streptococcus canis,0.0
Lactococcus lactis,0.0
Enterococcus sp. FDAARGOS_553,0.0
Staphylococcus saccharolyticus,0.0
Enterococcus mundtii,0.0
Melissococcus plutonius,0.0
Tetragenococcus halophilus,0.0
Vagococcus carniphilus,0.0
Dolosigranulum pigrum,0.0
Suicoccus acidiformans,0.0
Staphylococcus aureus,0.0
Staphylococcus felis,0.0
Staphylococcus cohnii,0.0
Staphylococcus pseudoxylosus,0.0
Staphylococcus lugdunensis,0.0
Bacillus anthracis,0.0
Bacillus atrophaeus,0.0
Bacteroides sp. ZJ-18,0.0
Bacillus methanolicus,0.0
Megasphaera stantonii,0.0
Megasphaera elsdenii,0.0
Ndongobacter massiliensis,0.0
Anaerococcus mediterraneensis,0.0
Synechococcus sp. RSCCF101,0.0
Thermosynechococcus sp. NK55a,0.0
Gloeobacter violaceus,0.0
Anabaenopsis circularis,0.0
Raphidiopsis curvata,0.0
Nostoc sp. TCL240-02,0.0
Rippkaea orientalis,0.0
Geminocystis sp. NIES-3709,0.0
Mycoplasma cloacale,0.0
Mycoplasma capricolum,0.0
Deinococcus radiopugnans,0.0
Deinococcus deserti,0.0
Chloroflexus aurantiacus,0.0
Chloroflexus aggregans,0.0
Parabacteroides merdae,0.0
Parabacteroides goldsteinii,0.0
Parabacteroides sp. CT06,0.0
Tannerella sp. oral taxon HOT-286,0.0
Tannerella forsythia,0.0
Bacteroides caccae,0.0
Bacteroides cellulosilyticus,0.0
Pelosinus sp. UFO1,0.0
Selenomonas sp. oral taxon 920,0.0
Amedibacterium intestinale,0.0
Weizmannia coagulans,0.0
Bacillus pumilus,0.0
Bacillus dafuensis,0.0
Bacillus gobiensis,0.0
Bacillus glycinifermentans,0.0
Pontibacillus sp. HMF3514,0.0
Lysinibacillus fusiformis,0.0
Lysinibacillus timonensis,0.0
Pradoshia sp. D12,0.0
Bacillus marisflavi,0.0
Virgibacillus sp. SK37,0.0
Cytobacillus oceanisediminis,0.0
Metabacillus sp. KUDC1714,0.0
Intestinibaculum porci,0.0
Planococcus maritimus,0.0
Jeotgalibacillus malaysiensis,0.0
Sporosarcina sp. PTS2304,0.0
Listeria innocua,0.0
Gemella sp. oral taxon 928,0.0
[Clostridium] innocuum,0.0
Faecalitalea cylindroides,0.0
Longicatena caecimuris,0.0
Longibaculum sp. KGMB06250,0.0
Erysipelothrix inopinata,0.0
Faecalibacillus intestinalis,0.0
Tomato mosaic virus,0.0
