Species,RA
Staphylococcus felis,0.0
Staphylococcus pseudoxylosus,0.0
Paenibacillus odorifer,0.0
Staphylococcus lugdunensis,0.0
Staphylococcus schweitzeri,0.0
Macrococcus caseolyticus,0.0
Paenibacillus sp. BIHB4019,0.0
Paenibacillus sp. IHB B 3084,0.0
Paenibacillus sp. JNUCC-31,0.0
Paenibacillus sp. PAMC21692,0.0
Paenibacillus sp. FSL R5-0912,0.0
Paenibacillus sp. FSL R7-0273,0.0
Paenibacillus riograndensis,0.0
Aeribacillus pallidus,0.0
Neobacillus cucumis,0.0
Priestia megaterium,0.0
Stanieria sp. NIES-3757,0.0
Thermosynechococcus sp. NK55a,0.0
Gloeobacter violaceus,0.0
Nostoc carneum,0.0
Nostoc sp. TCL240-02,0.0
Brasilonema sennae,0.0
Calothrix parietina,0.0
Gloeothece citriformis,0.0
Geminocystis sp. NIES-3709,0.0
Cyanobacterium aponinum,0.0
Trichodesmium erythraeum,0.0
Mycoplasma cloacale,0.0
endosymbiont 'TC1' of Trimyema compressum,0.0
Mycoplasma salivarium,0.0
Chloroflexus aurantiacus,0.0
Caldilinea aerophila,0.0
Parabacteroides sp. CT06,0.0
Tannerella sp. oral taxon HOT-286,0.0
Tannerella forsythia,0.0
Bacteroides cellulosilyticus,0.0
Bacteroides caccae,0.0
Bacteroides sp. ZJ-18,0.0
Bacteroides sp. CBA7301,0.0
Synechococcus sp. RSCCF101,0.0
Anaerococcus mediterraneensis,0.0
Lederbergia lentus,0.0
Erysipelatoclostridium ramosum,0.0
Virgibacillus sp. SK37,0.0
Sporosarcina sp. Marseille-Q4063,0.0
Sporosarcina sp. PTS2304,0.0
Planococcus rifietoensis,0.0
Jeotgalibacillus malaysiensis,0.0
Listeria sp. PSOL-1,0.0
Gemella sp. oral taxon 928,0.0
Alicyclobacillus sp. TC,0.0
Staphylospora marina,0.0
Clostridium innocuum,0.0
Faecalitalea cylindroides,0.0
Anaerococcus obesiensis,0.0
Faecalibacillus intestinalis,0.0
Amedibacterium intestinale,0.0
Erysipelothrix sp. HDW6B,0.0
Longicatena caecimuris,0.0
Selenomonas sp. oral taxon 920,0.0
Megamonas funiformis,0.0
Pelosinus sp. UFO1,0.0
Pelosinus fermentans,0.0
Megasphaera stantonii,0.0
Helcococcus kunzii,0.0
Wenzhou picorna-like virus 36,0.0
