Species,RA
Pelosinus sp. UFO1,0.0
Sporomusa termitida,0.0
Selenomonas sp. oral taxon 920,0.0
Bacteroides sp. A1C1,0.0
Mycoplasma cloacale,0.0
Chthonomonas calidirosea,0.0
Parabacteroides sp. CT06,0.0
Tannerella sp. oral taxon HOT-286,0.0
Tannerella forsythia,0.0
Bacteroides cellulosilyticus,0.0
Bacteroides sp. ZJ-18,0.0
Bacteroides sp. CACC 737,0.0
Bacteroides sp. CBA7301,0.0
Bacteroides sp. M10,0.0
Bacteroides sp. HF-162,0.0
Selenomonas sp. oral taxon 126,0.0
Bacteroides caccae,0.0
Bacteroides zhangwenhongi,0.0
Bacteroides ovatus,0.0
Bacteroides eggerthii,0.0
Bacteroides zoogleoformans,0.0
Bacteroides coprosuis,0.0
Bacteroides helcogenes,0.0
Bacteroides caecimuris,0.0
Bacteroides heparinolyticus,0.0
Bacteroides salyersiae,0.0
Mycoplasma capricolum,0.0
Dehalococcoides mccartyi,0.0
Anaerolinea thermophila,0.0
Gloeomargarita lithophora,0.0
Megasphaera stantonii,0.0
Acidaminococcus fermentans,0.0
Phascolarctobacterium faecium,0.0
[Clostridium] innocuum,0.0
Longicatena caecimuris,0.0
Faecalitalea cylindroides,0.0
Erysipelothrix sp. HDW6C,0.0
Peptoniphilus harei,0.0
Anaerococcus mediterraneensis,0.0
Parvimonas micra,0.0
endosymbiont 'TC1' of Trimyema compressum,0.0
Synechococcus sp. CBW1004,0.0
Synechococcus sp. RSCCF101,0.0
Thermosynechococcus sp. NK55a,0.0
Anabaena sp. YBS01,0.0
Anabaena cylindrica,0.0
Nostoc sp. TCL240-02,0.0
Tolypothrix sp. PCC 7910,0.0
Geminocystis sp. NIES-3709,0.0
Crocosphaera subtropica,0.0
Gloeobacter violaceus,0.0
Wenzhou picorna-like virus 36,0.0
