Species,RA
Aspergillus luchuensis,0.0
Aspergillus puulaauensis,0.0
Botrytis cinerea,0.0
Neurospora crassa,0.0
Pyricularia oryzae,0.0
Colletotrichum higginsianum,0.0
Drechmeria coniospora,0.0
Fusarium verticillioides,0.0
Fusarium pseudograminearum,0.0
Fusarium venenatum,0.0
Thalassiosira pseudonana,0.0
Cryptosporidium parvum,0.0
Neospora caninum,0.0
Toxoplasma gondii,0.0
Besnoitia besnoiti,0.0
Plasmodium coatneyi,0.0
Plasmodium berghei,0.0
Plasmodium chabaudi,0.0
Plasmodium malariae,0.0
Theileria equi,0.0
Elusimicrobium minutum,0.0
Denitrovibrio acetiphilus,0.0
Candidatus Chazhemtobacterium aquaticus,0.0
Caldimicrobium thiodismutans,0.0
Caldithrix abyssi,0.0
Abyssogena phaseoliformis symbiont,0.0
Dictyoglomus thermophilum,0.0
Desulfobacterium autotrophicum,0.0
Desulfonema limicola,0.0
Candidatus Ruthia magnifica,0.0
Candidatus Methylopumilus planktonicus,0.0
Ferriphaselus amnicola,0.0
Gallionella capsiferriformans,0.0
Sideroxydans lithotrophicus,0.0
Nitrosomonas stercoris,0.0
Nitrosospira briensis,0.0
Nitrosospira multiformis,0.0
Methylibium sp. Pch-M,0.0
Rhizobacter sp. AJA081-3,0.0
Turicimonas muris,0.0
Sutterella megalosphaeroides,0.0
Sutterella wadsworthensis,0.0
Herbaspirillum seropedicae,0.0
Oxalobacter formigenes,0.0
Massilia violaceinigra,0.0
Massilia albidiflava,0.0
Undibacterium sp. YM2,0.0
Janthinobacterium agaricidamnosum,0.0
Collimonas pratensis,0.0
Collimonas arenae,0.0
Basilea psittacipulmonis,0.0
Pusillimonas sp. DMV24BSW_D,0.0
Algicoccus marinus,0.0
Alcaligenes faecalis,0.0
Advenella kashmirensis,0.0
Advenella mimigardefordensis,0.0
Bordetella genomosp. 13,0.0
Bordetella hinzii,0.0
Achromobacter spanius,0.0
Achromobacter pestifer,0.0
Methyloversatilis sp. RAC08,0.0
Methylobacillus flagellatus,0.0
Simplicispira suum,0.0
Sulfuricella denitrificans,0.0
Neorhizobium sp. NCHU2750,0.0
Agrobacterium tumefaciens,0.0
Agrobacterium sp. T29,0.0
Agrobacterium salinitolerans,0.0
Agrobacterium vitis,0.0
Rhizobium acidisoli,0.0
Rhizobium pusense,0.0
Rhizobium rhizoryzae,0.0
Rhizobium sp. NXC24,0.0
Rhizobium bangladeshense,0.0
Rhizobium leguminosarum,0.0
Aquaspirillum sp. LM1,0.0
Pseudogulbenkiania sp. NH8B,0.0
Chromobacterium phragmitis,0.0
Iodobacter fluviatilis,0.0
Kingella denitrificans,0.0
Vitreoscilla sp. C1,0.0
Crenobacter cavernae,0.0
Neisseria elongata,0.0
Neisseria flavescens,0.0
Neisseria meningitidis,0.0
Fluviibacter phosphoraccumulans,0.0
Dechloromonas sp. TW-R-39-2,0.0
Dechloromonas aromatica,0.0
Aromatoleum bremense,0.0
Azoarcus sp. M9-3-2,0.0
Azoarcus sp. DN11,0.0
Azoarcus sp. CIB,0.0
Sulfuritortus calidifontis,0.0
Polaromonas vacuolata,0.0
Serpentinomonas mccroryi,0.0
Sinorhizobium sp. RAC02,0.0
Polynucleobacter sp. MWH-Braz-FAM2G,0.0
Paraburkholderia tropica,0.0
Elizabethkingia anophelis,0.0
Paraburkholderia megapolitana,0.0
Paraburkholderia atlantica,0.0
Paraburkholderia acidophila,0.0
Paraburkholderia xenovorans,0.0
Paraburkholderia dokdonella,0.0
Paraburkholderia caribensis,0.0
Paraburkholderia fungorum,0.0
Paraburkholderia sp. PGU19,0.0
Paraburkholderia sp. SOS3,0.0
Burkholderia gladioli,0.0
Burkholderia pseudomallei,0.0
Burkholderia sp. Bp7605,0.0
Burkholderia sp. DHOD12,0.0
Burkholderia sp. PAMC 28687,0.0
Burkholderia anthina,0.0
Burkholderia ambifaria,0.0
Burkholderia cepacia,0.0
Burkholderia multivorans,0.0
Burkholderia contaminans,0.0
Burkholderia cenocepacia,0.0
Burkholderia dolosa,0.0
Cupriavidus basilensis,0.0
Cupriavidus sp. ISTL7,0.0
Cupriavidus pinatubonensis,0.0
Cupriavidus necator,0.0
Cupriavidus taiwanensis,0.0
Gallaecimonas mangrovi,0.0
Polynucleobacter sp. MWH-UH21B,0.0
Polynucleobacter sp. AP-Jannik-300A-C4,0.0
Comamonas aquatica,0.0
Polynucleobacter sp. MWH-UH35A,0.0
Comamonas testosteroni,0.0
Pulveribacter suum,0.0
Ottowia oryzae,0.0
Diaphorobacter sp. HDW4A,0.0
Diaphorobacter aerolatus,0.0
Hydrogenophaga crassostreae,0.0
Acidovorax antarcticus,0.0
Acidovorax monticola,0.0
Acidovorax sp. JMULE5,0.0
Acidovorax sp. KKS102,0.0
Acidovorax avenae,0.0
Delftia acidovorans,0.0
Variovorax sp. RA8,0.0
Variovorax sp. RKNM96,0.0
Variovorax sp. WDL1,0.0
Rhodoferax sediminis,0.0
Rhodoferax koreense,0.0
Mycoavidus sp. B2-EB,0.0
Lautropia mirabilis,0.0
Caballeronia sp. M1242,0.0
Pandoraea fibrosis,0.0
Pandoraea thiooxydans,0.0
Pandoraea vervacti,0.0
Pandoraea norimbergensis,0.0
Pandoraea pulmonicola,0.0
Pandoraea pnomenusa,0.0
Ralstonia solanacearum,0.0
Polynucleobacter duraquae,0.0
Polynucleobacter sp. MWH-Aus1W21,0.0
Neorhizobium sp. SOG26,0.0
Sinorhizobium medicae,0.0
Desulfonema magnum,0.0
Sphingomonas paucimobilis,0.0
Sphingomonas koreensis,0.0
Sphingomonas sinipercae,0.0
Sphingomonas sp. MM-1,0.0
Azospirillum thiophilum,0.0
Haematospirillum jordaniae,0.0
Rhodospirillum rubrum,0.0
Defluviicoccus vanus,0.0
Thalassospira indica,0.0
Ferrovibrio terrae,0.0
Roseococcus sp. NIBR12,0.0
Gluconacetobacter diazotrophicus,0.0
Roseomonas sp. FDAARGOS_362,0.0
Granulibacter bethesdensis,0.0
Oecophyllibacter saccharovorans,0.0
Gluconobacter oxydans,0.0
Acetobacter persici,0.0
Acetobacter aceti,0.0
Kozakia baliensis,0.0
Komagataeibacter nataicola,0.0
Komagataeibacter europaeus,0.0
Komagataeibacter rhaeticus,0.0
Komagataeibacter oboediens,0.0
Rhodobacter blasticus,0.0
Parasedimentitalea marina,0.0
Jannaschia sp. CCS1,0.0
Cognatishimia activa,0.0
Pelagibaca abyssi,0.0
Yoonia vestfoldensis,0.0
Roseobacter ponti,0.0
Sphingomonas panacis,0.0
Parasphingorhabdus sp. JHSY0214,0.0
Tabrizicola piscis,0.0
Sphingobium sp. YBL2,0.0
Kordiimonas pumila,0.0
Glycocaulis alkaliphilus,0.0
Maricaulis maris,0.0
Candidatus Pelagibacter giovannonii,0.0
Candidatus Pelagibacter sp. FZCC0015,0.0
Candidatus Pelagibacter sp. HIMB1321,0.0
Candidatus Puniceispirillum marinum,0.0
Micavibrio aeruginosavorus,0.0
Orientia tsutsugamushi,0.0
Rickettsia canadensis,0.0
Asticcacaulis excentricus,0.0
Phenylobacterium zucineum,0.0
Brevundimonas sp. SGAir0440,0.0
Brevundimonas sp. M20,0.0
Terricaulis silvestris,0.0
Sphingosinicella sp. BN140058,0.0
Sphingosinicella microcystinivorans,0.0
Porphyrobacter sp. HT-58-2,0.0
Erythrobacter sp. JK5,0.0
Erythrobacter neustonensis,0.0
Altererythrobacter ishigakiensis,0.0
Altererythrobacter sp. ZODW24,0.0
Blastomonas sp. RAC04,0.0
Zymomonas mobilis,0.0
Sphingopyxis sp. FD7,0.0
Sphingopyxis sp. LPB0140,0.0
Novosphingobium sp. P6W,0.0
Novosphingobium resinovorum,0.0
Sphingobium japonicum,0.0
Marinovum algicola,0.0
Dinoroseobacter shibae,0.0
Sinorhizobium fredii,0.0
Labrenzia sp. VG12,0.0
Labrenzia sp. PHM005,0.0
Mesorhizobium sp. M2A.F.Ca.ET.043.05.1.1,0.0
Mesorhizobium sp. J8,0.0
Mesirhizobium sp. NIBR3,0.0
Bartonella kosoyi,0.0
Bartonella krasnovii,0.0
Bartonella australis,0.0
Bartonella alsatica,0.0
Bartonella sp. HY038,0.0
Ochrobactrum quorumnocens,0.0
Brucella anthropi,0.0
Tardiphaga robiniae,0.0
Rhodopseudomonas sp. SK50-23,0.0
Rhodopseudomonas palustris,0.0
Nitrobacter hamburgensis,0.0
Bradyrhizobium canariense,0.0
Bradyrhizobium genosp. L,0.0
Bradyrhizobium diazoefficiens,0.0
Bradyrhizobium icense,0.0
Bradyrhizobium sp. SK17,0.0
Bradyrhizobium sp. ORS 285,0.0
Bradyrhizobium sp. ORS 278,0.0
Bradyrhizobium sp. CCBAU 53340,0.0
Bradyrhizobium sp. PSBB068,0.0
Bradyrhizobium sp. BTAi1,0.0
Bradyrhizobium sp. CCBAU 051011,0.0
Ensifer alkalisoli,0.0
Ensifer mexicanus,0.0
Ensifer adhaerens,0.0
Labrenzia sp. THAF35,0.0
Labrenzia alexandrii,0.0
Pelagovum pacificum,0.0
Stappia sp. ES.058,0.0
Thalassobius gelatinovorus,0.0
Pontivivens sp. MT2928,0.0
Sulfitobacter pseudonitzschiae,0.0
Sulfitobacter sp. BSw21498,0.0
Aestuarium zhoushanense,0.0
Paracoccus pantotrophus,0.0
Paracoccus aminovorans,0.0
Paracoccus sp. AK26,0.0
Methylovirgula ligni,0.0
Bosea vaviloviae,0.0
Bosea sp. F3-2,0.0
Methyloceanibacter caenitepidi,0.0
Hyphomicrobium denitrificans,0.0
Candidatus Filomicrobium marinum,0.0
Martelella sp. AD-3,0.0
Martelella endophytica,0.0
Cohaesibacter sp. ES.047,0.0
Pseudorhodoplanes sinuspersici,0.0
Nordella sp. HKS 07,0.0
Methylocystis rosea,0.0
Devosia sp. 1566,0.0
Xanthobacter sp. YN2,0.0
Labrys sp. KNU-23,0.0
Microvirga ossetica,0.0
Methylobacterium nodulans,0.0
Methylobacterium sp. 17Sr1-1,0.0
Methylobacterium sp. 17Sr1-43,0.0
Methylobacterium currus,0.0
Pannonibacter phragmitetus,0.0
Apibacter raozihei,0.0
Kordia sp. SMS9,0.0
Elizabethkingia meningoseptica,0.0
Paenibacillus sp. 32O-W,0.0
Paenibacillus lautus,0.0
Paenibacillus larvae,0.0
Paenibacillus barcinonensis,0.0
Paenibacillus antarcticus,0.0
Paenibacillus lutimineralis,0.0
Paenibacillus psychroresistens,0.0
Paenibacillus alvei,0.0
Paenibacillus donghaensis,0.0
Paenibacillus cellulositrophicus,0.0
Paenibacillus ihbetae,0.0
Paenibacillus sonchi,0.0
Paenibacillus riograndensis,0.0
Paenibacillus swuensis,0.0
Paenibacillus tritici,0.0
Paenibacillus polymyxa,0.0
Paenibacillus sp. IHBB 10380,0.0
Paenibacillus sp. TB2019,0.0
Paenibacillus sp. Y412MC10,0.0
Paenibacillus sp. CAA11,0.0
Paenibacillus sp. FSL R7-0331,0.0
Paenibacillus sp. FSL H7-0357,0.0
Paenibacillus sp. HB172198,0.0
Paenibacillus sp. JZ16,0.0
Paenibacillus sp. FSL P4-0081,0.0
Paenibacillus sp. JNUCC-32,0.0
Paenibacillus sp. DCT19,0.0
Paenibacillus sp. E222,0.0
Paenibacillus sp. 37,0.0
Paenibacillus sp. FSL R5-0345,0.0
Paenibacillus baekrokdamisoli,0.0
Paenibacillus protaetiae,0.0
Paenibacillus uliginis,0.0
Paenibacillus mucilaginosus,0.0
Cohnella sp. MFER-1,0.0
Cohnella sp. LGH,0.0
Brevibacillus choshinensis,0.0
Brevibacillus sp. SCSIO 07484,0.0
Brevibacillus agri,0.0
Brevibacillus brevis,0.0
Brevibacillus laterosporus,0.0
Paenibacillus xylanilyticus,0.0
Paenibacillus jilunlii,0.0
Paenibacillus beijingensis,0.0
Paenibacillus chitinolyticus,0.0
Paenibacillus crassostreae,0.0
Paenibacillus naphthalenovorans,0.0
Paenibacillus bovis,0.0
Paenibacillus lycopersici,0.0
Paenibacillus physcomitrellae,0.0
Paenibacillus lentus,0.0
Paenibacillus sabinae,0.0
Paenibacillus odorifer,0.0
Paenibacillus borealis,0.0
Paenibacillus cellulosilyticus,0.0
Paenibacillus rhizovicinus,0.0
Paenibacillus stellifer,0.0
Paenibacillus thiaminolyticus,0.0
Paenibacillus xylanexedens,0.0
Paenibacillus guangzhouensis,0.0
Paenibacillus durus,0.0
Paenibacillus brasilensis,0.0
Paenibacillus sp. FSL R7-0273,0.0
Paenibacillus sp. URB8-2,0.0
Cohnella candidum,0.0
Paenibacillus sp. IHB B 3084,0.0
Aerococcus urinaehominis,0.0
Marinilactibacillus sp. 15R,0.0
Carnobacterium sp. 17-4,0.0
Carnobacterium divergens,0.0
Carnobacterium maltaromaticum,0.0
Dolosigranulum pigrum,0.0
Jeotgalibaca ciconiae,0.0
Jeotgalibaca porci,0.0
Melissococcus plutonius,0.0
Tetragenococcus halophilus,0.0
Vagococcus sp. CF-49,0.0
Vagococcus teuberi,0.0
Vagococcus zengguangii,0.0
Vagococcus carniphilus,0.0
Enterococcus raffinosus,0.0
Enterococcus wangshanyuanii,0.0
Enterococcus mundtii,0.0
Enterococcus hirae,0.0
Enterococcus avium,0.0
Enterococcus saigonensis,0.0
Enterococcus casseliflavus,0.0
Enterococcus cecorum,0.0
Enterococcus faecalis,0.0
Enterococcus sp. M190262,0.0
Enterococcus sp. FDAARGOS_553,0.0
Enterococcus faecium,0.0
Lactococcus carnosus,0.0
Lactococcus sp. KACC 19320,0.0
Lactococcus piscium,0.0
Aerococcus urinae,0.0
Abiotrophia defectiva,0.0
Suicoccus acidiformans,0.0
Staphylococcus pseudoxylosus,0.0
Paenibacillus sp. FSL H7-0737,0.0
Paenibacillus sp. JNUCC-31,0.0
Paenibacillus sp. BIHB4019,0.0
Paenibacillus sp. PAMC21692,0.0
Mammaliicoccus vitulinus,0.0
Mammaliicoccus sciuri,0.0
Abyssicoccus albus,0.0
Micrococcus candicans,0.0
Jeotgalicoccus sp. WY2,0.0
Macrococcus canis,0.0
Macrococcus sp. IME1552,0.0
Macrococcus caseolyticus,0.0
Staphylococcus lugdunensis,0.0
Staphylococcus capitis,0.0
Staphylococcus cohnii,0.0
Staphylococcus saccharolyticus,0.0
Staphylococcus hyicus,0.0
Staphylococcus epidermidis,0.0
Staphylococcus saprophyticus,0.0
Staphylococcus simiae,0.0
Staphylococcus succinus,0.0
Staphylococcus debuckii,0.0
Staphylococcus nepalensis,0.0
Staphylococcus sp. 17KM0847,0.0
Staphylococcus simulans,0.0
Staphylococcus felis,0.0
Staphylococcus haemolyticus,0.0
Staphylococcus hominis,0.0
Cohnella sp. KS 22,0.0
Cohnella abietis,0.0
Gemella sp. oral taxon 928,0.0
Lysinibacillus timonensis,0.0
Alkalihalobacillus pseudofirmus,0.0
Alkalihalobacillus halodurans,0.0
Parageobacillus genomosp. 1,0.0
Parageobacillus thermoglucosidasius,0.0
Halobacillus mangrovi,0.0
Halobacillus halophilus,0.0
Salicibibacter cibi,0.0
Salicibibacter halophilus,0.0
Lederbergia lentus,0.0
Rossellomorea vietnamensis,0.0
Bacillus marisflavi,0.0
Oceanobacillus iheyensis,0.0
Mesobacillus foraminis,0.0
Mesobacillus jeotgali,0.0
Metabacillus sp. cB07,0.0
Metabacillus sp. KUDC1714,0.0
Sediminibacillus sp. DP4-553-S,0.0
Salimicrobium jeotgali,0.0
Anoxybacillus kamchatkensis,0.0
Anoxybacillus amylolyticus,0.0
Aeribacillus pallidus,0.0
Terribacillus aidingensis,0.0
Terribacillus goriensis,0.0
Fictibacillus arsenicus,0.0
Fictibacillus phosphorivorans,0.0
Weizmannia coagulans,0.0
Cytobacillus kochii,0.0
Cytobacillus ciccensis,0.0
Cytobacillus gottheilii,0.0
Amphibacillus xylanus,0.0
Evansella cellulosilytica,0.0
Pradoshia sp. D12,0.0
Sporosarcina ureae,0.0
Listeria innocua,0.0
Listeria monocytogenes,0.0
Listeria sp. PSOL-1,0.0
Listeria seeligeri,0.0
Listeria ivanovii,0.0
Listeria welshimeri,0.0
Paenisporosarcina antarctica,0.0
Viridibacillus sp. JNUCC-6,0.0
Kurthia sp. 11kri321,0.0
Solibacillus silvestris,0.0
Planomicrobium glaciei,0.0
Jeotgalibacillus malaysiensis,0.0
Ureibacillus thermophilus,0.0
Sporosarcina sp. Te-1,0.0
Psychrobacillus sp. INOP01,0.0
Sporosarcina sp. resist,0.0
Sporosarcina sp. PTS2304,0.0
Sporosarcina sp. Marseille-Q4063,0.0
Planococcus antarcticus,0.0
Planococcus sp. Y42,0.0
Planococcus sp. MB-3u-03,0.0
Planococcus halocryophilus,0.0
Planococcus massiliensis,0.0
Planococcus donghaensis,0.0
Planococcus rifietoensis,0.0
Planococcus maritimus,0.0
Anaerobacillus isosaccharinicus,0.0
Caldibacillus thermoamylovorans,0.0
Cytobacillus oceanisediminis,0.0
Lysinibacillus sp. SGAir0095,0.0
Aneurinibacillus soli,0.0
Lysinibacillus sp. 2017,0.0
Bacillus siamensis,0.0
Bacillus velezensis,0.0
Bacillus vallismortis,0.0
Bacillus cytotoxicus,0.0
Bacillus anthracis,0.0
Bacillus cereus,0.0
Bacillus pseudomycoides,0.0
Bacillus mycoides,0.0
Bacillus thuringiensis,0.0
Bacillus sp. KH172YL63,0.0
Bacillus sp. BD59S,0.0
Bacillus sp. FJAT-42376,0.0
Bacillus sp. 1NLA3E,0.0
Bacillus sp. 275,0.0
Bacillus sp. X1(2014),0.0
Bacillus sp. FJAT-22090,0.0
Bacillus sp. FJAT-18017,0.0
Bacillus sp. Cs-700,0.0
Bacillus sp. Y1,0.0
Bacillus sp. PAMC26568,0.0
Bacillus sp. N1-1,0.0
Bacillus sp. THAF10,0.0
Bacillus sp. OxB-1,0.0
Bacillus sp. SB49,0.0
Bacillus sp. DSL-17,0.0
Bacillus sp. FJAT-45348,0.0
Bacillus sp. S3,0.0
Bacillus sp. NSP9.1,0.0
Aneurinibacillus sp. XH2,0.0
Bacillus atrophaeus,0.0
Bacillus halotolerans,0.0
Bacillus pumilus,0.0
Virgibacillus phasianinus,0.0
Peribacillus butanolivorans,0.0
Peribacillus simplex,0.0
Peribacillus muralis,0.0
Peribacillus asahii,0.0
Peribacillus psychrosaccharolyticus,0.0
Neobacillus cucumis,0.0
Neobacillus mesonae,0.0
Pontibacillus sp. ALD_SL1,0.0
Pontibacillus sp. HMF3514,0.0
Priestia flexa,0.0
Priestia filamentosa,0.0
Priestia megaterium,0.0
Virgibacillus necropolis,0.0
Virgibacillus dokdonensis,0.0
Bacillus glycinifermentans,0.0
Virgibacillus sp. MSP4-1,0.0
Virgibacillus sp. SK37,0.0
Bacillus smithii,0.0
Brevibacterium frigoritolerans,0.0
Bacillus weihaiensis,0.0
Bacillus altitudinis,0.0
Bacillus beveridgei,0.0
Bacillus haynesii,0.0
Bacillus methanolicus,0.0
Bacillus freudenreichii,0.0
Bacillus infantis,0.0
Bacillus dafuensis,0.0
Bacillus gobiensis,0.0
Lactococcus taiwanensis,0.0
Lactococcus raffinolactis,0.0
Lactococcus cremoris,0.0
Clostridium acetobutylicum,0.0
Peptoclostridium acidaminophilum,0.0
Acetoanaerobium sticklandii,0.0
Paraclostridium bifermentans,0.0
Paeniclostridium sordellii,0.0
Romboutsia hominis,0.0
Romboutsia sp. CE17,0.0
Romboutsia ilealis,0.0
Peptacetobacter hiranonis,0.0
Serpentinicella alkaliphila,0.0
Crassaminicella sp. SY095,0.0
Caloranaerobacter azorensis,0.0
Hathewaya histolytica,0.0
Sarcina sp. JB2,0.0
Geosporobacter ferrireducens,0.0
Alkaliphilus oremlandii,0.0
Alkaliphilus sp. B6464,0.0
Alkaliphilus metalliredigens,0.0
Clostridium taeniosporum,0.0
Clostridium diolis,0.0
Clostridium formicaceticum,0.0
Clostridium septicum,0.0
Clostridium drakei,0.0
Clostridium gasigenes,0.0
Clostridium intestinale,0.0
Clostridium tetani,0.0
Clostridium scatologenes,0.0
Clostridium cochlearium,0.0
Clostridium carboxidivorans,0.0
Clostridium saccharobutylicum,0.0
Eubacterium callanderi,0.0
Eubacterium sp. NSJ-61,0.0
Acetobacterium woodii,0.0
Desulfitobacterium hafniense,0.0
Christensenella minuta,0.0
Christensenella sp. Marseille-P3954,0.0
Thermincola potens,0.0
Thermoanaerosceptrum fracticalcis,0.0
Desulfofarcimen acetoxidans,0.0
Desulfosporosinus acidiphilus,0.0
Desulfosporosinus meridiei,0.0
Desulfosporosinus orientis,0.0
Dehalobacterium formicoaceticum,0.0
Desulfallas gibsoniae,0.0
Desulfitobacterium metallireducens,0.0
Desulfitobacterium dichloroeliminans,0.0
Desulfitobacterium dehalogenans,0.0
Candidatus Formimonas warabiya,0.0
Acetobacterium sp. KB-1,0.0
Dehalobacter restrictus,0.0
Desulfotomaculum nigrificans,0.0
Desulfotomaculum ferrireducens,0.0
Desulfotomaculum reducens,0.0
Desulfotomaculum ruminis,0.0
Carboxydocella thermautotrophica,0.0
Intestinimonas butyriciproducens,0.0
Mogibacterium diversum,0.0
Mogibacterium pumilum,0.0
Aminipila butyrica,0.0
Aminipila sp. CBA3637,0.0
Aminipila sp. JN-18,0.0
Alkalibacter sp. ES005,0.0
Clostridium tyrobutyricum,0.0
Clostridium novyi,0.0
Lactococcus garvieae,0.0
Clostridium beijerinckii,0.0
Caproicibacterium amylolyticum,0.0
Acetivibrio saccincola,0.0
Acetivibrio thermocellus,0.0
Acetivibrio clariflavus,0.0
Ruthenibacterium lactatiformans,0.0
Mageeibacillus indolicus,0.0
Caproiciproducens sp. 7D4C2,0.0
Caproiciproducens sp. NJN-50,0.0
Acutalibacter muris,0.0
Monoglobus pectinilyticus,0.0
Dysosmobacter welbionis,0.0
Dysosmobacter sp. Marseille-Q4140,0.0
Ruminococcus sp. JE7A12,0.0
Ruminococcus champanellensis,0.0
Ruminococcus albus,0.0
Ruminococcus bicirculans,0.0
Oscillibacter valericigenes,0.0
Oscillibacter sp. MM35,0.0
Oscillibacter sp. NSJ-62,0.0
Oscillibacter sp. PEA192,0.0
Oscillibacter sp. MM50,0.0
Cellulosilyticum lentocellum,0.0
Cellulosilyticum sp. WCF-2,0.0
Anaerotignum propionicum,0.0
Lachnoanaerobaculum umeaense,0.0
Herbinix luporum,0.0
Pseudobutyrivibrio xylanivorans,0.0
Anaerocolumna sp. CTTW,0.0
Butyrivibrio hungatei,0.0
Thermoclostridium stercorarium,0.0
Ruminiclostridium herbifermentans,0.0
Ruminiclostridium cellulolyticum,0.0
Clostridium saccharoperbutylacetonicum,0.0
Clostridium sporogenes,0.0
Clostridium chauvoei,0.0
Clostridium thermarum,0.0
Clostridium fermenticellae,0.0
Clostridium baratii,0.0
Clostridium pasteurianum,0.0
Clostridium kluyveri,0.0
Clostridium bornimense,0.0
Clostridium cellulovorans,0.0
Clostridium argentinense,0.0
Clostridium estertheticum,0.0
Clostridium aceticum,0.0
Clostridium perfringens,0.0
Clostridium botulinum,0.0
Ethanoligenens harbinense,0.0
Clostridium sp. 'deep sea',0.0
Clostridium sp. MF28,0.0
Clostridium sp. JN-1,0.0
Clostridium sp. 001,0.0
Clostridium sp. AWRP,0.0
Clostridium sp. CT4,0.0
Clostridium sp. C1,0.0
Clostridium sp. DL-VIII,0.0
Clostridium sp. BNL1100,0.0
Clostridium sp. JN-9,0.0
Fastidiosipila sanguinis,0.0
Solibaculum mannosilyticum,0.0
Pseudoclostridium thermosuccinogenes,0.0
Petrocella atlantisensis,0.0
Vallitalea guaymasensis,0.0
Vallitalea pronyensis,0.0
Syntrophomonas wolfei,0.0
Streptococcus mutans,0.0
Streptococcus sanguinis,0.0
Streptococcus acidominimus,0.0
Streptococcus suis,0.0
Streptococcus pneumoniae,0.0
Secundilactobacillus paracollinoides,0.0
Furfurilactobacillus rossiae,0.0
Apilactobacillus kunkeei,0.0
Schleiferilactobacillus harbinensis,0.0
Amylolactobacillus amylophilus,0.0
Lapidilactobacillus dextrinicus,0.0
Paucilactobacillus oligofermentans,0.0
Paucilactobacillus hokkaidonensis,0.0
Loigolactobacillus backii,0.0
Loigolactobacillus coryniformis,0.0
Lentilactobacillus hilgardii,0.0
Lentilactobacillus kefiri,0.0
Oenococcus sicerae,0.0
Oenococcus oeni,0.0
Levilactobacillus suantsaii,0.0
Levilactobacillus brevis,0.0
Leuconostoc pseudomesenteroides,0.0
Leuconostoc mesenteroides,0.0
Leuconostoc carnosum,0.0
Companilactobacillus farciminis,0.0
Companilactobacillus alimentarius,0.0
Companilactobacillus pabuli,0.0
Companilactobacillus ginsenosidimutans,0.0
Pediococcus acidilactici,0.0
Streptococcus anginosus,0.0
Streptococcus intermedius,0.0
Streptococcus constellatus,0.0
Streptococcus merionis,0.0
Lactococcus lactis,0.0
Streptococcus pyogenes,0.0
Streptococcus vestibularis,0.0
Streptococcus pantholopis,0.0
Streptococcus gordonii,0.0
Streptococcus ruminantium,0.0
Streptococcus chenjunshii,0.0
Streptococcus cristatus,0.0
Streptococcus mitis,0.0
Streptococcus equinus,0.0
Streptococcus parasanguinis,0.0
Streptococcus halotolerans,0.0
Streptococcus milleri,0.0
Streptococcus canis,0.0
Streptococcus dysgalactiae,0.0
Streptococcus ferus,0.0
Streptococcus iniae,0.0
Streptococcus oralis,0.0
Streptococcus uberis,0.0
Streptococcus troglodytae,0.0
Streptococcus pasteurianus,0.0
Streptococcus salivarius,0.0
Streptococcus infantarius,0.0
Streptococcus porcinus,0.0
Streptococcus sp. HKU75,0.0
Streptococcus sp. CNU G2,0.0
Streptococcus sp. oral taxon 431,0.0
Streptococcus equi,0.0
Pediococcus inopinatus,0.0
Pediococcus pentosaceus,0.0
Liquorilactobacillus mali,0.0
Thermoanaerobacter kivui,0.0
Thermosediminibacter oceani,0.0
Biomaibacter acetigenes,0.0
Tepidanaerobacter acetatoxydans,0.0
Natranaerobius thermophilus,0.0
Anoxybacter fermentans,0.0
Acetohalobium arabaticum,0.0
Halobacteroides halobius,0.0
Halanaerobium hydrogeniformans,0.0
Halanaerobium praevalens,0.0
Halothermothrix orenii,0.0
Halocella sp. SP3-1,0.0
Carboxydothermus hydrogenoformans,0.0
Thermoanaerobacter mathranii,0.0
Moorella glycerini,0.0
Lactobacillus delbrueckii,0.0
Moorella thermoacetica,0.0
Mahella australiensis,0.0
Thermoanaerobacterium thermosaccharolyticum,0.0
Thermoanaerobacterium aotearoense,0.0
Thermoanaerobacterium xylanolyticum,0.0
Caldicellulosiruptor saccharolyticus,0.0
Caldicellulosiruptor changbaiensis,0.0
Caldicellulosiruptor kronotskyensis,0.0
Caldicellulosiruptor lactoaceticus,0.0
Caldicellulosiruptor obsidiansis,0.0
Alkalicella caledoniensis,0.0
Candidatus Syntrophocurvum alkaliphilum,0.0
Syntrophothermus lipocalidus,0.0
Koleobacter methoxysyntrophicus,0.0
Lactobacillus crispatus,0.0
Liquorilactobacillus nagelii,0.0
Lactobacillus helsingborgensis,0.0
Weissella cryptocerci,0.0
Weissella cibaria,0.0
Weissella paramesenteroides,0.0
Weissella confusa,0.0
Weissella jogaejeotgali,0.0
Latilactobacillus sakei,0.0
Lacticaseibacillus rhamnosus,0.0
Ligilactobacillus ruminis,0.0
Lactiplantibacillus paraplantarum,0.0
Lactiplantibacillus pentosus,0.0
Limosilactobacillus pontis,0.0
Limosilactobacillus mucosae,0.0
Lactobacillus terrae,0.0
Lactobacillus kefiranofaciens,0.0
Lactobacillus sp. JM1,0.0
Lactobacillus apis,0.0
Lactobacillus amylolyticus,0.0
Lactobacillus ultunensis,0.0
Lactobacillus acetotolerans,0.0
Lactobacillus amylovorus,0.0
Lactobacillus acidophilus,0.0
Lactobacillus jensenii,0.0
Lactobacillus kullabergensis,0.0
Lactobacillus iners,0.0
Lactobacillus sp. CBA3606,0.0
Lactobacillus sp. CBA3605,0.0
