Genus,RA
Guyparkeria,0.0
Rodentibacter,0.0
Woeseia,0.0
Sulfurivermis,0.0
Halothiobacillus,0.0
Thiohalobacter,0.0
Wenzhouxiangella,0.0
Sulfuriflexus,0.0
Granulosicoccus,0.0
Thioflavicoccus,0.0
Caldichromatium,0.0
Avibacterium,0.0
Bisgaardia,0.0
Dickeya,0.0
Agarilytica,0.0
Congregibacter,0.0
Kineobactrum,0.0
Halioglobus,0.0
Microbulbifer,0.0
Oceanicoccus,0.0
Spongiibacter,0.0
Zhongshania,0.0
Saccharophagus,0.0
Simiduia,0.0
Teredinibacter,0.0
Vespertiliibacter,0.0
Cellvibrio,0.0
Succinivibrio,0.0
Dongshaea,0.0
Zobellella,0.0
Tolumonas,0.0
Oceanimonas,0.0
Oceanisphaera,0.0
Aeromonas,0.0
Frederiksenia,0.0
Candidatus Nitrosacidococcus,0.0
Marichromatium,0.0
Thiocystis,0.0
Sodalis,0.0
Luteimonas,0.0
Lysobacter,0.0
Stenotrophomonas,0.0
Paraphotobacterium,0.0
Grimontia,0.0
Enterovibrio,0.0
Salinivibrio,0.0
Aliivibrio,0.0
Photobacterium,0.0
Jinshanibacter,0.0
Candidatus Nitrosoglobus,0.0
Limnobaculum,0.0
Leminorella,0.0
Pragia,0.0
Plesiomonas,0.0
Obesumbacterium,0.0
Edwardsiella,0.0
Hafnia,0.0
Lonsdalea,0.0
Brenneria,0.0
Pseudoxanthomonas,0.0
Thermomonas,0.0
Pseudolysobacter,0.0
Xylella,0.0
Allochromatium,0.0
Thiodictyon,0.0
Rheinheimera,0.0
Nitrosococcus,0.0
Halorhodospira,0.0
Spiribacter,0.0
Aquisalimonas,0.0
Acidihalobacter,0.0
Thioalkalivibrio,0.0
Ectothiorhodospira,0.0
Alkalilimnicola,0.0
Ahniella,0.0
Frateuria,0.0
Aerosticca,0.0
Luteibacter,0.0
Rhodanobacter,0.0
Dokdonella,0.0
Dyella,0.0
Arenimonas,0.0
Tardibacter,0.0
Erythrobacter,0.0
Porphyrobacter,0.0
Halarcobacter,0.0
Helicobacter,0.0
Nitratifractor,0.0
Sulfurovum,0.0
Sulfuricurvum,0.0
Sulfurimonas,0.0
Sulfurospirillum,0.0
Campylobacter,0.0
Poseidonibacter,0.0
Pseudoarcobacter,0.0
Malaciobacter,0.0
Nitratiruptor,0.0
Arcobacter,0.0
Aliarcobacter,0.0
Desulfarculus,0.0
Bradymonas,0.0
Persicimonas,0.0
Desulfoglaeba,0.0
Syntrophobacter,0.0
Desulfomonile,0.0
Syntrophus,0.0
Hydrogenimonas,0.0
Nitrosophilus,0.0
Weeksella,0.0
Croceibacter,0.0
Riemerella,0.0
Cloacibacterium,0.0
Ornithobacterium,0.0
Empedobacter,0.0
Planobacterium,0.0
Epilithonimonas,0.0
Psychroserpens,0.0
Amniculibacterium,0.0
Altibacter,0.0
Wenyingzhuangia,0.0
Cetia,0.0
Gillisia,0.0
Lutibacter,0.0
Hydrogenophilus,0.0
Mariprofundus,0.0
Acidithiobacillus,0.0
Bdellovibrio,0.0
Halobacteriovorax,0.0
Bacteriovorax,0.0
Nautilia,0.0
Desulfobacca,0.0
Desulfohalobium,0.0
Desulfomicrobium,0.0
Desulfonema,0.0
Desulfurivibrio,0.0
Desulfotalea,0.0
Desulfocapsa,0.0
Desulfatibacillum,0.0
Desulfococcus,0.0
Desulfobacterium,0.0
Desulfosarcina,0.0
Desulfobacter,0.0
Desulfobacula,0.0
Desulfuromonas,0.0
Lawsonia,0.0
Pelobacter,0.0
Geoalkalibacter,0.0
Geobacter,0.0
Candidatus Profftella,0.0
Candidatus Kinetoplastibacterium,0.0
Candidatus Accumulibacter,0.0
Casimicrobium,0.0
Fluviibacter,0.0
Dechloromonas,0.0
Desulfopila,0.0
Desulfobulbus,0.0
Archangium,0.0
Melittangium,0.0
Desulfocurvibacter,0.0
Desulfolutivibrio,0.0
Pseudodesulfovibrio,0.0
Maridesulfovibrio,0.0
Desulfovibrio,0.0
Haliangium,0.0
Labilithrix,0.0
Minicystis,0.0
Sandaracinus,0.0
Pajaroellobacter,0.0
Chondromyces,0.0
Sorangium,0.0
Vulgatibacter,0.0
Anaeromyxobacter,0.0
Pyxidicoccus,0.0
Corallococcus,0.0
Myxococcus,0.0
Stigmatella,0.0
Cystobacter,0.0
Apibacter,0.0
Cruoricaptor,0.0
Niveibacterium,0.0
Arachidicoccus,0.0
Lacibacter,0.0
Phnomibacter,0.0
Pseudobacter,0.0
Filimonas,0.0
Pseudocnuella,0.0
Paraflavitalea,0.0
Niastella,0.0
Niabella,0.0
Flavisolibacter,0.0
Alkalitalea,0.0
Saprospira,0.0
Labilibaculum,0.0
Draconibacterium,0.0
Sodaliphilus,0.0
Muribaculum,0.0
Pistricoccus,0.0
Porphyromonas,0.0
Salinivirga,0.0
Alistipes,0.0
Barnesiella,0.0
Panacibacter,0.0
Haliscomenobacter,0.0
Bergeyella,0.0
Gemmatimonas,0.0
Catellatospora,0.0
Polymorphospora,0.0
Salinispora,0.0
Phytohabitans,0.0
Actinocatenispora,0.0
Plantactinospora,0.0
Actinoplanes,0.0
Fibrobacter,0.0
Gemmatirosa,0.0
Candidatus Cloacimonas,0.0
Rhodothermus,0.0
Melioribacter,0.0
Ignavibacterium,0.0
Candidatus Cyclonatronum,0.0
Chloroherpeton,0.0
Chlorobaculum,0.0
Pelodictyon,0.0
Chlorobium,0.0
Prosthecochloris,0.0
Salinibacter,0.0
Coprobacter,0.0
Tenuifilum,0.0
Odoribacter,0.0
Arcticibacterium,0.0
Adhaeribacter,0.0
Pontibacter,0.0
Hymenobacter,0.0
Cytophaga,0.0
Fibrella,0.0
Aquirufa,0.0
Rhodocytophaga,0.0
Dyadobacter,0.0
Leadbetterella,0.0
Runella,0.0
Butyricimonas,0.0
Belliella,0.0
Cyclobacterium,0.0
Aquiflexum,0.0
Ichthyobacterium,0.0
Candidatus Sulcia,0.0
Fluviicola,0.0
Blattabacterium,0.0
Owenweeksia,0.0
Croceimicrobium,0.0
Rufibacter,0.0
Nibribacter,0.0
Flammeovirga,0.0
Marivirga,0.0
Paludibacter,0.0
Petrimonas,0.0
Proteiniphilum,0.0
Dysgonomonas,0.0
Phocaeicola,0.0
Tannerella,0.0
Parabacteroides,0.0
Alloprevotella,0.0
Paraprevotella,0.0
Prevotella,0.0
Anseongella,0.0
Solitalea,0.0
Pseudopedobacter,0.0
Olivibacter,0.0
Candidatus Cardinium,0.0
Candidatus Amoebophilus,0.0
Bernardetia,0.0
Chryseolinea,0.0
Fulvivirga,0.0
Oryzomicrobium,0.0
Azospira,0.0
Altererythrobacter,0.0
Candidatus Puniceispirillum,0.0
Marinicauda,0.0
Maricaulis,0.0
Hyphobacterium,0.0
Glycocaulis,0.0
Hirschia,0.0
Hyphomonas,0.0
Candidatus Nucleicultrix,0.0
Candidatus Paracaedibacter,0.0
Candidatus Cytomitobacter,0.0
Micavibrio,0.0
Magnetococcus,0.0
Phreatobacter,0.0
Candidatus Pelagibacter,0.0
Candidatus Deianiraea,0.0
Ehrlichia,0.0
Anaplasma,0.0
Wolbachia,0.0
Candidatus Phycorickettsia,0.0
Rickettsia,0.0
Asticcacaulis,0.0
Paremcibacter,0.0
Kordiimonas,0.0
Delftia,0.0
Candidatus Vallotia,0.0
Ottowia,0.0
Kinneretia,0.0
Diaphorobacter,0.0
Hydrogenophaga,0.0
Acidovorax,0.0
Comamonas,0.0
Rhodoferax,0.0
Variovorax,0.0
Mycoavidus,0.0
Ephemeroptericola,0.0
Parvularcula,0.0
Caballeronia,0.0
Mycetohabitans,0.0
Pandoraea,0.0
Lautropia,0.0
Chitinimonas,0.0
Limnobacter,0.0
Ralstonia,0.0
Burkholderia,0.0
Cupriavidus,0.0
Terricaulis,0.0
Phenylobacterium,0.0
Caulobacter,0.0
Acidibrevibacterium,0.0
Parasaccharibacter,0.0
Lichenicola,0.0
Gluconacetobacter,0.0
Neoasaia,0.0
Asaia,0.0
Gluconobacter,0.0
Stella,0.0
Granulibacter,0.0
Komagataeibacter,0.0
Roseomonas,0.0
Brevundimonas,0.0
Acetobacter,0.0
Sandaracinobacter,0.0
Sphingosinicella,0.0
Aurantiacibacter,0.0
Paraurantiacibacter,0.0
Qipengyuania,0.0
Pelagerythrobacter,0.0
Croceicoccus,0.0
Tsuneonella,0.0
Roseococcus,0.0
Acidiphilium,0.0
Kozakia,0.0
Entomobacter,0.0
Terasakiella,0.0
Pararhodospirillum,0.0
Candidatus Endolissoclinum,0.0
Haematospirillum,0.0
Indioceanicola,0.0
Tistrella,0.0
Magnetospirillum,0.0
Ferrovibrio,0.0
Rhodospirillum,0.0
Thalassospira,0.0
Hypericibacter,0.0
Defluviicoccus,0.0
Magnetospira,0.0
Nitrospirillum,0.0
Niveispirillum,0.0
Skermanella,0.0
Azospirillum,0.0
Swingsia,0.0
Commensalibacter,0.0
Ramlibacter,0.0
Hylemonella,0.0
Rugosibacter,0.0
Sulfurimicrobium,0.0
Usitatibacter,0.0
Thiobacillus,0.0
Sulfuritortus,0.0
Candidatus Methylopumilus,0.0
Methylobacillus,0.0
Methylotenera,0.0
Methylophilus,0.0
Methylovorus,0.0
Sulfuricella,0.0
Sulfuriferula,0.0
Kingella,0.0
Sideroxydans,0.0
Ferriphaselus,0.0
Candidatus Nitrotoga,0.0
Gallionella,0.0
Methyloversatilis,0.0
Sterolibacterium,0.0
Denitratisoma,0.0
Nitrosospira,0.0
Turicimonas,0.0
Eikenella,0.0
Vitreoscilla,0.0
Simplicispira,0.0
Aquitalea,0.0
Aromatoleum,0.0
Azoarcus,0.0
Thauera,0.0
Vogesella,0.0
Microvirgula,0.0
Pseudogulbenkiania,0.0
Laribacter,0.0
Jeongeupia,0.0
Chitinibacter,0.0
Aquaspirillum,0.0
Conchiformibius,0.0
Deefgea,0.0
Paludibacterium,0.0
Chromobacterium,0.0
Iodobacter,0.0
Snodgrassella,0.0
Chitinolyticbacter,0.0
Alysiella,0.0
Crenobacter,0.0
Simonsiella,0.0
Sutterella,0.0
Roseateles,0.0
Sphaerotilus,0.0
Advenella,0.0
Castellaniella,0.0
Pusillimonas,0.0
Kerstersia,0.0
Pigmentiphaga,0.0
Pelistega,0.0
Taylorella,0.0
Oligella,0.0
Bordetella,0.0
Alcaligenes,0.0
Achromobacter,0.0
Paucibacter,0.0
Candidatus Symbiobacter,0.0
Verminephrobacter,0.0
Limnohabitans,0.0
Alicycliphilus,0.0
Melaminivora,0.0
Schlegelella,0.0
Pulveribacter,0.0
Curvibacter,0.0
Serpentinomonas,0.0
Paenalcaligenes,0.0
Basilea,0.0
Orrella,0.0
Algicoccus,0.0
Mitsuaria,0.0
Rubrivivax,0.0
Leptothrix,0.0
Methylibium,0.0
Aquabacterium,0.0
Inhella,0.0
Rhizobacter,0.0
Xylophilus,0.0
Thiomonas,0.0
Oxalobacter,0.0
Noviherbaspirillum,0.0
Glaciimonas,0.0
Duganella,0.0
Herminiimonas,0.0
Undibacterium,0.0
Collimonas,0.0
Herbaspirillum,0.0
Janthinobacterium,0.0
Massilia,0.0
Alphabaculovirus,0.0
