Species,RA
Vibrio breoganii,0.0
Vibrio vulnificus,0.0
Vibrio panuliri,0.0
Vibrio anguillarum,0.0
Vibrio metschnikovii,0.0
Vibrio tapetis,0.0
Photobacterium ganghwense,0.0
Photobacterium damselae,0.0
Mannheimia haemolytica,0.0
Haemophilus parainfluenzae,0.0
Comamonas testosteroni,0.0
Herbaspirillum frisingense,0.0
Comamonas piscis,0.0
Polystyrenella longa,0.0
Fuerstia marisgermanicae,0.0
Calycomorphotria hydatis,0.0
Symmachiella dynata,0.0
Planctomyces sp. SH-PL14,0.0
Crateriforma conspicua,0.0
Thalassoglobus polymorphus,0.0
Stieleria neptunia,0.0
Stieleria maiorica,0.0
Rosistilla oblonga,0.0
Rosistilla carotiformis,0.0
Mariniblastus fucicola,0.0
Bremerella volcania,0.0
Lignipirellula cremea,0.0
Anatilimnocola aggregata,0.0
Lacipirellula limnantheis,0.0
Pirellulimonas nuda,0.0
Telmatocola sphagniphila,0.0
Tuwongella immobilis,0.0
Limnoglobus roseus,0.0
Alienimonas californiensis,0.0
Gimesia panareensis,0.0
Isosphaera pallida,0.0
Gimesia fumaroli,0.0
Prosthecochloris aestuarii,0.0
Prosthecochloris sp. GSB1,0.0
Candidatus Cyclonatronum proteinivorum,0.0
Melioribacter roseus,0.0
Gemmatirosa kalamazoonesis,0.0
Fibrobacter succinogenes,0.0
Akkermansia glycaniphila,0.0
Verrucomicrobium sp. GAS474,0.0
Verrucomicrobium spinosum,0.0
Luteolibacter sp. 32A,0.0
Luteolibacter luteus,0.0
Roseimicrobium sp. ORNL1,0.0
Nibricoccus aquaticus,0.0
Opitutus terrae,0.0
Opitutus sp. GAS368,0.0
Coraliomargarita akajimensis,0.0
Methylacidimicrobium sp. B4,0.0
Gimesia benthica,0.0
Gimesia maris,0.0
Frigoriglobus tundricola,0.0
Tautonia plasticadhaerens,0.0
Pelodictyon luteolum,0.0
Treponema pedis,0.0
Treponema phagedenis,0.0
Treponema ruminis,0.0
Treponema denticola,0.0
Treponema brennaborense,0.0
Treponema parvum,0.0
Salinispira pacifica,0.0
Spirochaetaceae bacterium RmG30,0.0
Sphaerochaeta globosa,0.0
Sphaerochaeta coccoides,0.0
Sphaerochaeta pleomorpha,0.0
Spirochaeta thermophila,0.0
Oceanispirochaeta crateris,0.0
Thiospirochaeta perfilievii,0.0
Borrelia miyamotoi,0.0
Borrelia coriaceae,0.0
Borrelia parkeri,0.0
Borreliella burgdorferi,0.0
Brachyspira pilosicoli,0.0
Leptospira weilii,0.0
Treponema primitia,0.0
Treponema putidum,0.0
Singulisphaera acidiphila,0.0
Treponema azotonutricium,0.0
Limihaloglobus sulfuriphilus,0.0
Sedimentisphaera salicampi,0.0
Anaerohalosphaera lusitana,0.0
Poriferisphaera corsica,0.0
Humisphaera borealis,0.0
Planctomycetes bacterium HG15A2,0.0
Planctomycetes bacterium EC9,0.0
Planctomycetes bacterium K22_7,0.0
Waddlia chondrophila,0.0
Neochlamydia sp. S13,0.0
Chlamydiifrater phoenicopteri,0.0
Kiritimatiella glycovorans,0.0
Treponema succinifaciens,0.0
Treponema socranskii,0.0
Treponema caldarium,0.0
Treponema sp. OMZ 838,0.0
Treponema sp. RCC2812,0.0
Treponema sp. OMZ 806,0.0
Treponema medium,0.0
Chlorobaculum limnaeum,0.0
Pelodictyon phaeoclathratiforme,0.0
Elizabethkingia anophelis,0.0
Spirosoma sp. CJU-R4,0.0
Spirosoma sp. PL0136,0.0
Spirosoma rigui,0.0
Spirosoma radiotolerans,0.0
Spirosoma endbachense,0.0
Spirosoma montaniterrae,0.0
Spirosoma pollinicola,0.0
Fibrella aestuarina,0.0
Dyadobacter fermentans,0.0
Arcticibacterium luteifluviistationis,0.0
Aquirufa nivalisilvae,0.0
Echinicola strongylocentroti,0.0
Echinicola sp. 20G,0.0
Echinicola rosea,0.0
Aquiflexum balticum,0.0
Algoriphagus sp. Y33,0.0
Flammeovirga kamogawensis,0.0
Flammeovirga pectinis,0.0
Flammeovirga yaeyamensis,0.0
Flammeovirgaceae bacterium R1DC9,0.0
Spirosoma sp. KUDC1026,0.0
Nibribacter ruber,0.0
Marivirga tractuosa,0.0
Adhaeribacter swui,0.0
Riemerella anatipestifer,0.0
Blattabacterium cuenoti,0.0
Blattabacterium sp. (Mastotermes darwiniensis),0.0
Blattabacterium sp. (Blattella germanica),0.0
Ichthyobacterium seriolicida,0.0
Candidatus Sulcia muelleri,0.0
Owenweeksia hongkongensis,0.0
Hymenobacter sp. BT18,0.0
Hymenobacter sp. PAMC 26628,0.0
Hymenobacter sp. TS19,0.0
Hymenobacter sp. DG25A,0.0
Hymenobacter sp. APR13,0.0
Hymenobacter baengnokdamensis,0.0
Hymenobacter sedentarius,0.0
Hymenobacter busanensis,0.0
Hymenobacter radiodurans,0.0
Pontibacter korlensis,0.0
Rufibacter tibetensis,0.0
Rufibacter sp. DG15C,0.0
Bernardetia litoralis,0.0
Chryseolinea soli,0.0
Chlorobium chlorochromatii,0.0
Mucilaginibacter xinganensis,0.0
Anseongella ginsenosidimutans,0.0
Solitalea canadensis,0.0
Chitinophaga sp. KRA15-503,0.0
Chitinophaga sp. XS-30,0.0
Chitinophaga agri,0.0
Chitinophaga pinensis,0.0
Niabella soli,0.0
Niabella ginsenosidivorans,0.0
Arachidicoccus sp. BS20,0.0
Arachidicoccus ginsenosidivorans,0.0
Arachidicoccus soli,0.0
Niastella koreensis,0.0
Flavisolibacter ginsenosidimutans,0.0
Panacibacter ginsenosidivorans,0.0
Haliscomenobacter hydrossis,0.0
Saprospira grandis,0.0
Rhodothermus marinus,0.0
Chlorobium phaeobacteroides,0.0
Chlorobium phaeovibrioides,0.0
Olivibacter sp. SDN3,0.0
Mucilaginibacter ginsenosidivorax,0.0
Candidatus Amoebophilus asiaticus,0.0
Mucilaginibacter gossypii,0.0
Pedobacter sp. KBS0701,0.0
Pedobacter sp. eg,0.0
Pedobacter sp. SW-16,0.0
Pedobacter sp. HDW13,0.0
Pedobacter sp. CJ43,0.0
Pedobacter ginsengisoli,0.0
Pedobacter steynii,0.0
Pedobacter roseus,0.0
Pedobacter cryoconitis,0.0
Pedobacter suwonensis,0.0
Sphingobacterium spiritivorum,0.0
Sphingobacterium multivorum,0.0
Sphingobacterium sp. CZ-2,0.0
Sphingobacterium sp. DR205,0.0
Sphingobacterium sp. UDSM-2020,0.0
Mucilaginibacter sp. 14171R-50,0.0
Mucilaginibacter gotjawali,0.0
Mucilaginibacter mali,0.0
Mucilaginibacter paludis,0.0
Leptospira tipperaryensis,0.0
Leptospira interrogans,0.0
Fusobacterium ulcerans,0.0
Methanolacinia petrolearia,0.0
Methanocorpusculum labreanum,0.0
Methanoregula formicica,0.0
Methanoregula boonei,0.0
Methanosarcina sp. MTP4,0.0
Methanosarcina mazei,0.0
Methanosarcina barkeri,0.0
Methanosarcina vacuolata,0.0
Methanosarcina flavescens,0.0
Methanothrix thermoacetophila,0.0
Methanosaeta harundinacea,0.0
Methanocella arvoryzae,0.0
Halorubrum sp. PV6,0.0
Halorubrum sp. RHB-C,0.0
Halorubrum lacusprofundi,0.0
Haloferax volcanii,0.0
Haloferax mediterranei,0.0
Halosimplex litoreum,0.0
Halorhabdus tiamatea,0.0
Halanaeroarchaeum sulfurireducens,0.0
Methanofollis liminatans,0.0
Methanoculleus bourgensis,0.0
Natronococcus occultus,0.0
Methanoculleus marisnigri,0.0
Plasmodium vinckei,0.0
Plasmodium coatneyi,0.0
Plasmodium relictum,0.0
Babesia bigemina,0.0
Babesia microti,0.0
Theileria parva,0.0
Theileria orientalis,0.0
Besnoitia besnoiti,0.0
Neospora caninum,0.0
Toxoplasma gondii,0.0
Thalassiosira pseudonana,0.0
Phaeodactylum tricornutum,0.0
Leishmania panamensis,0.0
Leishmania braziliensis,0.0
Leishmania major,0.0
Trypanosoma brucei,0.0
Dictyostelium discoideum,0.0
Methanospirillum hungatei,0.0
Methanospirillum sp. J.3.6.1-F.2.7.3,0.0
Halopiger xanaduensis,0.0
Methanobacterium sp. MethCAN,0.0
Fusobacterium varium,0.0
Sulfodiicoccus acidiphilus,0.0
Thermogladius calderae,0.0
Thermofilum uzonense,0.0
Caldisphaera lagunensis,0.0
Fervidicoccus fontis,0.0
Nitrosopumilus cobalaminigenes,0.0
Nitrosopumilus maritimus,0.0
Nitrosopumilus adriaticus,0.0
Nitrosopumilus piranensis,0.0
Candidatus Nitrosocosmicus oleophilus,0.0
Candidatus Nitrososphaera gargensis,0.0
Candidatus Nitrosopelagicus brevis,0.0
Aciduliprofundum boonei,0.0
DPANN group archaeon LC1Nh,0.0
Enterococcus virus EF3,0.0
Pseudoalteromonas phage H103,0.0
Escherichia virus HK542,0.0
Enterobacter phage Tyrion,0.0
Enterobacteria phage IME10,0.0
Lymphocystis disease virus Sa,0.0
Metallosphaera cuprina,0.0
Sulfolobus acidocaldarius,0.0
Methanobacterium formicicum,0.0
Sulfolobus islandicus,0.0
Methanobrevibacter millerae,0.0
Methanobrevibacter sp. AbM4,0.0
Methanobrevibacter smithii,0.0
Methanosphaera stadtmanae,0.0
Methanococcus vannielii,0.0
Methanococcus voltae,0.0
Methanocaldococcus fervens,0.0
Methanocaldococcus jannaschii,0.0
Pyrococcus kukulkanii,0.0
Pyrococcus sp. ST04,0.0
Pyrococcus furiosus,0.0
Thermococcus barophilus,0.0
Thermococcus litoralis,0.0
Thermococcus sp. 4557,0.0
Palaeococcus pacificus,0.0
Ferroglobus placidus,0.0
Archaeoglobus profundus,0.0
Archaeoglobus veneficus,0.0
Acidianus hospitalis,0.0
Plasmodium yoelii,0.0
Plasmodium berghei,0.0
Plasmodium chabaudi,0.0
Granulicella tundricola,0.0
Terriglobus roseus,0.0
Terriglobus saanensis,0.0
Terriglobus albidus,0.0
Acidobacterium sp. 4Y35,0.0
Edaphobacter sp. 12200R-103,0.0
Paludibaculum fermentans,0.0
Luteitalea pratensis,0.0
Chloracidobacterium sp. BV2-C,0.0
Jonquetella anthropi,0.0
Fretibacterium fastidiosum,0.0
Cloacibacillus porcorum,0.0
Thermanaerovibrio velox,0.0
Acetomicrobium mobile,0.0
Aminomonas paucivorans,0.0
Nitrospira sp. KM1,0.0
Nitrospira japonica,0.0
Leptospirillum sp. Group II 'CF-1',0.0
Thermodesulfovibrio yellowstonii,0.0
Caldithrix abyssi,0.0
Granulicella mallensis,0.0
Granulicella sp. 5B5,0.0
Plasmodium cynomolgi,0.0
Granulicella sp. WH15,0.0
Fusobacterium nucleatum,0.0
Fusobacterium mortiferum,0.0
Fusobacterium canifelinum,0.0
Fusobacterium sp. NSJ-57,0.0
Fusobacterium pseudoperiodonticum,0.0
Fusobacterium necrophorum,0.0
Ilyobacter polytropus,0.0
Leptotrichia wadei,0.0
Leptotrichia trevisanii,0.0
Streptobacillus moniliformis,0.0
Pseudoleptotrichia goodfellowii,0.0
Sebaldella termitidis,0.0
Thermosipho melanesiensis,0.0
Fervidobacterium nodosum,0.0
Thermotoga sp. RQ7,0.0
Pseudothermotoga thermarum,0.0
Mesotoga infera,0.0
Defluviitoga tunisiensis,0.0
Athalassotoga saccharophila,0.0
Hydrogenobacter sp. T-8,0.0
Thermocrinis ruber,0.0
Persephonella marina,0.0
Deferribacter desulfuricans,0.0
Naumovozyma dairenensis,0.0
Naumovozyma castellii,0.0
Kluyveromyces marxianus,0.0
Kluyveromyces lactis,0.0
Saccharomyces paradoxus,0.0
Saccharomyces cerevisiae,0.0
Tetrapisispora blattae,0.0
Tetrapisispora phaffii,0.0
Eremothecium cymbalariae,0.0
Eremothecium gossypii,0.0
Zygosaccharomyces rouxii,0.0
[Candida] glabrata,0.0
Torulaspora delbrueckii,0.0
Kazachstania naganishii,0.0
Pichia kudriavzevii,0.0
Scheffersomyces stipitis,0.0
Sporisorium graminicola,0.0
Homo sapiens,0.0
Plasmodium malariae,0.0
Cercospora beticola,0.0
Aspergillus puulaauensis,0.0
Aspergillus luchuensis,0.0
Thermothielavioides terrestris,0.0
Flexistipes sinusarabici,0.0
Geovibrio thiophilus,0.0
Calditerrivibrio nitroreducens,0.0
Caldisericum exile,0.0
Caldimicrobium thiodismutans,0.0
Candidatus Endomicrobium trichonymphae,0.0
Desulfurispirillum indicum,0.0
Thermothelomyces thermophilus,0.0
Neurospora crassa,0.0
Aspergillus fumigatus,0.0
Pyricularia pennisetigena,0.0
Pyricularia grisea,0.0
Fusarium oxysporum,0.0
Fusarium fujikuroi,0.0
Fusarium verticillioides,0.0
Fusarium venenatum,0.0
Fusarium pseudograminearum,0.0
Colletotrichum higginsianum,0.0
Empedobacter falsenii,0.0
Elizabethkingia miricola,0.0
Comamonas aquatica,0.0
Desulfohalobium retbaense,0.0
Geobacter sp. SVR,0.0
Geobacter sp. FeAm09,0.0
Geobacter sp. M18,0.0
Geobacter sp. Jerry-YX,0.0
Geobacter pickeringii,0.0
Geobacter lovleyi,0.0
Geobacter daltonii,0.0
Geobacter uraniireducens,0.0
Geobacter sulfurreducens,0.0
Geobacter bemidjiensis,0.0
Geoalkalibacter subterraneus,0.0
Desulfuromonas sp. DDH964,0.0
Pelobacter propionicus,0.0
Syntrophotalea acetylenica,0.0
Syntrophotalea carbinolica,0.0
Syntrophotalea acetylenivorans,0.0
Desulfosarcina ovata,0.0
Desulfosarcina alkanivorans,0.0
Desulfosarcina widdelii,0.0
Geobacter sp. M21,0.0
Desulfomicrobium baculatum,0.0
Desulfococcus oleovorans,0.0
Lawsonia intracellularis,0.0
Desulfovibrio sp. IOR2,0.0
Desulfovibrio sp. 86,0.0
Desulfovibrio ferrophilus,0.0
Desulfovibrio desulfuricans,0.0
Desulfovibrio vulgaris,0.0
Desulfovibrio marinus,0.0
Desulfovibrio carbinoliphilus,0.0
Desulfovibrio piger,0.0
Desulfovibrio alaskensis,0.0
Desulfovibrio gigas,0.0
Desulfovibrio magneticus,0.0
Desulfovibrio sulfodismutans,0.0
Maridesulfovibrio salexigens,0.0
Maridesulfovibrio hydrothermalis,0.0
Pseudodesulfovibrio piezophilus,0.0
Pseudodesulfovibrio mercurii,0.0
Pseudodesulfovibrio sp. zrk46,0.0
Pseudodesulfovibrio cashew,0.0
Desulfolutivibrio sulfoxidireducens,0.0
Desulfococcus multivorans,0.0
Desulfonema magnum,0.0
Candidatus Accumulibacter phosphatis,0.0
Campylobacter jejuni,0.0
Campylobacter hominis,0.0
Campylobacter ornithocola,0.0
Campylobacter rectus,0.0
Campylobacter geochelonis,0.0
Campylobacter corcagiensis,0.0
Campylobacter mucosalis,0.0
Campylobacter hyointestinalis,0.0
Campylobacter fetus,0.0
Campylobacter lari,0.0
Campylobacter upsaliensis,0.0
Campylobacter curvus,0.0
Arcobacter suis,0.0
Arcobacter sp. FWKO B,0.0
Arcobacter peruensis,0.0
Arcobacter nitrofigilis,0.0
Arcobacter defluvii,0.0
Halarcobacter bivalviorum,0.0
Halarcobacter ebronensis,0.0
Pseudoarcobacter acticola,0.0
Campylobacter blaseri,0.0
Desulfarculus baarsii,0.0
Desulfonema limicola,0.0
Persicimonas caeni,0.0
Desulfobacula toluolica,0.0
Desulfobacter postgatei,0.0
Desulfatibacillum aliphaticivorans,0.0
Desulfobacterium autotrophicum,0.0
Desulfobulbus propionicus,0.0
Desulfobulbus oralis,0.0
Desulfurivibrio alkaliphilus,0.0
Desulfocapsa sulfexigens,0.0
Desulfopila sp. IMCC35004,0.0
Corallococcus coralloides,0.0
Myxococcus xanthus,0.0
Cystobacter fuscus,0.0
Archangium violaceum,0.0
Sorangium cellulosum,0.0
Labilithrix luteola,0.0
Sandaracinus amylolyticus,0.0
Haliangium ochraceum,0.0
Syntrophobacter fumaroxidans,0.0
Syntrophus aciditrophicus,0.0
Casimicrobium huifangae,0.0
Usitatibacter palustris,0.0
Cloacibacterium normanense,0.0
Massilia putida,0.0
Massilia armeniaca,0.0
Massilia oculi,0.0
Janthinobacterium sp. 17J80-10,0.0
Janthinobacterium sp. LM6,0.0
Janthinobacterium sp. PLB02,0.0
Janthinobacterium svalbardensis,0.0
Herbaspirillum seropedicae,0.0
Herbaspirillum sp. meg3,0.0
Herbaspirillum rubrisubalbicans,0.0
Pseudomonas sp. Y39-6,0.0
Herbaspirillum huttiense,0.0
Duganella sp. AF9R3,0.0
Duganella sp. GN2-R2,0.0
Collimonas arenae,0.0
Collimonas fungivorans,0.0
Undibacterium parvum,0.0
Undibacterium sp. YM2,0.0
Oxalobacter formigenes,0.0
Glaciimonas sp. PAMC28666,0.0
Massilia albidiflava,0.0
Massilia violaceinigra,0.0
Thiomonas intermedia,0.0
Massilia lutea,0.0
Serpentinomonas mccroryi,0.0
Serpentinomonas raichei,0.0
Melaminivora sp. SC2-9,0.0
Delftia acidovorans,0.0
Rhodoferax sp. PAMC29310,0.0
Rhodoferax antarcticus,0.0
Alicycliphilus denitrificans,0.0
Diaphorobacter ruginosibacter,0.0
Diaphorobacter sp. HDW4B,0.0
Kinneretia sp. DAIF2,0.0
Hylemonella gracilis,0.0
Limnohabitans sp. 63ED37-2,0.0
Limnohabitans sp. 103DPR2,0.0
Acidovorax sp. 1608163,0.0
Acidovorax antarcticus,0.0
Ottowia sp. oral taxon 894,0.0
Polaromonas naphthalenivorans,0.0
Curvibacter sp. AEP1-3,0.0
Massilia sp. YMA4,0.0
Xylophilus rhododendri,0.0
Roseateles depolymerans,0.0
Sulfuritortus calidifontis,0.0
Jeongeupia sp. HS-3,0.0
Paludibacterium paludis,0.0
Chitinibacter sp. 2T18,0.0
Thauera aromatica,0.0
Thauera humireducens,0.0
Thauera chlorobenzoica,0.0
Azoarcus sp. DD4,0.0
Azoarcus sp. CIB,0.0
Azoarcus communis,0.0
Azospira restricta,0.0
Aromatoleum bremense,0.0
Dechloromonas sp. TW-R-39-2,0.0
Candidatus Methylopumilus universalis,0.0
Methylotenera versatilis,0.0
Methylophilus sp. TWE2,0.0
Methylovorus glucosotrophus,0.0
Nitrosospira multiformis,0.0
Nitrosospira briensis,0.0
Nitrosomonas eutropha,0.0
Sulfuriferula plumbiphila,0.0
Paludibacterium yongneupense,0.0
Jeongeupia sp. USM3,0.0
Sphaerotilus natans,0.0
Aquitalea magnusonii,0.0
Rhizobacter gummiphilus,0.0
Sutterella wadsworthensis,0.0
Sutterella faecalis,0.0
Neisseria canis,0.0
Neisseria dentiae,0.0
Neisseria meningitidis,0.0
Neisseria elongata,0.0
Neisseria chenwenguii,0.0
Neisseria sicca,0.0
Neisseria animalis,0.0
Neisseria sp. ZJ785,0.0
Neisseria weaveri,0.0
Neisseria zoodegmatis,0.0
Simonsiella muelleri,0.0
Conchiformibius steedae,0.0
Chromobacterium violaceum,0.0
Chromobacterium vaccinii,0.0
Chromobacterium phragmitis,0.0
Chromobacterium paludis,0.0
Malaciobacter pacificus,0.0
Malaciobacter halophilus,0.0
Aliarcobacter cryaerophilus,0.0
Capnocytophaga stomatis,0.0
Capnocytophaga canimorsus,0.0
Capnocytophaga sp. oral taxon 878,0.0
Winogradskyella forsetii,0.0
Winogradskyella sp. PG-2,0.0
Winogradskyella sp. J14-2,0.0
Winogradskyella sediminis,0.0
Nonlabens marinus,0.0
Nonlabens sp. Ci31,0.0
Nonlabens sp. SY33080,0.0
Nonlabens dokdonensis,0.0
Maribacter cobaltidurans,0.0
Maribacter sp. T28,0.0
Psychroflexus torquis,0.0
Psychroflexus sp. ALD_RP9,0.0
Tenacibaculum dicentrarchi,0.0
Tenacibaculum sp. SZ-18,0.0
Tenacibaculum mesophilum,0.0
Flavivirga eckloniae,0.0
Dokdonia sp. MED134,0.0
Capnocytophaga gingivalis,0.0
Capnocytophaga cynodegmi,0.0
Gramella forsetii,0.0
Polaribacter haliotis,0.0
Flavobacterium sp. MDT1-60,0.0
Flavobacterium sp. CS20,0.0
Flavobacterium sp. Sr18,0.0
Flavobacterium sp. SLB02,0.0
Flavobacterium columnare,0.0
Flavobacterium johnsoniae,0.0
Flavobacterium sediminis,0.0
Flavobacterium psychrophilum,0.0
Flavobacterium nackdongense,0.0
Flavobacterium crocinum,0.0
Flavobacterium faecale,0.0
Polaribacter sp. SM13,0.0
Polaribacter sp. L3A8,0.0
Polaribacter sp. G4M1,0.0
Polaribacter sp. ALD11,0.0
Polaribacter sp. SA4-12,0.0
Polaribacter sp. KT 15,0.0
Polaribacter sp. KT25b,0.0
Polaribacter sejongensis,0.0
Gramella echinicola,0.0
Gramella salexigens,0.0
Aliarcobacter faecis,0.0
Chryseobacterium sp. G0201,0.0
Chryseobacterium sp. G0162,0.0
Chryseobacterium sp. IHB B 17019,0.0
Chryseobacterium sp. NBC 122,0.0
Chryseobacterium balustinum,0.0
Chryseobacterium indologenes,0.0
Chryseobacterium aureum,0.0
Chryseobacterium indoltheticum,0.0
Chryseobacterium lactis,0.0
Chryseobacterium manosquense,0.0
Chryseobacterium camelliae,0.0
Chryseobacterium gallinarum,0.0
Chryseobacterium cucumeris,0.0
Kaistella daneshvariae,0.0
Kaistella flava (ex Peng et al. 2021),0.0
Kaistella antarctica,0.0
Chryseobacterium taklimakanense,0.0
Epilithonimonas vandammei,0.0
Apibacter raozihei,0.0
Cloacibacterium caeni,0.0
Chryseobacterium sp. NEB161,0.0
Chryseobacterium sp. 6424,0.0
Aquimarina sp. AD10,0.0
Chryseobacterium sp. PCH239,0.0
Lacinutrix sp. WUR7,0.0
Lacinutrix venerupis,0.0
Urechidicola croceus,0.0
Robiginitalea biformata,0.0
Altibacter sp. ALE3EI,0.0
Muricauda ruestringensis,0.0
Cellulophaga sp. HaHaR_3_176,0.0
Cellulophaga sp. L1A9,0.0
Myroides phaeus,0.0
Antarcticibacterium flavum,0.0
Antarcticibacterium arcticum,0.0
Formosa sp. L2A11,0.0
Aequorivita sp. H23M31,0.0
Seonamhaeicola sp. S2-3,0.0
Chryseobacterium sp. POL2,0.0
Chryseobacterium sp. G0186,0.0
Chryseobacterium sp. JV274,0.0
Chryseobacterium sp. ZHDP1,0.0
Chryseobacterium sp. StRB126,0.0
Flavobacterium sp. I3-2,0.0
Flavobacterium sp. CLA17,0.0
Flavobacterium sp. M31R6,0.0
Acidithiobacillus ferrivorans,0.0
Parabacteroides goldsteinii,0.0
Parabacteroides merdae,0.0
Parabacteroides sp. CT06,0.0
Tannerella sp. oral taxon HOT-286,0.0
Bacteroides sp. HF-162,0.0
Bacteroides sp. A1C1,0.0
Bacteroides sp. CACC 737,0.0
Bacteroides sp. CBA7301,0.0
Bacteroides sp. M10,0.0
Bacteroides sp. PHL 2737,0.0
Bacteroides xylanisolvens,0.0
Bacteroides eggerthii,0.0
Bacteroides fragilis,0.0
Bacteroides cellulosilyticus,0.0
Bacteroides helcogenes,0.0
Bacteroides thetaiotaomicron,0.0
Bacteroides heparinolyticus,0.0
Bacteroides intestinalis,0.0
Bacteroides caccae,0.0
Mariprofundus ferrinatatus,0.0
Acidithiobacillus ferrooxidans,0.0
Labilibaculum antarcticum,0.0
Silvanigrella aquatica,0.0
Sulfurospirillum barnesii,0.0
Sulfurospirillum sp. UCH001,0.0
Sulfurospirillum halorespirans,0.0
Helicobacter pylori,0.0
Helicobacter cinaedi,0.0
Helicobacter canis,0.0
Helicobacter bizzozeronii,0.0
Helicobacter felis,0.0
Helicobacter mustelae,0.0
Sulfurimonas gotlandica,0.0
Sulfurimonas sp. NW10,0.0
Sulfurimonas sp. H1576,0.0
Sulfurimonas sp. B2,0.0
Sulfurimonas autotrophica,0.0
Sulfurovum sp. NBC37-1,0.0
Nitratifractor salsuginis,0.0
Nautilia profundicola,0.0
Nautilia sp. PV-1,0.0
Bdellovibrio bacteriovorus,0.0
Bacteroides zoogleoformans,0.0
Bacteroides zhangwenhongi,0.0
Bacteroides salyersiae,0.0
Bacteroides caecimuris,0.0
Alistipes indistinctus,0.0
Alistipes megaguti,0.0
Alistipes finegoldii,0.0
Alistipes onderdonkii,0.0
Muribaculum intestinale,0.0
Sodaliphilus pleomorphus,0.0
Duncaniella dubosii,0.0
Barnesiella viscericola,0.0
Coprobacter secundus,0.0
Odoribacter splanchnicus,0.0
Butyricimonas faecalis,0.0
Butyricimonas virosa,0.0
Dysgonomonas sp. HDW5A,0.0
Proteiniphilum saccharofermentans,0.0
Porphyromonas cangingivalis,0.0
Porphyromonas gingivalis,0.0
Salinivirga cyanobacteriivorans,0.0
Paludibacter propionicigenes,0.0
Prolixibacteraceae bacterium WC007,0.0
Alistipes communis,0.0
Alistipes shahii,0.0
Paraprevotella xylaniphila,0.0
Prevotella fusca,0.0
Bacteroides coprosuis,0.0
Bacteroides ovatus,0.0
Bacteroides luhongzhouii,0.0
Phocaeicola dorei,0.0
Phocaeicola vulgatus,0.0
Phocaeicola salanitronis,0.0
Phocaeicola coprophilus,0.0
Prevotella multiformis,0.0
Prevotella ruminicola,0.0
Alloprevotella sp. E39,0.0
Prevotella melaninogenica,0.0
Prevotella oris,0.0
Prevotella enoeca,0.0
Prevotella denticola,0.0
Prevotella copri,0.0
Prevotella sp. WR041,0.0
Prevotella intermedia,0.0
Prevotella nigrescens,0.0
Pseudomonas sp. ABC1,0.0
Hafnia alvei,0.0
Pseudomonas sp. SK2,0.0
Streptococcus anginosus,0.0
Streptococcus ratti,0.0
Streptococcus cristatus,0.0
Streptococcus sp. HKU75,0.0
Streptococcus sp. HSISS2,0.0
Streptococcus sp. oral taxon 431,0.0
Streptococcus sp. oral taxon 064,0.0
Streptococcus sp. KS 6,0.0
Streptococcus sp. DAT741,0.0
Streptococcus sp. FDAARGOS_522,0.0
Streptococcus lutetiensis,0.0
Streptococcus parasanguinis,0.0
Streptococcus uberis,0.0
Streptococcus thermophilus,0.0
Streptococcus pasteurianus,0.0
Streptococcus canis,0.0
Streptococcus sanguinis,0.0
Streptococcus dysgalactiae,0.0
Streptococcus equi,0.0
Streptococcus agalactiae,0.0
Streptococcus constellatus,0.0
Streptococcus intermedius,0.0
Streptococcus chenjunshii,0.0
Streptococcus pyogenes,0.0
Exiguobacterium sp. ZWU0009,0.0
Exiguobacterium sp. Helios,0.0
Exiguobacterium alkaliphilum,0.0
Gemella haemolysans,0.0
Gemella morbillorum,0.0
Listeria monocytogenes,0.0
Listeria welshimeri,0.0
Listeria grayi,0.0
Listeria ivanovii,0.0
Listeria seeligeri,0.0
Novibacillus thermophilus,0.0
Kroppenstedtia eburnea,0.0
Kroppenstedtia pulmonis,0.0
Thermoactinomyces vulgaris,0.0
Laceyella sacchari,0.0
Polycladomyces abyssicola,0.0
Streptococcus troglodytae,0.0
Streptococcus oralis,0.0
Streptococcus suis,0.0
Streptococcus marmotae,0.0
Streptococcus himalayensis,0.0
Ligilactobacillus ruminis,0.0
Lactobacillus johnsonii,0.0
Lactobacillus crispatus,0.0
Lactobacillus kullabergensis,0.0
Lactobacillus amylovorus,0.0
Lactobacillus sp. CBA3606,0.0
Lactobacillus acidophilus,0.0
Lactobacillus kefiranofaciens,0.0
Lactobacillus amylolyticus,0.0
Lactobacillus jensenii,0.0
Lactobacillus paragasseri,0.0
Levilactobacillus brevis,0.0
Levilactobacillus suantsaii,0.0
Lacticaseibacillus rhamnosus,0.0
Lacticaseibacillus casei,0.0
Lacticaseibacillus zeae,0.0
Lacticaseibacillus manihotivorans,0.0
Lacticaseibacillus paracasei,0.0
Ligilactobacillus murinus,0.0
Ligilactobacillus saerimneri,0.0
Ligilactobacillus agilis,0.0
Lactobacillus helveticus,0.0
Lactobacillus iners,0.0
Streptococcus urinalis,0.0
Lactococcus allomyrinae,0.0
Streptococcus lactarius,0.0
Streptococcus pneumoniae,0.0
Streptococcus mitis,0.0
Streptococcus equinus,0.0
Streptococcus pantholopis,0.0
Streptococcus salivarius,0.0
Streptococcus pseudoporcinus,0.0
Streptococcus merionis,0.0
Streptococcus halotolerans,0.0
Streptococcus ferus,0.0
Streptococcus sobrinus,0.0
